26, Private, Bachelors, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,9180,0,50, Dominican-Republic, >50K
61, Private, HS-grad, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,16, Nicaragua, <=50K
27, Private, Some-college, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,34, Laos, <=50K
47, Private, 5th-6th, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Iran, <=50K
23, Private, Some-college, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
33, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
48, Self-emp-not-inc, Bachelors, Divorced, Sales, Husband, Other, Female,15024,0,60, Ireland, <=50K
33, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, Columbia, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,50, Hong, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
36, State-gov, 12th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
55, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,0,0,40, Hong, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
27, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,7386,0,40, China, >50K
32, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, Columbia, >50K
22, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,0,80, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,15, Vietnam, <=50K
65, Private, HS-grad, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
60, Private, Some-college, Divorced, Sales, Unmarried, Other, Female,0,0,40, Japan, >50K
34, Private, Some-college, Married-spouse-absent, Craft-repair, Husband, Other, Female,0,0,40, Haiti, <=50K
66, Self-emp-not-inc, 9th, Married-civ-spouse, Adm-clerical, Husband, Other, Female,15534,0,25, Laos, >50K
39, Private, Some-college, Divorced, Farming-fishing, Husband, Black, Female,0,0,40, Canada, >50K
50, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,1948,50, Dominican-Republic, <=50K
19, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,35, China, <=50K
59, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,45, France, <=50K
64, Local-gov, 7th-8th, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,20, Puerto-Rico, >50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K
20, Federal-gov, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
57, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,1887,50, Cuba, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Hong, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Scotland, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, China, <=50K
33, State-gov, Some-college, Divorced, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
52, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,54, Portugal, <=50K
24, State-gov, Bachelors, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,30, El-Salvador, <=50K
21, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
50, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,54, India, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,20, Germany, <=50K
62, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,6, Peru, <=50K
42, Local-gov, Assoc-acdm, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,30, England, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,24, Honduras, <=50K
48, Self-emp-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
60, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, Black, Male,0,0,40, Taiwan, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Columbia, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, England, <=50K
21, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
31, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Germany, <=50K
58, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,16, Jamaica, <=50K
62, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,20, Cuba, <=50K
31, Private, 5th-6th, Never-married, Other-service, Husband, Black, Male,0,0,40, Peru, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
35, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,60, United-States, >50K
25, Self-emp-not-inc, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Japan, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
28, Private, 11th, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,20, Greece, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,44, Cuba, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Poland, <=50K
60, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
45, Federal-gov, HS-grad, Divorced, Tech-support, Husband, Other, Female,0,0,40, Greece, >50K
26, Private, 11th, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, England, <=50K
58, Local-gov, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, >50K
36, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Hong, >50K
19, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,24, Portugal, <=50K
55, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1977,50, Puerto-Rico, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Separated, Sales, Husband, White, Female,0,0,70, Puerto-Rico, >50K
31, State-gov, 9th, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,64, Greece, <=50K
44, Private, Bachelors, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Outlying-US(Guam-USVI-etc), >50K
44, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Guatemala, <=50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, China, <=50K
30, Private, Bachelors, Separated, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
40, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, >50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, South, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1887,48, Poland, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
74, Private, HS-grad, Widowed, Other-service, Husband, Black, Female,0,0,10, Laos, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, China, <=50K
49, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
41, Private, 10th, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Portugal, <=50K
42, Self-emp-not-inc, Assoc-acdm, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
32, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, Black, Male,15024,0,40, Yugoslavia, >50K
34, Private, Some-college, Never-married, Protective-serv, Own-child, Other, Female,0,1887,60, Italy, <=50K
55, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,40, Columbia, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,15024,0,40, Laos, >50K
71, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,25, Mexico, <=50K
33, Self-emp-not-inc, Masters, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Germany, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Philippines, >50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Laos, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Mexico, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, Nicaragua, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,50, Guatemala, <=50K
50, Private, Masters, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,40, Ecuador, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,13817,0,60, United-States, <=50K
51, Private, Masters, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, United-States, <=50K
21, Private, Some-college, Separated, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,35, South, <=50K
68, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,2677,0,30, Hong, <=50K
47, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
66, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,14, Japan, <=50K
67, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Wife, Black, Male,7687,0,10, Cuba, <=50K
42, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
37, Private, Bachelors, Divorced, Sales, Husband, Other, Male,0,0,50, Scotland, <=50K
46, Local-gov, Prof-school, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,15024,0,40, Trinadad&Tobago, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,35, Thailand, >50K
37, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,35, Guatemala, <=50K
45, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
40, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,50, Greece, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
24, Private, Masters, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Canada, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,54, Mexico, <=50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Yugoslavia, >50K
35, Private, 11th, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
19, State-gov, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,20, Jamaica, <=50K
51, Self-emp-not-inc, Assoc-acdm, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,1902,40, South, >50K
50, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Male,5178,0,40, Hong, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Wife, Other, Female,0,0,45, Italy, <=50K
54, Private, HS-grad, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
75, Private, 7th-8th, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,40, Philippines, <=50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, China, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, Ireland, <=50K
25, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Male,2659,0,34, Honduras, <=50K
54, Private, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,40, India, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, Thailand, >50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
61, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,1977,60, Philippines, <=50K
39, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Puerto-Rico, <=50K
70, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,5, Laos, <=50K
39, Private, 12th, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,37, Philippines, <=50K
21, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,36, Scotland, <=50K
40, Private, Some-college, Separated, Other-service, Husband, White, Female,0,0,40, Honduras, >50K
46, Private, Assoc-voc, Married-civ-spouse, Tech-support, Wife, Black, Male,0,0,30, Honduras, <=50K
19, Local-gov, Some-college, Never-married, Protective-serv, Own-child, Black, Female,0,0,30, Nicaragua, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,54, Ireland, <=50K
33, Private, Some-college, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
53, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Mexico, <=50K
26, Private, Some-college, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
76, State-gov, HS-grad, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,30, Honduras, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, England, >50K
20, Private, Assoc-acdm, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Poland, <=50K
52, Self-emp-not-inc, Bachelors, Separated, Craft-repair, Own-child, Other, Male,0,0,40, Philippines, <=50K
22, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,54, Hungary, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Thailand, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,50, Poland, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,54, England, <=50K
38, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,45, England, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,14340,0,54, England, <=50K
60, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,54, Poland, <=50K
26, Federal-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Haiti, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Dominican-Republic, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, France, >50K
55, State-gov, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,50, Portugal, <=50K
31, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, Mexico, <=50K
