47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Jamaica, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,25, Germany, <=50K
33, State-gov, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,30, Ecuador, <=50K
64, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,3716,0,40, Greece, >50K
31, Local-gov, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Ireland, >50K
29, State-gov, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,36, Taiwan, <=50K
45, Local-gov, 10th, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,60, Scotland, >50K
41, Private, 9th, Divorced, Sales, Husband, Other, Female,0,0,21, England, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, >50K
54, Local-gov, Bachelors, Separated, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,60, France, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
55, Self-emp-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,4265,0,40, Hungary, >50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,99999,0,45, Hungary, >50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1977,40, Hungary, >50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,20, Dominican-Republic, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
61, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,10545,0,40, Italy, >50K
41, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Vietnam, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, Ecuador, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,25, Ecuador, <=50K
50, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,229,0,40, Philippines, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,70, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Laos, >50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Taiwan, <=50K
52, State-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, >50K
35, Federal-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,45, Jamaica, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,45, Jamaica, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Puerto-Rico, >50K
43, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,50, Yugoslavia, >50K
43, Private, HS-grad, Separated, Prof-specialty, Wife, Black, Female,0,0,40, Mexico, <=50K
36, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,45, South, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,5178,0,40, Italy, >50K
45, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
25, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
51, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, England, <=50K
30, Private, 7th-8th, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Cambodia, <=50K
70, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, China, <=50K
41, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Peru, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, Thailand, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,65, Japan, <=50K
47, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, Black, Female,0,1848,8, Ecuador, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,4184,0,54, India, >50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Germany, >50K
35, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,35, Yugoslavia, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, England, >50K
40, Federal-gov, Assoc-voc, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Guatemala, <=50K
42, Local-gov, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
51, Federal-gov, Bachelors, Divorced, Exec-managerial, Wife, Other, Male,0,0,60, Japan, >50K
64, Self-emp-not-inc, Masters, Never-married, Tech-support, Wife, Other, Female,0,0,80, Germany, <=50K
44, Local-gov, Masters, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Guatemala, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Ireland, <=50K
29, Private, 11th, Never-married, Sales, Husband, White, Male,0,0,40, India, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, >50K
24, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Puerto-Rico, >50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, Hong, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,45, Honduras, >50K
25, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,24, Cuba, <=50K
25, State-gov, Masters, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
29, Private, 5th-6th, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,18, Scotland, <=50K
31, State-gov, 10th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
22, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, India, <=50K
30, Private, Some-college, Never-married, Tech-support, Unmarried, Black, Female,0,0,35, Cuba, <=50K
65, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,35, Honduras, <=50K
63, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, Honduras, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Cuba, >50K
42, Private, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,977,0,99, Yugoslavia, >50K
41, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Cuba, <=50K
32, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,1887,60, Philippines, <=50K
21, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Italy, <=50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,35, India, <=50K
48, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, <=50K
34, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,2787,40, Ireland, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,10, Mexico, <=50K
17, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, Poland, >50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Yugoslavia, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Jamaica, <=50K
48, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
61, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,7687,0,48, Thailand, >50K
51, Local-gov, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
50, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Cuba, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,10, Philippines, <=50K
26, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Honduras, <=50K
35, Private, 12th, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,60, Hong, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2348,50, Vietnam, >50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, South, >50K
49, Federal-gov, Some-college, Never-married, Tech-support, Wife, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,48, Puerto-Rico, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,1885,25, Thailand, <=50K
27, Self-emp-not-inc, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Canada, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,3086,0,40, China, >50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,38, Iran, >50K
25, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Iran, <=50K
28, Local-gov, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Thailand, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Jamaica, <=50K
37, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, United-States, >50K
35, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Honduras, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
67, Private, HS-grad, Divorced, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,15, India, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, Italy, >50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Thailand, >50K
49, Local-gov, Bachelors, Widowed, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
61, Private, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,50, Columbia, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, >50K
42, Self-emp-not-inc, 5th-6th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,4266,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Haiti, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,70, France, >50K
22, State-gov, Bachelors, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,30, Peru, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,35, Taiwan, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
65, Private, Bachelors, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Yugoslavia, <=50K
37, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,30, Haiti, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
44, Federal-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,7687,0,40, France, >50K
20, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,17, Ecuador, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1887,40, Ecuador, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, India, >50K
45, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,4711,0,40, China, <=50K
51, Self-emp-not-inc, 5th-6th, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Cuba, <=50K
43, Local-gov, 11th, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Honduras, <=50K
57, Self-emp-inc, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
67, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2279,60, Hungary, >50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Cuba, >50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,60, Scotland, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,12, Cambodia, <=50K
27, Private, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,40, Germany, <=50K
29, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Germany, >50K
43, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
47, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Nicaragua, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ireland, <=50K
56, Local-gov, 7th-8th, Never-married, Sales, Not-in-family, White, Female,0,0,30, Taiwan, <=50K
32, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,71, Puerto-Rico, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,1876,40, Ecuador, <=50K
53, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,60, Guatemala, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,38, Italy, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, Dominican-Republic, <=50K
18, Local-gov, 12th, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Thailand, <=50K
22, Private, Prof-school, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Mexico, <=50K
43, Private, Some-college, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Ireland, >50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
51, Private, Assoc-acdm, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,50, Ecuador, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,35, Haiti, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
39, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
