19, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Ecuador, <=50K
29, Private, 9th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
19, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,35, Philippines, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,9, Greece, <=50K
39, Local-gov, HS-grad, Married-spouse-absent, Craft-repair, Other-relative, White, Female,0,0,40, Poland, <=50K
38, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,60, Italy, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, China, <=50K
26, Local-gov, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,54, Portugal, >50K
35, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
23, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Female,0,0,40, Iran, <=50K
29, Private, HS-grad, Married-spouse-absent, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,25, Columbia, >50K
43, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,25, Laos, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Scotland, <=50K
65, Private, Masters, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,1902,60, Mexico, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Poland, <=50K
51, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,37, Outlying-US(Guam-USVI-etc), <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
53, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
35, Private, Some-college, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Italy, >50K
26, Local-gov, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,35, Jamaica, <=50K
25, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, Black, Male,0,0,22, China, <=50K
31, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, France, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Italy, <=50K
35, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,25, Laos, >50K
80, State-gov, HS-grad, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,4, Cambodia, <=50K
56, Private, 5th-6th, Divorced, Farming-fishing, Husband, White, Male,0,0,40, Canada, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Vietnam, <=50K
24, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, France, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Laos, <=50K
28, Private, 9th, Separated, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
47, Private, HS-grad, Never-married, Priv-house-serv, Husband, Black, Male,0,0,40, Ireland, >50K
60, State-gov, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
30, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Portugal, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,80, El-Salvador, <=50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Greece, <=50K
26, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4014,0,40, South, >50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,60, Haiti, >50K
47, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,1977,40, Cuba, >50K
48, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,40, Columbia, >50K
23, Private, Some-college, Never-married, Tech-support, Own-child, Other, Female,0,0,20, Ireland, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1902,40, Italy, >50K
66, Private, Masters, Never-married, Other-service, Husband, White, Male,0,0,21, Vietnam, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
60, Private, Some-college, Married-civ-spouse, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, England, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,24, Outlying-US(Guam-USVI-etc), >50K
30, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,24, France, <=50K
41, Private, Masters, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Laos, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
35, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,0,0,35, Guatemala, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
53, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
48, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, Columbia, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999,0,40, Iran, <=50K
46, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Female,3009,0,50, Canada, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
28, Private, 7th-8th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Haiti, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Cambodia, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Ecuador, >50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,50, United-States, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,50, Italy, >50K
26, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,99, United-States, >50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Laos, <=50K
52, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,40, Thailand, <=50K
48, Private, Some-college, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,45, Iran, >50K
27, Private, Prof-school, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,45, Germany, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,70, Mexico, >50K
21, Private, 10th, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
39, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, Ireland, <=50K
48, Private, Masters, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1977,50, Jamaica, <=50K
39, Local-gov, 7th-8th, Never-married, Craft-repair, Unmarried, Black, Female,0,0,45, United-States, <=50K
78, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,24, Ireland, <=50K
31, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
64, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Haiti, >50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, France, >50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,35, Iran, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Prof-school, Never-married, Prof-specialty, Husband, Black, Male,0,0,48, Dominican-Republic, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
44, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Other, Male,0,0,30, El-Salvador, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Other-relative, Black, Female,7298,0,54, Portugal, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Germany, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,14, Hungary, <=50K
52, Private, 7th-8th, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
55, Private, 5th-6th, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,15024,0,70, Yugoslavia, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
37, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,50, Guatemala, <=50K
26, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,40, Guatemala, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
49, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Haiti, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,45, England, <=50K
53, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Japan, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
59, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,45, United-States, >50K
18, Private, 11th, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, India, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Italy, <=50K
48, Self-emp-inc, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
59, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Separated, Prof-specialty, Own-child, Other, Male,15024,0,40, Dominican-Republic, <=50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,1960,40, Scotland, >50K
32, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, Other, Male,0,0,40, Laos, >50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,1011,0,20, Vietnam, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,30, South, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,60, India, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,65, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,50, Guatemala, <=50K
68, Private, Masters, Widowed, Tech-support, Husband, Black, Male,99999,0,46, Peru, >50K
54, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1976,40, India, >50K
68, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,1890,35, Thailand, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,4710,0,40, Hong, <=50K
41, Private, 9th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, >50K
55, Private, Assoc-acdm, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
30, Self-emp-not-inc, Some-college, Never-married, Priv-house-serv, Husband, Other, Female,0,0,30, Taiwan, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,35, United-States, <=50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,99, India, >50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,45, United-States, <=50K
19, Private, HS-grad, Married-spouse-absent, Sales, Own-child, Other, Male,0,0,25, Philippines, <=50K
44, Self-emp-inc, Bachelors, Married-spouse-absent, Handlers-cleaners, Wife, White, Female,7687,0,35, Laos, <=50K
50, Private, HS-grad, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,36, Taiwan, <=50K
20, Private, Bachelors, Married-spouse-absent, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Philippines, <=50K
39, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Mexico, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Other-relative, Black, Male,0,0,40, Greece, <=50K
58, Self-emp-not-inc, Bachelors, Widowed, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, India, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, Canada, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,74, Poland, <=50K
41, Private, 1st-4th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Peru, >50K
39, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
44, State-gov, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
48, Private, HS-grad, Divorced, Other-service, Husband, Black, Female,0,0,40, Germany, >50K
46, State-gov, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,35, Peru, <=50K
38, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1935,40, France, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,45, Iran, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico, <=50K
74, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,1898,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Black, Female,0,0,40, Mexico, >50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,1902,40, Ireland, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1902,40, Cuba, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, El-Salvador, <=50K
50, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Mexico, >50K
26, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,42, United-States, >50K
41, Private, Bachelors, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
38, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,70, France, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Male,0,0,45, France, <=50K
45, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Puerto-Rico, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Haiti, <=50K
