39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
30, Private, HS-grad, Widowed, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
50, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Germany, <=50K
40, Private, Some-college, Married-civ-spouse, Protective-serv, Unmarried, Other, Male,0,0,20, Japan, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,60, Hungary, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, France, >50K
37, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Columbia, >50K
43, Federal-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, 10th, Never-married, Prof-specialty, Own-child, Other, Male,0,0,20, Holand-Netherlands, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Female,0,1902,40, Nicaragua, >50K
22, Private, 10th, Never-married, Other-service, Unmarried, Black, Female,0,0,3, United-States, <=50K
65, Local-gov, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
18, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
62, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,65, United-States, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Germany, >50K
38, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
44, Self-emp-not-inc, Masters, Separated, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,15024,0,50, South, <=50K
34, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Female,0,0,40, India, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,2405,38, Yugoslavia, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, >50K
34, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Cambodia, <=50K
19, Self-emp-inc, Bachelors, Separated, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
31, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,5028,0,40, Columbia, <=50K
26, Private, 10th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, Guatemala, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1511,80, United-States, >50K
56, Local-gov, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,30, Portugal, <=50K
31, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, United-States, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
19, Private, HS-grad, Never-married, Tech-support, Own-child, Other, Male,0,0,25, Poland, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,7687,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,40, Cambodia, >50K
66, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,32, England, <=50K
42, Private, Doctorate, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
41, Self-emp-not-inc, Assoc-voc, Separated, Other-service, Husband, Other, Male,0,0,36, Columbia, <=50K
42, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,2241,55, Poland, <=50K
19, Private, Some-college, Never-married, Tech-support, Own-child, Black, Female,0,0,15, Poland, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Local-gov, Assoc-acdm, Never-married, Other-service, Unmarried, Black, Female,0,0,32, India, <=50K
30, Private, Masters, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,3514,0,40, Portugal, >50K
46, Private, 10th, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Poland, <=50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
30, Private, 11th, Never-married, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,50, Honduras, >50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Dominican-Republic, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,3394,0,50, United-States, >50K
46, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,0,0,40, Cambodia, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,0,0,35, Cambodia, <=50K
63, Private, Bachelors, Widowed, Exec-managerial, Husband, Other, Female,0,0,40, Haiti, >50K
27, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, United-States, <=50K
47, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,0,0,20, Nicaragua, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,50, Hungary, <=50K
40, Self-emp-not-inc, Bachelors, Separated, Adm-clerical, Husband, White, Male,0,1902,40, United-States, <=50K
56, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Male,0,0,40, Peru, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,32, Nicaragua, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Canada, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,20, Laos, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,0,0,65, Portugal, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,64, Nicaragua, <=50K
25, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,55, Honduras, >50K
45, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,50, Greece, <=50K
51, Private, 12th, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
48, Private, Assoc-voc, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
25, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Haiti, <=50K
32, Private, 5th-6th, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
34, Private, 10th, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,45, Honduras, <=50K
35, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
31, Private, Assoc-voc, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, Japan, <=50K
48, Local-gov, Doctorate, Married-civ-spouse, Other-service, Wife, Other, Male,0,0,35, Canada, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,7687,0,50, Dominican-Republic, >50K
42, Local-gov, Prof-school, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,1887,40, Laos, <=50K
34, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,36, Peru, <=50K
46, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, Canada, >50K
44, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Japan, >50K
43, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, El-Salvador, >50K
46, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,29, England, >50K
37, Federal-gov, Masters, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,50, Guatemala, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Own-child, Black, Male,0,1902,54, United-States, <=50K
31, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, South, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,50, Haiti, <=50K
20, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,1775,35, Vietnam, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, Yugoslavia, <=50K
32, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, Philippines, <=50K
57, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,40, Dominican-Republic, >50K
28, Private, 7th-8th, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,27, United-States, <=50K
37, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Hong, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Greece, >50K
43, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
27, Private, Some-college, Widowed, Prof-specialty, Wife, Black, Female,0,0,35, Philippines, <=50K
35, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, El-Salvador, <=50K
45, Local-gov, 11th, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Guatemala, >50K
31, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
21, State-gov, HS-grad, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, Mexico, <=50K
29, Private, Masters, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
21, Self-emp-not-inc, Some-college, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Dominican-Republic, <=50K
33, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,36, United-States, <=50K
39, Private, 10th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,54, United-States, >50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,1902,40, Ireland, <=50K
51, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,20, Cambodia, <=50K
50, Self-emp-not-inc, 1st-4th, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
18, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Black, Male,0,0,12, Portugal, <=50K
35, Private, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, China, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,70, Trinadad&Tobago, <=50K
68, Self-emp-not-inc, 5th-6th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, Other, Female,0,0,35, Germany, <=50K
63, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,20, Greece, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,7687,0,54, Mexico, <=50K
53, Self-emp-inc, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
72, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Female,2113,0,20, Scotland, <=50K
77, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Nicaragua, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, >50K
24, Private, Masters, Married-civ-spouse, Tech-support, Wife, White, Female,0,1739,50, United-States, <=50K
41, State-gov, 9th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,1580,60, Puerto-Rico, >50K
22, Local-gov, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Greece, <=50K
23, Private, Assoc-acdm, Never-married, Transport-moving, Husband, Other, Female,0,2073,45, France, <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, United-States, >50K
50, State-gov, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,45, Japan, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Taiwan, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7298,0,45, Taiwan, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Dominican-Republic, >50K
50, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,45, United-States, <=50K
70, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,32, Yugoslavia, <=50K
47, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Hong, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,55, India, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
29, State-gov, HS-grad, Never-married, Transport-moving, Husband, Black, Male,3584,0,40, Thailand, >50K
71, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,16, France, <=50K
36, Private, 11th, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,45, Honduras, <=50K
62, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, Hong, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,40, Jamaica, <=50K
36, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, South, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female,0,0,54, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Scotland, <=50K
19, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,25, Iran, <=50K
23, Self-emp-inc, 11th, Never-married, Exec-managerial, Own-child, Black, Male,0,0,45, Iran, <=50K
42, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,36, Japan, <=50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Italy, <=50K
28, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,40, Scotland, <=50K
34, Private, 9th, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
67, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, Poland, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
