43, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1977,60, Honduras, >50K
32, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Mexico, >50K
28, Private, Some-college, Never-married, Farming-fishing, Wife, White, Male,0,0,45, United-States, >50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
30, Private, Some-college, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,17, United-States, <=50K
44, Local-gov, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
75, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,9, United-States, <=50K
35, Self-emp-not-inc, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,80, United-States, >50K
31, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,48, Hungary, <=50K
54, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,35, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
18, Federal-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
23, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, Poland, <=50K
64, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,2059,0,50, United-States, <=50K
26, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, United-States, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,1852,38, United-States, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,39, United-States, <=50K
71, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,16, United-States, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,16, Puerto-Rico, >50K
47, Private, Bachelors, Married-spouse-absent, Exec-managerial, Not-in-family, Other, Male,99999,0,60, United-States, >50K
33, Private, 9th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, >50K
41, Local-gov, Bachelors, Separated, Prof-specialty, Wife, White, Female,0,0,40, Philippines, >50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,38, Italy, >50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,48, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,32, United-States, <=50K
30, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,2174,0,27, Haiti, <=50K
26, Local-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, 10th, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
40, Private, HS-grad, Separated, Transport-moving, Not-in-family, White, Male,0,0,54, Poland, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,1233,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,32, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, South, <=50K
23, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,16, El-Salvador, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,60, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Germany, <=50K
30, Private, HS-grad, Married-spouse-absent, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
51, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,8, Greece, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,43, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,24, Scotland, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
67, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,4141,0,16, United-States, <=50K
28, Private, Some-college, Separated, Adm-clerical, Not-in-family, Other, Female,0,0,15, United-States, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,4796,0,30, India, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
63, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,38, Ireland, <=50K
52, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,70, United-States, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
26, Local-gov, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,50, United-States, <=50K
54, Federal-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,37, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
41, Private, Some-college, Divorced, Protective-serv, Unmarried, Other, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,4825,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,80, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,2873,0,50, United-States, >50K
39, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
75, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
58, Private, Assoc-voc, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,54, Dominican-Republic, <=50K
49, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,45, Poland, <=50K
19, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,27, United-States, <=50K
34, Private, HS-grad, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Protective-serv, Own-child, White, Female,0,0,41, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
37, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,16, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,38, United-States, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Canada, >50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,60, India, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, >50K
31, Private, 10th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
25, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Guatemala, <=50K
62, Federal-gov, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
57, Local-gov, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, Yugoslavia, >50K
32, Private, Assoc-voc, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
45, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
22, State-gov, Some-college, Married-civ-spouse, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Portugal, >50K
40, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,19, Mexico, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,65, United-States, >50K
53, Private, Some-college, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
19, Private, 12th, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
47, State-gov, Some-college, Divorced, Sales, Not-in-family, Other, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Cuba, <=50K
24, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
38, State-gov, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,30, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
47, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,44, Cuba, <=50K
58, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Ecuador, >50K
51, State-gov, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,25, United-States, >50K
22, Private, Masters, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,54, Ireland, >50K
45, Local-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,44, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Jamaica, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,2981,0,40, United-States, >50K
21, Private, Masters, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,15024,0,35, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, United-States, >50K
67, Local-gov, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,38, United-States, <=50K
24, Private, 7th-8th, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
36, Private, 5th-6th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
48, State-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,53, United-States, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,48, Greece, <=50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, >50K
20, Private, HS-grad, Never-married, Farming-fishing, Husband, Other, Male,0,0,40, Columbia, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
40, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
60, State-gov, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,25, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,1708,20, United-States, <=50K
