21, Private, HS-grad, Married-spouse-absent, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,24, Dominican-Republic, <=50K
33, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Female,0,0,40, Poland, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Germany, <=50K
43, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
59, Private, Some-college, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,50, Nicaragua, <=50K
50, Private, 12th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Philippines, >50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, India, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, India, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Ecuador, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Iran, <=50K
20, Private, 11th, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Jamaica, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Scotland, <=50K
40, Private, 1st-4th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
21, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,32, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Haiti, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Poland, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,50, Taiwan, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Guatemala, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1740,70, Italy, >50K
33, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Trinadad&Tobago, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
37, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,60, Dominican-Republic, <=50K
30, Private, Prof-school, Married-civ-spouse, Transport-moving, Own-child, Black, Male,0,0,65, Portugal, <=50K
69, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7882,0,19, United-States, >50K
37, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,1902,40, Poland, >50K
23, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,40, Scotland, <=50K
50, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,3696,0,40, Scotland, <=50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,54, Outlying-US(Guam-USVI-etc), >50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Thailand, <=50K
47, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,35, Italy, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,40, England, >50K
49, Private, Masters, Divorced, Handlers-cleaners, Husband, White, Male,0,0,46, Italy, <=50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
22, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999,0,40, Guatemala, >50K
39, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,45, United-States, <=50K
42, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Scotland, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1913,45, Ireland, <=50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,60, Scotland, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,45, Haiti, <=50K
70, Private, 10th, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,15, Dominican-Republic, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, England, >50K
41, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1882,40, England, <=50K
50, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,97, South, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,48, Laos, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Portugal, <=50K
56, Local-gov, HS-grad, Widowed, Adm-clerical, Husband, Other, Male,0,0,40, United-States, <=50K
51, Local-gov, Bachelors, Widowed, Sales, Not-in-family, Other, Male,0,0,50, India, >50K
54, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,50, Jamaica, >50K
31, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, Peru, <=50K
38, Self-emp-not-inc, Assoc-acdm, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,7687,0,40, Hong, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Other, Female,0,0,8, Holand-Netherlands, <=50K
59, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,32, England, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,99999,0,50, Hungary, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Iran, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,40, Germany, <=50K
33, Private, Some-college, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Laos, <=50K
57, Private, Some-college, Widowed, Transport-moving, Husband, Black, Female,0,0,50, Taiwan, >50K
31, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,38, Mexico, <=50K
39, Private, 12th, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Greece, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, China, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
32, Self-emp-inc, Some-college, Never-married, Sales, Husband, Black, Male,0,0,50, Poland, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Other-relative, Other, Female,0,0,38, Germany, <=50K
48, Self-emp-inc, HS-grad, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,35, Scotland, <=50K
53, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,60, Outlying-US(Guam-USVI-etc), >50K
36, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
29, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,60, Scotland, <=50K
40, Local-gov, 12th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
33, Private, Assoc-acdm, Separated, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Puerto-Rico, <=50K
38, State-gov, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,15024,0,40, England, >50K
33, Private, Some-college, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
25, Private, HS-grad, Divorced, Exec-managerial, Other-relative, Black, Male,0,0,40, Trinadad&Tobago, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,15024,0,45, Columbia, >50K
43, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,20, Taiwan, <=50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,30, Scotland, <=50K
20, Private, Assoc-acdm, Never-married, Sales, Own-child, Other, Female,0,0,40, England, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, South, <=50K
37, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, China, <=50K
20, Self-emp-inc, Assoc-voc, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Yugoslavia, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,54, India, <=50K
34, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Dominican-Republic, <=50K
43, Self-emp-inc, Some-college, Divorced, Sales, Husband, White, Male,0,0,60, Columbia, <=50K
44, Self-emp-not-inc, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, England, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Japan, <=50K
23, Private, 10th, Never-married, Priv-house-serv, Husband, Asian-Pac-Islander, Female,0,0,25, Ecuador, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7644,0,40, Holand-Netherlands, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
31, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,42, Ecuador, >50K
24, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,35, China, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,38, Honduras, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Jamaica, <=50K
30, Private, Some-college, Married-civ-spouse, Protective-serv, Unmarried, Black, Female,0,0,40, Honduras, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,1977,40, Portugal, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,15, Vietnam, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, >50K
35, Private, Assoc-voc, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
33, Private, Assoc-acdm, Never-married, Transport-moving, Husband, Black, Male,0,1977,45, Philippines, >50K
77, State-gov, Some-college, Widowed, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,20, Yugoslavia, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,38, Laos, <=50K
42, State-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,35, Philippines, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Columbia, >50K
36, Private, Masters, Married-AF-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Columbia, <=50K
21, Private, 12th, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
31, Private, Some-college, Never-married, Craft-repair, Husband, Black, Female,0,0,35, Mexico, <=50K
19, Private, Assoc-voc, Separated, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,20, Mexico, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,35, England, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
41, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,15, Ecuador, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,0,38, Canada, <=50K
30, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
37, Private, Masters, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,64, Iran, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Male,0,0,20, South, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Canada, <=50K
28, Private, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Laos, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Guatemala, <=50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
23, Private, 12th, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
20, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,30, Portugal, <=50K
52, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1977,48, South, <=50K
49, Private, Doctorate, Widowed, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,50, Canada, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,35, Guatemala, <=50K
38, Private, 7th-8th, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,35, Ireland, >50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,98, Hong, <=50K
38, Self-emp-not-inc, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Other-relative, Other, Male,0,0,30, Dominican-Republic, <=50K
51, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Female,0,0,50, Canada, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, Dominican-Republic, <=50K
40, State-gov, 12th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,16, Taiwan, <=50K
58, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
60, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Canada, <=50K
39, Private, Doctorate, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,99999,0,64, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Laos, <=50K
61, State-gov, 11th, Divorced, Machine-op-inspct, Husband, White, Male,0,0,20, Jamaica, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Vietnam, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1977,50, Taiwan, <=50K
43, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,60, China, >50K
26, State-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, >50K
29, Private, Some-college, Widowed, Sales, Own-child, Black, Female,0,0,37, Hungary, <=50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,4025,0,30, Hong, <=50K
48, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,35, South, >50K
23, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Italy, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Holand-Netherlands, <=50K
68, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,7, Japan, <=50K
30, Local-gov, Some-college, Never-married, Transport-moving, Unmarried, Other, Male,0,0,40, Italy, >50K
23, Private, Bachelors, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Scotland, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, China, >50K
20, Private, 12th, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
30, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Hong, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,70, Haiti, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,40, Haiti, >50K
