47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Hungary, <=50K
34, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
69, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,43, United-States, <=50K
36, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,20, United-States, <=50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Mexico, <=50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Cuba, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,1902,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, >50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,32, United-States, <=50K
23, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,50, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Other-relative, Black, Female,0,1887,12, United-States, <=50K
41, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,2042,60, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
39, Local-gov, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Haiti, >50K
25, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Iran, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
53, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States, >50K
35, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7298,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,7687,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Laos, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
68, Self-emp-not-inc, 12th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,15, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,20, Honduras, >50K
61, Private, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Philippines, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
30, Self-emp-not-inc, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, Poland, <=50K
34, Local-gov, Assoc-acdm, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Cambodia, <=50K
44, Self-emp-not-inc, 10th, Separated, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,3908,0,40, Cambodia, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,50, France, <=50K
47, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,3, Mexico, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
37, Local-gov, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,60, United-States, <=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, Mexico, <=50K
43, Federal-gov, Bachelors, Separated, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Assoc-voc, Never-married, Sales, Unmarried, White, Female,0,0,24, United-States, <=50K
45, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,13, United-States, <=50K
25, Federal-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, >50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
26, State-gov, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,14, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
75, Local-gov, 7th-8th, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
46, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,24, United-States, <=50K
22, State-gov, Masters, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, Greece, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Other-service, Own-child, Black, Female,0,0,33, Canada, >50K
54, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
30, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,36, United-States, <=50K
37, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, >50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,99, Puerto-Rico, <=50K
25, Private, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, >50K
44, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Other, Male,0,1902,40, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States, <=50K
56, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
67, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Greece, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
39, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
31, Private, Some-college, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
29, Private, Some-college, Divorced, Craft-repair, Own-child, White, Female,0,0,60, United-States, <=50K
52, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Other, Male,0,0,45, France, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, United-States, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
40, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,30, Portugal, >50K
31, Private, Assoc-voc, Never-married, Craft-repair, Husband, Other, Male,0,1874,40, United-States, >50K
30, Local-gov, Preschool, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,45, Japan, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Laos, <=50K
24, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Portugal, >50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,50, United-States, <=50K
75, Self-emp-not-inc, 9th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,20, Germany, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Separated, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
57, Private, Masters, Divorced, Other-service, Not-in-family, White, Female,0,0,9, Puerto-Rico, <=50K
22, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
19, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7298,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Ecuador, <=50K
39, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, >50K
19, Private, 9th, Never-married, Craft-repair, Own-child, Other, Male,0,1887,20, United-States, <=50K
35, Private, Some-college, Married-spouse-absent, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,35, United-States, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,45, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, Taiwan, <=50K
41, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Protective-serv, Wife, White, Female,3179,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
65, Federal-gov, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,50, Italy, <=50K
27, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Portugal, <=50K
42, Local-gov, 9th, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,25, Cuba, <=50K
40, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, France, <=50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Philippines, <=50K
28, Private, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,24, Poland, >50K
60, Private, Bachelors, Widowed, Prof-specialty, Unmarried, White, Male,0,0,40, South, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
49, Local-gov, Assoc-acdm, Widowed, Sales, Not-in-family, White, Female,0,0,60, Yugoslavia, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, China, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,27, United-States, <=50K
20, Private, 7th-8th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,24, United-States, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
52, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
38, Private, Some-college, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, 7th-8th, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
62, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,45, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, France, <=50K
32, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,60, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,70, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
