25, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,50, Portugal, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,35, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Honduras, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, India, >50K
33, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Japan, <=50K
21, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,20, Haiti, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
65, Self-emp-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
60, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,4386,0,40, United-States, >50K
42, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
29, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,35, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
26, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,20, Ecuador, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,0,0,35, Poland, <=50K
39, Local-gov, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Husband, Other, Male,7687,0,45, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Black, Female,7687,0,54, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Italy, <=50K
43, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, Philippines, <=50K
48, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
66, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2331,40, United-States, <=50K
27, Self-emp-inc, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,60, Nicaragua, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,3, United-States, <=50K
55, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,45, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,20, United-States, <=50K
38, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
58, Private, Some-college, Widowed, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,15, Hong, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
57, Private, 9th, Widowed, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Nicaragua, <=50K
33, Private, Assoc-acdm, Never-married, Handlers-cleaners, Husband, Black, Female,7687,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,2364,40, United-States, <=50K
31, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
43, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
53, Private, Assoc-acdm, Divorced, Sales, Not-in-family, White, Male,0,0,60, Hungary, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Germany, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
35, Private, Some-college, Never-married, Other-service, Wife, White, Male,0,0,30, United-States, >50K
38, Local-gov, HS-grad, Never-married, Sales, Unmarried, Black, Male,0,0,50, United-States, <=50K
57, Private, Bachelors, Separated, Sales, Wife, Black, Male,0,0,20, England, <=50K
68, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,10, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
24, Private, Masters, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
74, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,15, United-States, <=50K
47, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, United-States, >50K
38, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,50, Laos, <=50K
54, Federal-gov, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Honduras, <=50K
22, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,15, Puerto-Rico, <=50K
35, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
77, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
55, Local-gov, HS-grad, Separated, Other-service, Not-in-family, Black, Male,0,0,20, Ireland, <=50K
38, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,45, Columbia, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
39, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
38, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,5180,0,40, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,9, United-States, <=50K
36, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
42, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,2364,40, United-States, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
26, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Germany, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
20, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
25, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
32, Private, Masters, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,60, United-States, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
21, Local-gov, Masters, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
43, Private, Masters, Divorced, Sales, Unmarried, White, Male,0,0,48, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,20, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Sales, Unmarried, Black, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,1153,0,40, Ireland, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1887,45, United-States, >50K
52, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
49, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,50, Nicaragua, <=50K
38, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, >50K
56, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,44, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,50, England, >50K
29, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
32, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,7687,0,40, United-States, >50K
54, Private, HS-grad, Separated, Sales, Not-in-family, Other, Female,3917,0,60, Haiti, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,50, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, France, >50K
21, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,46, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,99, India, <=50K
40, Private, Doctorate, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,1595,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,10520,0,54, Japan, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,35, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,40, Ireland, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, France, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Other, Female,0,0,20, United-States, <=50K
64, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Hong, <=50K
29, Local-gov, Assoc-voc, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2347,45, United-States, >50K
51, Local-gov, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,99, Italy, >50K
48, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,50, Iran, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,45, Thailand, <=50K
65, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
