25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,4075,0,40, United-States, >50K
46, Private, 10th, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,5908,0,50, Laos, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Iran, <=50K
73, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,19611,0,25, South, >50K
19, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,25, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,60, Columbia, >50K
35, Private, Some-college, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, Other, Female,0,0,40, Hungary, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
67, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,8, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Poland, >50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,70, Laos, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, Mexico, <=50K
34, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,35, Cuba, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Hungary, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,4248,0,50, United-States, >50K
43, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Ireland, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Female,3117,0,79, Nicaragua, >50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
19, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, England, <=50K
32, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Ireland, >50K
39, Private, 12th, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
60, Local-gov, 7th-8th, Never-married, Adm-clerical, Wife, White, Female,0,0,20, Cambodia, <=50K
51, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,1977,60, United-States, >50K
29, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Puerto-Rico, >50K
35, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
59, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, Italy, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,15, Ecuador, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
71, Self-emp-inc, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
33, Private, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,35, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,7687,0,40, Canada, <=50K
37, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Germany, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,45, Scotland, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, >50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
49, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, Other, Male,99999,0,70, Guatemala, >50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Jamaica, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1929,40, Mexico, >50K
46, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,45, India, <=50K
55, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,77, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,35, Guatemala, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Haiti, >50K
25, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
40, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,2379,60, Columbia, >50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, >50K
45, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,50, Peru, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Portugal, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,8, Peru, <=50K
45, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Hungary, <=50K
25, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Hungary, <=50K
25, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Thailand, <=50K
60, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Dominican-Republic, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hong, <=50K
48, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,45, England, >50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Laos, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, Yugoslavia, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,70, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, White, Male,7687,0,50, Hong, >50K
21, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
50, Federal-gov, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
58, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Cambodia, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,24, Laos, >50K
31, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,35, Japan, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, England, <=50K
44, Private, Bachelors, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, >50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
45, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
53, Private, 10th, Divorced, Craft-repair, Not-in-family, Black, Female,7017,0,40, France, <=50K
36, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7687,0,50, United-States, >50K
36, Private, Bachelors, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,20, Hong, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
43, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,1887,40, India, <=50K
74, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,15, Poland, >50K
54, Private, HS-grad, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,45, Portugal, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, England, <=50K
69, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
49, Private, Masters, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,2288,37, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, Vietnam, <=50K
90, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,10597,0,50, United-States, >50K
52, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,60, United-States, >50K
51, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,65, Laos, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Scotland, >50K
57, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,4948,0,45, Hungary, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Laos, <=50K
38, Private, 10th, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, Vietnam, >50K
40, Private, Some-college, Divorced, Protective-serv, Not-in-family, White, Female,2439,0,45, Taiwan, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Puerto-Rico, >50K
47, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Guatemala, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,30, Scotland, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Hungary, <=50K
51, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Female,0,0,54, United-States, >50K
18, Private, Assoc-voc, Never-married, Tech-support, Own-child, White, Female,0,0,10, Vietnam, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
23, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,60, Portugal, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Philippines, >50K
31, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, <=50K
37, Private, HS-grad, Separated, Farming-fishing, Husband, White, Female,0,0,40, Cambodia, >50K
64, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,40, El-Salvador, >50K
46, Private, 10th, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Yugoslavia, >50K
45, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, England, <=50K
33, Self-emp-not-inc, Assoc-acdm, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,45, United-States, <=50K
26, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, South, >50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, India, <=50K
40, Private, Assoc-acdm, Separated, Farming-fishing, Not-in-family, Other, Female,0,0,50, Ireland, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
45, Private, Bachelors, Separated, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
36, Private, 1st-4th, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Cambodia, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K
36, State-gov, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,35, Greece, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
64, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,20, Trinadad&Tobago, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Guatemala, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,35, Vietnam, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,20, Ireland, <=50K
23, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, England, >50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, France, >50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Hong, >50K
66, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,2045,60, Vietnam, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,18, Ecuador, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
32, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
69, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,40, Germany, <=50K
25, Private, Bachelors, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Canada, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7298,0,50, Ecuador, >50K
42, Private, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,49, Iran, <=50K
47, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Unmarried, White, Female,0,0,40, Peru, <=50K
62, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,36, Cuba, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Canada, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,1977,40, Ecuador, >50K
21, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Nicaragua, >50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Japan, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,35, United-States, <=50K
40, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Other, Male,0,0,38, Laos, <=50K
52, Private, HS-grad, Separated, Exec-managerial, Unmarried, Other, Male,0,0,40, Laos, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Greece, >50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,20, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,38, El-Salvador, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Japan, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,1861,47, Greece, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
