27, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
88, Private, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,46, United-States, <=50K
44, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,29, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, 11th, Never-married, Sales, Unmarried, Black, Female,0,0,10, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, China, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
20, Local-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
18, Private, 11th, Never-married, Tech-support, Own-child, White, Male,0,0,29, United-States, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, 11th, Divorced, Sales, Own-child, White, Male,0,0,53, United-States, <=50K
22, Private, Prof-school, Never-married, Machine-op-inspct, Own-child, White, Male,2900,0,40, United-States, >50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,7687,0,40, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, Unmarried, Black, Female,0,0,29, United-States, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
19, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
28, Private, Assoc-acdm, Divorced, Sales, Own-child, White, Female,0,0,15, Germany, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
56, Private, Assoc-acdm, Married-spouse-absent, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,72, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Transport-moving, Husband, Other, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
57, Local-gov, Some-college, Never-married, Transport-moving, Unmarried, White, Male,0,0,64, United-States, >50K
36, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Dominican-Republic, >50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, >50K
46, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
34, Private, HS-grad, Separated, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
52, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,1887,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,29, United-States, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,35, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
36, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Portugal, <=50K
45, Federal-gov, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,0,35, United-States, >50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Tech-support, Own-child, White, Male,0,0,25, United-States, >50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,52, United-States, <=50K
28, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Farming-fishing, Own-child, White, Female,0,0,20, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States, >50K
55, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,18, United-States, >50K
37, Private, HS-grad, Never-married, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
71, Private, HS-grad, Widowed, Priv-house-serv, Unmarried, Black, Female,0,0,4, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
60, Local-gov, Assoc-acdm, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Divorced, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
24, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
37, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, China, <=50K
58, State-gov, Some-college, Separated, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,25, United-States, >50K
43, Private, Bachelors, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,1977,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,42, United-States, <=50K
64, Local-gov, HS-grad, Married-spouse-absent, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
59, Local-gov, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,1730,40, United-States, <=50K
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,15024,0,40, United-States, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
24, Local-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,50, United-States, >50K
41, Local-gov, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
54, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Greece, >50K
41, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Guatemala, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
60, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,24, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
65, Private, HS-grad, Widowed, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,37, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
63, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Honduras, <=50K
28, Private, 11th, Married-civ-spouse, Sales, Husband, Black, Male,2712,0,70, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1979,44, United-States, >50K
46, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, Masters, Married-spouse-absent, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
24, Private, 10th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,48, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,11581,0,50, El-Salvador, >50K
52, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,4436,0,40, United-States, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2800,0,40, United-States, <=50K
35, Federal-gov, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,0,29, United-States, <=50K
22, Private, Bachelors, Separated, Other-service, Wife, White, Female,0,0,40, United-States, >50K
33, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,5, United-States, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
32, Self-emp-inc, Assoc-voc, Divorced, Prof-specialty, Wife, White, Female,0,0,24, England, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
24, Private, 11th, Never-married, Sales, Not-in-family, White, Female,3779,0,40, United-States, <=50K
72, Local-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,6296,0,29, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,29, United-States, <=50K
58, State-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,28, Honduras, <=50K
32, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, >50K
33, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Federal-gov, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Germany, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Puerto-Rico, >50K
52, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
59, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
54, Self-emp-inc, Bachelors, Widowed, Machine-op-inspct, Not-in-family, White, Female,4386,0,48, United-States, >50K
67, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
69, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,70, United-States, <=50K
