46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
37, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,2174,0,40, Jamaica, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Peru, <=50K
33, Private, Some-college, Divorced, Tech-support, Not-in-family, Black, Male,0,0,40, Poland, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,16, Dominican-Republic, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,35, Trinadad&Tobago, <=50K
33, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,50, Canada, <=50K
58, Private, Assoc-voc, Separated, Exec-managerial, Husband, Black, Male,0,0,50, Hong, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
19, Private, Assoc-voc, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,15024,0,50, Ecuador, >50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Italy, >50K
39, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Germany, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,25, Cuba, <=50K
23, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
33, Private, Bachelors, Never-married, Farming-fishing, Own-child, Other, Male,0,0,40, Taiwan, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,91, France, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,80, Cuba, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,15024,0,50, Cambodia, >50K
39, Private, Bachelors, Separated, Craft-repair, Own-child, White, Female,0,0,40, France, <=50K
50, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
39, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Italy, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, South, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,35, Jamaica, >50K
43, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Vietnam, <=50K
33, Federal-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,99, Ecuador, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Italy, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Scotland, >50K
20, State-gov, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, France, <=50K
40, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,50, Scotland, <=50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, >50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1848,45, Germany, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,54, El-Salvador, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Poland, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, Portugal, <=50K
43, Private, 11th, Married-civ-spouse, Other-service, Husband, Black, Male,7298,0,40, France, >50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Cuba, <=50K
41, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Black, Male,0,1685,50, India, >50K
31, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Puerto-Rico, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,21, Japan, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
63, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Female,18664,0,10, Thailand, <=50K
32, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Other, Male,0,0,37, Canada, <=50K
54, Local-gov, Bachelors, Divorced, Machine-op-inspct, Unmarried, Other, Male,0,0,40, China, <=50K
30, State-gov, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Poland, <=50K
44, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1720,45, Germany, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
47, Local-gov, HS-grad, Separated, Prof-specialty, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
40, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,60, Peru, <=50K
24, State-gov, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Yugoslavia, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,30, India, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,38, Poland, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Poland, >50K
17, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,20, Japan, <=50K
26, Private, Some-college, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,25, France, >50K
51, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Peru, >50K
42, Private, Masters, Widowed, Exec-managerial, Unmarried, White, Female,0,0,35, Mexico, <=50K
43, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,25, China, <=50K
47, Private, Some-college, Separated, Exec-managerial, Unmarried, Other, Male,0,0,50, Haiti, <=50K
39, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Jamaica, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
39, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Male,9442,0,50, Nicaragua, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, Hong, >50K
38, Private, Masters, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,99999,0,40, Thailand, >50K
34, Private, Some-college, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,93, Yugoslavia, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Laos, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Ireland, <=50K
28, Private, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,35, Haiti, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, Italy, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
34, Federal-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Outlying-US(Guam-USVI-etc), >50K
24, Private, Bachelors, Never-married, Sales, Own-child, Other, Male,0,0,40, Portugal, <=50K
36, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,35, Taiwan, <=50K
45, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,70, India, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Laos, <=50K
49, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, France, <=50K
30, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,45, South, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Thailand, <=50K
55, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, >50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Puerto-Rico, >50K
22, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,15, Cambodia, <=50K
63, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,5, Haiti, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1746,40, Portugal, >50K
63, Self-emp-not-inc, Doctorate, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,30, Japan, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
38, Local-gov, Doctorate, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,54, China, <=50K
53, State-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,58, Canada, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Greece, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1902,45, Greece, >50K
41, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,65, England, <=50K
59, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Yugoslavia, <=50K
37, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,38, Scotland, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Guatemala, >50K
41, Self-emp-not-inc, HS-grad, Widowed, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,25, Vietnam, <=50K
38, Private, Some-college, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
42, Private, 9th, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, <=50K
45, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,2778,32, Cambodia, <=50K
46, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,30, Italy, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,30, France, >50K
40, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
42, Private, HS-grad, Separated, Other-service, Husband, Asian-Pac-Islander, Female,0,0,25, England, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,35, Ecuador, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
36, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,50, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
23, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Female,0,0,60, Vietnam, <=50K
24, Private, 9th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
20, Private, Prof-school, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
41, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Other, Female,5013,0,40, Nicaragua, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,1862,54, Hong, <=50K
20, Private, 11th, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,20, Poland, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,15024,0,56, Portugal, >50K
48, Local-gov, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,80, Poland, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
36, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,55, Outlying-US(Guam-USVI-etc), >50K
21, Private, Bachelors, Never-married, Exec-managerial, Own-child, Black, Male,0,0,30, Nicaragua, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,18, Thailand, <=50K
20, Private, Some-college, Separated, Machine-op-inspct, Own-child, Black, Female,0,0,20, Philippines, <=50K
28, Local-gov, Prof-school, Married-civ-spouse, Tech-support, Own-child, White, Female,2695,0,40, Laos, >50K
60, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Ireland, >50K
39, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,20, Iran, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,24, Peru, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Cambodia, >50K
43, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Black, Female,2497,0,20, England, <=50K
38, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,35, Yugoslavia, <=50K
22, Local-gov, HS-grad, Separated, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,25, China, >50K
32, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Columbia, <=50K
59, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,50, Cambodia, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
59, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Canada, <=50K
30, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,55, Italy, <=50K
39, Federal-gov, Assoc-voc, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Ireland, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,2598,0,40, Laos, >50K
35, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Cambodia, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
59, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Other, Male,3391,0,45, Greece, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,48, Dominican-Republic, >50K
39, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, Nicaragua, <=50K
22, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Italy, <=50K
49, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
29, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Canada, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
48, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Dominican-Republic, <=50K
37, Private, 9th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, Assoc-acdm, Separated, Other-service, Wife, Black, Male,0,0,30, India, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,50, Puerto-Rico, <=50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Portugal, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,70, Taiwan, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,4386,0,45, Cuba, >50K
60, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, Cambodia, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Guatemala, <=50K
