25, Private, Bachelors, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7687,0,40, Germany, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,1887,20, Thailand, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,24, Yugoslavia, <=50K
63, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, >50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
50, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Vietnam, <=50K
51, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Germany, <=50K
52, Local-gov, Assoc-acdm, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, Ireland, <=50K
60, Private, HS-grad, Widowed, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Poland, <=50K
23, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,35, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, France, >50K
43, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Yugoslavia, >50K
62, Private, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,27, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,3103,0,30, Cambodia, >50K
26, Private, HS-grad, Never-married, Priv-house-serv, Own-child, White, Male,0,0,40, Ireland, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
48, Private, Assoc-acdm, Separated, Sales, Not-in-family, White, Male,0,0,40, China, <=50K
38, Private, Bachelors, Never-married, Sales, Unmarried, Other, Male,0,0,50, Cambodia, <=50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,20, United-States, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,42, United-States, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,18, Honduras, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,15024,0,40, Columbia, >50K
51, Private, Bachelors, Widowed, Prof-specialty, Husband, Black, Female,0,0,40, England, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, France, >50K
58, Self-emp-inc, Masters, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,75, Guatemala, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Laos, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,12, Cambodia, <=50K
64, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,25, Guatemala, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Japan, <=50K
33, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, Japan, <=50K
48, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1977,40, El-Salvador, >50K
50, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,32, Hong, <=50K
37, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Japan, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,4269,0,47, China, <=50K
54, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, France, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,20, England, >50K
24, Private, Bachelors, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, Mexico, <=50K
49, Private, Bachelors, Never-married, Sales, Unmarried, Other, Male,0,1651,40, Scotland, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,60, France, >50K
54, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
37, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Mexico, <=50K
36, Private, Masters, Never-married, Tech-support, Not-in-family, Black, Male,0,0,50, Mexico, <=50K
40, Self-emp-not-inc, 7th-8th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
69, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,10, Yugoslavia, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
33, Self-emp-inc, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,50, Iran, <=50K
47, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,49, Laos, <=50K
58, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Cuba, <=50K
43, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, United-States, <=50K
39, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, White, Male,5013,0,30, Cambodia, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Scotland, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,3325,0,50, Trinadad&Tobago, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
33, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Japan, <=50K
19, Local-gov, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Cuba, <=50K
56, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,1887,60, Canada, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,40, Hungary, >50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, >50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,99, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, India, >50K
31, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,50, India, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
30, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
59, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,56, Peru, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, India, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
36, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Greece, <=50K
61, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,24, Greece, <=50K
30, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Portugal, <=50K
42, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,42, Jamaica, <=50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,40, Germany, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Vietnam, <=50K
49, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, South, >50K
23, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
72, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,2244,0,8, Italy, >50K
48, State-gov, HS-grad, Separated, Exec-managerial, Unmarried, Black, Male,0,0,25, United-States, <=50K
59, Self-emp-inc, Masters, Married-civ-spouse, Other-service, Wife, Other, Female,0,0,40, Italy, >50K
41, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,3384,0,40, Trinadad&Tobago, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,14, Taiwan, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,25, Canada, <=50K
30, Private, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,40, England, >50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1910,50, Mexico, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,24, France, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, >50K
42, Without-pay, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Ireland, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Male,0,0,50, Yugoslavia, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,25, Poland, <=50K
27, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,49, Hong, <=50K
36, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
35, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,43, South, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,4679,0,40, Germany, <=50K
57, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,40, United-States, >50K
36, Self-emp-inc, HS-grad, Separated, Craft-repair, Not-in-family, Other, Male,0,0,42, Yugoslavia, <=50K
32, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,84, United-States, <=50K
42, Private, 9th, Married-civ-spouse, Sales, Husband, White, Female,0,0,70, Portugal, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,48, Columbia, >50K
21, Private, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,20, Portugal, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Ireland, <=50K
27, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,42, Haiti, <=50K
32, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Poland, <=50K
43, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,42, Mexico, <=50K
32, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,40, South, <=50K
20, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, France, <=50K
33, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,1757,40, Scotland, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1821,40, Portugal, <=50K
35, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
52, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,1720,40, Iran, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,42, Mexico, <=50K
41, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
55, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, South, >50K
31, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,50, England, <=50K
29, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
47, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, Cambodia, <=50K
38, Private, Bachelors, Divorced, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
40, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
19, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,40, Cambodia, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, Ireland, <=50K
54, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, Mexico, <=50K
57, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
47, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,24, Puerto-Rico, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,48, Dominican-Republic, <=50K
62, Private, Bachelors, Divorced, Sales, Husband, White, Female,0,1938,99, England, >50K
45, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,5333,0,40, Cambodia, >50K
30, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Canada, >50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Ecuador, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,1977,40, Trinadad&Tobago, <=50K
22, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,15, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,25, Jamaica, <=50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,35, South, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, Philippines, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, Haiti, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Hong, <=50K
55, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,7298,0,40, Yugoslavia, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
41, Private, Bachelors, Widowed, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,1683,40, Philippines, <=50K
39, Local-gov, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, Germany, <=50K
54, Private, Masters, Never-married, Sales, Unmarried, Other, Male,0,0,40, Mexico, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Iran, >50K
48, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, Germany, <=50K
45, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Columbia, >50K
27, Local-gov, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Protective-serv, Own-child, Other, Male,0,0,50, Hong, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,50, Philippines, <=50K
