29, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,35, Philippines, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, >50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
20, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,40, United-States, >50K
31, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,60, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
34, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Self-emp-inc, Assoc-voc, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
53, Self-emp-inc, 10th, Separated, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Separated, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
40, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,43, United-States, <=50K
22, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
62, Federal-gov, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,24, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,32, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Italy, <=50K
50, Federal-gov, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Female,0,2455,60, United-States, >50K
25, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Poland, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Protective-serv, Unmarried, Black, Female,0,0,30, United-States, <=50K
39, Private, Masters, Divorced, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,7687,0,45, United-States, <=50K
52, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, Private, Some-college, Separated, Adm-clerical, Own-child, White, Female,0,0,34, United-States, <=50K
89, Self-emp-inc, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
36, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
40, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Italy, <=50K
22, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
55, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,60, China, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1864,40, Italy, >50K
38, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,38, United-States, <=50K
28, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Separated, Exec-managerial, Wife, Black, Female,0,0,40, United-States, >50K
39, Local-gov, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,35, United-States, >50K
39, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
53, Private, Some-college, Divorced, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,6439,0,35, United-States, >50K
26, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, Mexico, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
61, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, >50K
28, Private, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1975,54, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
55, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
41, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,45, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
31, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
41, Private, Bachelors, Divorced, Prof-specialty, Wife, Black, Female,0,0,38, United-States, >50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Hungary, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,15, Cuba, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,66, United-States, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
51, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,54, United-States, <=50K
21, Self-emp-not-inc, Prof-school, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1978,40, United-States, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
50, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1975,40, United-States, <=50K
47, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,3464,0,45, United-States, <=50K
47, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,4627,0,45, United-States, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,34, United-States, <=50K
49, Local-gov, Bachelors, Divorced, Machine-op-inspct, Husband, White, Female,5090,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, United-States, >50K
64, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,50, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1577,40, United-States, <=50K
38, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
43, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
40, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, 7th-8th, Separated, Exec-managerial, Husband, White, Male,0,0,42, United-States, <=50K
21, Local-gov, Assoc-voc, Never-married, Other-service, Other-relative, White, Female,0,0,20, Vietnam, <=50K
39, Private, Bachelors, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,0,0,50, United-States, >50K
26, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,1977,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1876,40, United-States, >50K
31, Private, Some-college, Never-married, Exec-managerial, Wife, Black, Female,0,0,35, United-States, <=50K
51, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,1570,40, United-States, <=50K
36, Private, 10th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,12, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1828,40, United-States, >50K
21, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1587,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Masters, Divorced, Craft-repair, Unmarried, White, Female,0,0,54, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,54, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,70, United-States, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Husband, White, Female,0,0,54, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,24, United-States, <=50K
