25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
23, Private, HS-grad, Never-married, Protective-serv, Own-child, Other, Male,0,0,40, Hong, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,54, Columbia, <=50K
47, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
43, Local-gov, HS-grad, Divorced, Prof-specialty, Own-child, Black, Female,0,0,40, Taiwan, <=50K
34, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
56, Private, 12th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, South, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,52, Hungary, >50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Peru, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
40, Self-emp-not-inc, Assoc-acdm, Divorced, Priv-house-serv, Wife, Black, Female,0,0,20, Poland, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Honduras, >50K
29, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,54, Mexico, <=50K
41, Private, Masters, Divorced, Exec-managerial, Not-in-family, Black, Male,0,2556,40, Guatemala, <=50K
33, Private, Masters, Never-married, Other-service, Husband, White, Male,0,0,30, Columbia, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, South, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,50, Mexico, >50K
56, Private, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Cambodia, >50K
39, Self-emp-inc, Some-college, Widowed, Farming-fishing, Unmarried, Other, Male,0,0,60, Nicaragua, >50K
52, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
22, State-gov, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,10, Hungary, <=50K
31, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,60, Honduras, <=50K
62, Private, Preschool, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Laos, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
37, Private, Masters, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,54, Thailand, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Hungary, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Nicaragua, <=50K
43, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Japan, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, >50K
24, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,30, Portugal, <=50K
20, Private, Some-college, Never-married, Protective-serv, Own-child, Black, Female,0,0,60, Canada, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,30, Italy, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,45, Philippines, <=50K
31, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, England, <=50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,20, Ireland, >50K
29, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
34, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Ireland, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
66, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,2018,40, Poland, >50K
36, Private, HS-grad, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
37, Local-gov, 11th, Married-civ-spouse, Priv-house-serv, Unmarried, Other, Female,7298,0,40, Cambodia, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Laos, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Cuba, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, South, >50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
29, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, Germany, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,7387,0,48, Hungary, >50K
31, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, Japan, >50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Cuba, <=50K
22, Private, Assoc-acdm, Never-married, Tech-support, Own-child, Other, Male,0,0,60, France, <=50K
32, Federal-gov, HS-grad, Never-married, Sales, Unmarried, Black, Male,0,0,40, Canada, <=50K
22, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,3111,0,80, Hungary, <=50K
37, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Trinadad&Tobago, >50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,10, Hungary, <=50K
28, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Ecuador, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
23, Private, Some-college, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1887,54, El-Salvador, >50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Iran, <=50K
43, Self-emp-not-inc, Some-college, Widowed, Sales, Unmarried, White, Female,0,0,20, Scotland, <=50K
20, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, El-Salvador, <=50K
30, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K
38, Private, Some-college, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,30, Columbia, <=50K
58, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,54, Iran, >50K
53, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,60, Trinadad&Tobago, <=50K
40, Private, HS-grad, Married-spouse-absent, Craft-repair, Other-relative, White, Male,0,0,48, Portugal, <=50K
25, Private, HS-grad, Divorced, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
37, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1909,60, England, >50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Portugal, <=50K
62, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Italy, <=50K
35, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,47, Hong, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,3325,0,45, Trinadad&Tobago, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
50, Private, Doctorate, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,99999,0,35, Honduras, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
47, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Italy, >50K
32, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,2688,0,50, Greece, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, England, <=50K
59, Private, Some-college, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Puerto-Rico, <=50K
62, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7363,0,50, Cambodia, >50K
57, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, Ireland, >50K
46, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
59, Local-gov, Masters, Widowed, Prof-specialty, Not-in-family, Other, Female,0,1595,16, Haiti, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, England, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
35, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, China, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
32, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Canada, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Haiti, >50K
63, Private, Bachelors, Divorced, Other-service, Husband, Black, Female,0,0,40, El-Salvador, <=50K
30, Private, 11th, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,35, Mexico, <=50K
67, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Other, Male,6973,0,40, South, >50K
38, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,50, Philippines, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,30, Philippines, >50K
35, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
26, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Female,0,1885,40, Germany, <=50K
44, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, England, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,35, Nicaragua, <=50K
39, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Hong, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7298,0,50, Iran, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Greece, >50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
57, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,1977,44, Puerto-Rico, >50K
50, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,83, Laos, >50K
24, State-gov, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Canada, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, El-Salvador, <=50K
63, Private, Assoc-voc, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, India, <=50K
47, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,1887,60, El-Salvador, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,15024,0,50, China, >50K
50, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, >50K
50, Private, HS-grad, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,0,0,40, Hong, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Greece, >50K
71, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, El-Salvador, <=50K
27, Private, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,70, El-Salvador, <=50K
44, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
26, Private, 10th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
76, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,8, Columbia, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,3028,0,40, Haiti, <=50K
42, Self-emp-inc, 5th-6th, Divorced, Protective-serv, Wife, Black, Female,0,0,38, Poland, >50K
51, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7298,0,40, El-Salvador, >50K
30, Private, Bachelors, Never-married, Other-service, Other-relative, Other, Female,0,0,30, China, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, <=50K
44, Local-gov, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,7298,0,40, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,6871,0,30, India, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Portugal, >50K
35, Private, HS-grad, Divorced, Tech-support, Wife, White, Male,0,0,65, South, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Iran, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
38, Private, Masters, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,54, Mexico, <=50K
38, Private, Assoc-acdm, Divorced, Other-service, Own-child, White, Female,0,0,36, England, <=50K
44, State-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Female,9487,0,40, Jamaica, >50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Italy, <=50K
61, Private, Doctorate, Married-civ-spouse, Farming-fishing, Wife, White, Male,10676,0,40, Canada, >50K
30, Private, Assoc-acdm, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,12, Mexico, <=50K
61, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
22, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Trinadad&Tobago, <=50K
56, Private, Bachelors, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
45, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Scotland, <=50K
38, Self-emp-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Cambodia, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,8, Japan, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Thailand, >50K
60, Private, Bachelors, Divorced, Craft-repair, Wife, Other, Female,4071,0,40, Columbia, >50K
30, Private, 10th, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,10, Taiwan, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,36, France, <=50K
41, Local-gov, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
24, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Greece, <=50K
32, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,25, Trinadad&Tobago, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Canada, >50K
43, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,23, Puerto-Rico, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,8, South, <=50K
