42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1977,60, United-States, >50K
33, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,5178,0,54, United-States, <=50K
22, Private, 11th, Divorced, Prof-specialty, Own-child, Black, Female,0,1848,25, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Priv-house-serv, Not-in-family, Black, Female,0,0,37, United-States, <=50K
57, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
44, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
26, State-gov, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
89, Self-emp-inc, 7th-8th, Widowed, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Cuba, <=50K
58, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2116,80, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
75, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,2409,0,15, United-States, <=50K
57, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,8, United-States, >50K
35, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,30, Mexico, <=50K
48, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,50, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Private, 7th-8th, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
31, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, >50K
29, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,37, United-States, <=50K
61, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Protective-serv, Wife, Black, Female,0,0,35, United-States, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,50, United-States, <=50K
56, State-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1740,40, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
60, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
55, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,25, United-States, <=50K
38, Private, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Haiti, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, United-States, <=50K
28, Private, Some-college, Divorced, Craft-repair, Own-child, White, Female,0,0,60, United-States, <=50K
58, Local-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,4832,0,36, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
59, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,2727,0,60, United-States, >50K
19, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,36, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, State-gov, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
45, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Masters, Divorced, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
60, Self-emp-inc, Some-college, Divorced, Protective-serv, Not-in-family, White, Female,0,0,45, United-States, <=50K
18, State-gov, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,5, United-States, <=50K
46, State-gov, Assoc-voc, Divorced, Other-service, Unmarried, White, Male,0,0,64, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,25, United-States, <=50K
25, Private, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, United-States, >50K
65, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, 7th-8th, Never-married, Priv-house-serv, Unmarried, Black, Female,0,0,35, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Jamaica, >50K
29, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Mexico, >50K
18, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, 9th, Never-married, Exec-managerial, Not-in-family, White, Female,2233,0,40, Mexico, <=50K
21, Federal-gov, Masters, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Mexico, >50K
22, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
72, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,24, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Separated, Sales, Wife, Black, Female,0,0,20, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4610,0,50, United-States, >50K
51, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-spouse-absent, Tech-support, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
50, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
18, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,2813,0,24, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
56, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Doctorate, Never-married, Tech-support, Not-in-family, White, Female,0,1977,37, United-States, <=50K
47, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Masters, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
52, State-gov, Bachelors, Divorced, Sales, Husband, White, Male,0,0,70, South, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4995,0,42, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,60, United-States, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
49, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
27, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Male,0,0,40, Taiwan, <=50K
20, State-gov, Some-college, Never-married, Sales, Unmarried, Other, Female,0,0,35, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,16, United-States, >50K
25, Self-emp-not-inc, Doctorate, Never-married, Craft-repair, Not-in-family, White, Male,0,0,75, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Wife, Black, Male,7687,0,40, United-States, >50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,1977,40, United-States, <=50K
45, Local-gov, Some-college, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
36, Private, 12th, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
40, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Widowed, Sales, Not-in-family, White, Male,0,1776,45, United-States, >50K
53, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
25, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,35, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,60, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
26, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,1810,45, United-States, <=50K
26, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,36, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
28, Private, Bachelors, Married-spouse-absent, Sales, Wife, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Wife, White, Female,0,0,15, United-States, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, United-States, <=50K
39, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
59, Federal-gov, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,50, Dominican-Republic, <=50K
43, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
41, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
24, State-gov, HS-grad, Never-married, Farming-fishing, Own-child, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Wife, White, Male,0,0,10, United-States, <=50K
