60, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
71, Private, Assoc-acdm, Divorced, Farming-fishing, Husband, Black, Female,0,0,40, Taiwan, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, Ireland, <=50K
47, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,20, Ireland, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1170,45, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,75, Dominican-Republic, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, >50K
53, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Peru, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Greece, <=50K
24, Private, 10th, Never-married, Other-service, Wife, White, Male,0,0,35, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
61, Private, Bachelors, Divorced, Machine-op-inspct, Other-relative, White, Female,0,0,50, United-States, <=50K
38, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,48, Scotland, <=50K
49, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Iran, <=50K
36, Private, 1st-4th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
30, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Never-married, Sales, Husband, Black, Female,0,0,40, United-States, >50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,54, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
62, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,20, United-States, >50K
59, Private, Masters, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,27, United-States, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Honduras, >50K
44, Self-emp-not-inc, Bachelors, Separated, Exec-managerial, Husband, White, Male,4017,0,50, United-States, >50K
43, Private, 9th, Widowed, Exec-managerial, Unmarried, White, Male,0,0,48, United-States, <=50K
49, Private, 1st-4th, Divorced, Farming-fishing, Husband, White, Female,0,0,45, United-States, <=50K
52, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,45, United-States, <=50K
67, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
30, Without-pay, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
36, Private, Bachelors, Widowed, Prof-specialty, Husband, White, Male,5013,0,40, Yugoslavia, >50K
20, Private, Masters, Never-married, Other-service, Own-child, White, Male,0,0,20, Dominican-Republic, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,35, Jamaica, <=50K
35, Private, Masters, Separated, Other-service, Not-in-family, Other, Female,0,0,15, United-States, <=50K
27, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Cambodia, >50K
51, Local-gov, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Peru, <=50K
37, Local-gov, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Poland, <=50K
31, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Yugoslavia, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Jamaica, <=50K
53, Private, HS-grad, Separated, Adm-clerical, Husband, Other, Female,0,0,20, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
32, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Other-relative, Other, Male,0,0,35, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Farming-fishing, Unmarried, Other, Female,0,0,74, United-States, >50K
53, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,60, United-States, >50K
25, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, Other, Male,0,0,20, United-States, <=50K
34, Private, 9th, Never-married, Sales, Husband, White, Female,0,1590,40, United-States, <=50K
45, Private, Preschool, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, >50K
73, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,1, Cuba, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,8, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, United-States, <=50K
54, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, China, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Divorced, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Other-relative, Black, Male,3118,0,50, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Female,0,1977,52, United-States, >50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
71, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,5607,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Husband, White, Male,7298,0,55, Poland, >50K
33, State-gov, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,15, Hong, >50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, 5th-6th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, United-States, >50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,30, Poland, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, Thailand, <=50K
36, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, Columbia, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
49, Private, Bachelors, Divorced, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
59, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
45, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Iran, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,5233,0,48, France, >50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Own-child, Black, Male,0,0,40, Guatemala, <=50K
30, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, Other, Male,0,0,48, Columbia, <=50K
52, Private, 9th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Male,0,1887,50, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Greece, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Germany, >50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
31, State-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Husband, White, Female,0,0,30, South, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,4386,0,50, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1738,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, 9th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,35, Greece, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, Yugoslavia, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, 9th, Widowed, Machine-op-inspct, Unmarried, White, Male,0,0,45, United-States, <=50K
52, Without-pay, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Ireland, <=50K
62, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,30, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
32, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
50, State-gov, HS-grad, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
48, Local-gov, Prof-school, Divorced, Sales, Husband, Black, Female,4386,0,60, Dominican-Republic, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, >50K
64, Private, 9th, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K
87, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, Nicaragua, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Italy, <=50K
21, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,50, Ireland, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,90, Mexico, <=50K
31, State-gov, Some-college, Never-married, Other-service, Other-relative, Black, Female,0,0,35, United-States, <=50K
61, Private, 11th, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, 1st-4th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Honduras, <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Assoc-voc, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,15, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
18, Private, Prof-school, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
62, Private, Masters, Widowed, Craft-repair, Husband, White, Female,4386,0,40, Iran, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, >50K
65, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1978,60, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,5137,0,48, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,35, United-States, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
27, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Husband, Other, Female,0,1902,48, United-States, >50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1902,60, El-Salvador, >50K
47, State-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Vietnam, >50K
28, Private, Bachelors, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
