27, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,12, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,50, United-States, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
63, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
20, Private, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
34, Federal-gov, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,38, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
50, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
29, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Laos, <=50K
47, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, >50K
47, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,65, United-States, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,45, United-States, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,51, United-States, >50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Ireland, <=50K
21, Federal-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,37, United-States, <=50K
59, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
69, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Black, Male,0,0,10, United-States, <=50K
36, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,29, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
37, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,20, United-States, <=50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,56, United-States, <=50K
45, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,84, United-States, <=50K
34, Self-emp-not-inc, Doctorate, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
30, Private, 9th, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Male,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Ireland, >50K
39, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
53, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,36, United-States, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
51, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
64, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, Mexico, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,1848,40, United-States, <=50K
56, Private, 7th-8th, Widowed, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
88, Private, Assoc-acdm, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,48, United-States, <=50K
43, Private, 11th, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,29, United-States, <=50K
21, Private, HS-grad, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, 11th, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,10, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, El-Salvador, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Local-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
18, Private, 11th, Never-married, Tech-support, Own-child, White, Male,0,0,29, United-States, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Assoc-voc, Divorced, Sales, Own-child, White, Male,0,0,54, United-States, <=50K
23, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Male,3427,0,40, United-States, >50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,8338,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
19, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
29, Private, Assoc-voc, Divorced, Prof-specialty, Own-child, White, Female,0,0,15, Mexico, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Some-college, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
57, Private, 9th, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,35, United-States, <=50K
35, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,74, United-States, <=50K
26, Private, Assoc-voc, Never-married, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
57, Local-gov, Some-college, Married-spouse-absent, Tech-support, Unmarried, White, Male,0,0,65, United-States, >50K
36, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,40, Germany, >50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
34, Private, HS-grad, Separated, Craft-repair, Own-child, White, Male,0,0,45, United-States, >50K
53, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1902,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, United-States, <=50K
66, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,35, United-States, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
37, Local-gov, Some-college, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,0,35, United-States, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,25, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,54, United-States, <=50K
28, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, >50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K
38, Private, Some-college, Never-married, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
70, Private, HS-grad, Widowed, Priv-house-serv, Unmarried, White, Female,0,0,4, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
61, Local-gov, Assoc-voc, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
42, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Separated, Transport-moving, Own-child, White, Male,0,0,45, United-States, <=50K
38, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
57, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, <=50K
44, Private, Bachelors, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1973,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,44, United-States, <=50K
65, Federal-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
58, Local-gov, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
23, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,1665,40, United-States, <=50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
49, Private, Assoc-voc, Divorced, Exec-managerial, Wife, White, Male,15024,0,40, United-States, >50K
44, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,54, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
23, Local-gov, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,45, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,50, United-States, >50K
41, Local-gov, Masters, Separated, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
54, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Mexico, >50K
41, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
61, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
