41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1902,60, Dominican-Republic, >50K
19, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, England, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
43, Private, Doctorate, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,45, Vietnam, <=50K
61, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
24, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,30, El-Salvador, <=50K
58, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,40, Vietnam, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,60, Greece, >50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Wife, Black, Male,20051,0,50, Outlying-US(Guam-USVI-etc), >50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,2840,0,30, Vietnam, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,14, Thailand, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,9275,0,40, El-Salvador, <=50K
29, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
18, State-gov, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,5, Portugal, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Iran, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Japan, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Portugal, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Separated, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
40, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,1977,40, Thailand, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
36, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, Scotland, >50K
24, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,38, England, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, Italy, >50K
55, Private, Assoc-acdm, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,14028,0,43, Portugal, >50K
52, Private, Prof-school, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,45, Nicaragua, >50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Jamaica, >50K
65, Private, Doctorate, Separated, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
29, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, South, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Jamaica, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, Honduras, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, Germany, <=50K
28, Private, Some-college, Never-married, Other-service, Husband, Other, Male,0,0,15, Dominican-Republic, <=50K
44, Private, Prof-school, Never-married, Priv-house-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
36, Self-emp-inc, Assoc-acdm, Never-married, Sales, Not-in-family, Other, Female,0,0,70, Italy, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7298,0,40, France, >50K
21, Private, Prof-school, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,44, Germany, <=50K
56, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,99999,0,40, France, >50K
38, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, El-Salvador, >50K
29, State-gov, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Cuba, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, Hong, <=50K
46, Local-gov, Doctorate, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,99, Cuba, >50K
44, Private, 9th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Poland, >50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,1902,40, Columbia, >50K
20, Private, Some-college, Married-civ-spouse, Other-service, Other-relative, Other, Female,0,0,30, Jamaica, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,35, Haiti, <=50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,15024,0,60, Hungary, >50K
22, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, Other, Female,8269,0,40, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,5527,0,40, Greece, >50K
39, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Iran, <=50K
41, Local-gov, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, Other, Male,0,0,35, Yugoslavia, <=50K
44, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,50, Portugal, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,40, Iran, <=50K
47, Private, Bachelors, Separated, Prof-specialty, Husband, Black, Male,0,0,44, Trinadad&Tobago, <=50K
65, Self-emp-not-inc, 5th-6th, Widowed, Craft-repair, Husband, Black, Female,0,0,40, Taiwan, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Guatemala, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Philippines, <=50K
46, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, China, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Other-service, Other-relative, Black, Male,0,0,30, Philippines, <=50K
29, Private, Masters, Never-married, Prof-specialty, Husband, Black, Female,0,0,50, Columbia, <=50K
53, Private, HS-grad, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, Thailand, >50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Haiti, <=50K
36, Private, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,30, Germany, <=50K
60, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,65, Taiwan, >50K
25, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Portugal, <=50K
29, State-gov, HS-grad, Never-married, Transport-moving, Own-child, Black, Female,0,1887,38, Portugal, <=50K
51, Private, Masters, Divorced, Machine-op-inspct, Husband, White, Male,0,0,60, Vietnam, <=50K
22, State-gov, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,35, Ecuador, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1977,40, United-States, <=50K
32, Private, Bachelors, Divorced, Sales, Own-child, Other, Female,0,1902,40, Laos, <=50K
49, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Hong, >50K
25, Private, Some-college, Divorced, Craft-repair, Other-relative, Other, Female,0,0,40, Vietnam, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,4064,0,40, Germany, >50K
45, Private, Bachelors, Never-married, Tech-support, Unmarried, Other, Male,15024,0,40, Outlying-US(Guam-USVI-etc), >50K
53, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Iran, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,5, Philippines, <=50K
58, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Italy, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,25, Poland, <=50K
45, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,36, Poland, <=50K
51, Federal-gov, 9th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,54, United-States, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Portugal, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,25, Thailand, <=50K
29, Private, Some-college, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,0,1902,40, Haiti, <=50K
64, Federal-gov, Masters, Widowed, Transport-moving, Husband, Black, Female,0,1902,40, Ecuador, >50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, Taiwan, <=50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,413,0,25, Taiwan, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,54, Hungary, <=50K
70, Private, Assoc-voc, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,32, Iran, <=50K
25, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
51, Private, Masters, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
25, Private, Some-college, Separated, Craft-repair, Not-in-family, Other, Male,0,1890,40, Columbia, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Canada, >50K
18, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,32, Trinadad&Tobago, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,50, Yugoslavia, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, England, <=50K
18, Local-gov, 12th, Never-married, Tech-support, Own-child, White, Male,0,0,12, Haiti, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, El-Salvador, >50K
44, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Vietnam, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
52, Private, Bachelors, Widowed, Farming-fishing, Husband, Other, Female,0,0,40, Honduras, <=50K
22, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Honduras, <=50K
54, Private, Bachelors, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,14, Philippines, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,3108,0,40, England, >50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,80, South, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
65, Private, HS-grad, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,20, Canada, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
53, Local-gov, HS-grad, Widowed, Tech-support, Other-relative, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, India, <=50K
17, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,20, Columbia, <=50K
24, Private, Masters, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,20, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Cambodia, <=50K
29, Private, Masters, Divorced, Other-service, Husband, Black, Female,0,0,30, Poland, <=50K
43, Private, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Thailand, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,20, Poland, <=50K
22, Private, HS-grad, Never-married, Tech-support, Not-in-family, Other, Female,0,0,40, Guatemala, >50K
56, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,7687,0,40, Ireland, >50K
19, State-gov, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Poland, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,15024,0,50, Thailand, >50K
33, Federal-gov, HS-grad, Never-married, Exec-managerial, Other-relative, Other, Female,0,0,50, Hong, >50K
39, Self-emp-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Nicaragua, <=50K
53, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,35, Germany, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Hong, >50K
26, Private, Assoc-acdm, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,56, Ecuador, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Poland, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,15, Laos, >50K
21, Private, Some-college, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,15, Peru, <=50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,20, Taiwan, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,14296,0,45, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
47, Private, 10th, Never-married, Sales, Husband, Other, Female,0,0,40, Haiti, >50K
31, Local-gov, Masters, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,54, France, <=50K
20, Private, 11th, Never-married, Sales, Not-in-family, Other, Female,0,0,60, Ecuador, <=50K
29, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, India, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,50, Philippines, >50K
35, State-gov, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, United-States, >50K
39, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,54, Yugoslavia, <=50K
50, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, Portugal, <=50K
26, Private, Doctorate, Divorced, Transport-moving, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,30, Canada, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,55, Portugal, >50K
24, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
43, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Haiti, <=50K
52, Federal-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, Nicaragua, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Thailand, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,7298,0,40, Iran, >50K
24, Private, HS-grad, Never-married, Sales, Wife, Other, Female,0,0,35, Peru, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Italy, <=50K
39, State-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
63, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,30, Laos, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, United-States, <=50K
65, Self-emp-not-inc, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, Cuba, <=50K
