42, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,1977,60, United-States, >50K
22, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Mexico, >50K
53, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,45, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,30, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,45, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,35, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50K
37, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,42, United-States, >50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
21, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
69, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,23843,0,40, United-States, <=50K
37, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,15024,0,40, United-States, >50K
41, Self-emp-not-inc, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,7298,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,2174,0,40, United-States, >50K
41, Private, Some-college, Separated, Craft-repair, Wife, White, Female,0,0,21, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,65, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
71, Private, Doctorate, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, >50K
31, Private, Masters, Never-married, Other-service, Own-child, White, Female,3861,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, 5th-6th, Never-married, Other-service, Own-child, White, Female,0,0,32, United-States, <=50K
61, Private, HS-grad, Widowed, Sales, Husband, White, Male,0,1902,25, United-States, <=50K
20, Private, Prof-school, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
47, Federal-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,34551,0,50, United-States, >50K
40, Private, HS-grad, Never-married, Other-service, Wife, Black, Male,0,0,20, United-States, <=50K
47, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,5013,0,40, United-States, >50K
49, Private, Bachelors, Widowed, Adm-clerical, Unmarried, Black, Male,0,0,35, United-States, <=50K
54, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1977,40, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
27, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Sales, Other-relative, White, Female,0,0,40, Puerto-Rico, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
41, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Self-emp-inc, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
34, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
43, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
39, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Assoc-voc, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,10, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,50, United-States, >50K
63, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,25, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,37, United-States, <=50K
53, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
50, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,37, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
55, Private, Some-college, Widowed, Sales, Unmarried, White, Male,0,0,30, Italy, >50K
26, Private, Some-college, Separated, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,54, United-States, >50K
22, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Divorced, Other-service, Husband, White, Female,0,0,40, Greece, <=50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,66, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,42, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,60, United-States, >50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,60, United-States, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Wife, White, Male,0,0,15, United-States, <=50K
46, Local-gov, 1st-4th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, India, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
60, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
57, Local-gov, Some-college, Widowed, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
61, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, >50K
39, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,1902,40, United-States, <=50K
55, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,65, United-States, >50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, >50K
34, Local-gov, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, 7th-8th, Never-married, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
58, Private, Masters, Separated, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,35, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
36, Federal-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,15, United-States, <=50K
21, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
47, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
48, Private, Preschool, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, South, <=50K
45, Self-emp-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, <=50K
36, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Local-gov, Bachelors, Divorced, Sales, Husband, White, Female,0,0,50, United-States, >50K
45, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,60, United-States, <=50K
65, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,7298,0,36, United-States, >50K
21, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
32, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,99999,0,60, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,60, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,10520,0,50, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Philippines, <=50K
23, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, England, <=50K
30, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, White, Male,0,1893,40, United-States, >50K
34, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,50, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,25, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, Germany, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States, <=50K
29, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
23, State-gov, Bachelors, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
