26, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, Vietnam, >50K
36, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,65, Hong, >50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
37, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, Cambodia, >50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,1902,40, Mexico, >50K
39, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,1475,70, Cuba, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,18, El-Salvador, <=50K
47, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, South, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,48, Poland, >50K
42, Private, Some-college, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,45, Outlying-US(Guam-USVI-etc), >50K
47, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
31, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
33, Private, Masters, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
26, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,15, England, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Puerto-Rico, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,2916,0,40, United-States, <=50K
27, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
28, State-gov, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,40, India, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1899,40, South, >50K
41, Private, Masters, Divorced, Sales, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,35, Poland, <=50K
33, Private, Prof-school, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Mexico, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, Iran, >50K
19, Private, 10th, Never-married, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
41, Private, HS-grad, Separated, Machine-op-inspct, Husband, Black, Female,0,0,40, Iran, <=50K
39, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,20, Honduras, <=50K
41, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Hungary, <=50K
24, State-gov, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,35, France, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, China, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Poland, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,29, Vietnam, >50K
58, Private, 5th-6th, Divorced, Adm-clerical, Wife, White, Male,0,0,20, Portugal, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
35, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, Japan, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Taiwan, <=50K
37, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,25, Hong, <=50K
61, Private, 11th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Trinadad&Tobago, <=50K
46, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1745,29, United-States, <=50K
22, Private, 11th, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Puerto-Rico, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Iran, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,80, Honduras, >50K
40, Private, 10th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,5, Yugoslavia, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,20, Poland, <=50K
49, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Unmarried, Other, Female,0,0,35, Portugal, >50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,65, Canada, <=50K
44, Private, Assoc-acdm, Widowed, Sales, Unmarried, Asian-Pac-Islander, Male,0,2473,40, Cuba, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, Peru, <=50K
48, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, Cambodia, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,1907,40, United-States, >50K
20, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,44, United-States, <=50K
31, Private, 5th-6th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,70, Dominican-Republic, >50K
25, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Other, Male,0,0,40, India, <=50K
47, Private, Assoc-acdm, Separated, Prof-specialty, Not-in-family, White, Female,0,0,50, Columbia, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,40, China, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Canada, <=50K
50, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,35, Honduras, <=50K
24, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Iran, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Wife, Black, Male,0,0,40, Jamaica, <=50K
29, Private, Assoc-voc, Separated, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Peru, >50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Scotland, <=50K
30, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,45, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, El-Salvador, <=50K
62, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Yugoslavia, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, Hong, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,10, Guatemala, <=50K
43, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,35, Thailand, >50K
54, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,40, Philippines, <=50K
44, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,35, Philippines, <=50K
30, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,50, France, <=50K
48, Federal-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
25, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,20, Greece, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, Greece, <=50K
35, State-gov, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Puerto-Rico, >50K
19, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,29, South, <=50K
32, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Honduras, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,29, United-States, <=50K
35, Local-gov, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,44, Canada, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Poland, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
45, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
83, Local-gov, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,15, Cambodia, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,5178,0,38, Italy, >50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, United-States, <=50K
46, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, France, <=50K
45, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,6509,0,35, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,80, United-States, >50K
44, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,7644,0,40, Poland, >50K
30, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Laos, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,30412,0,50, Mexico, >50K
21, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,43, China, <=50K
55, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999,0,40, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
36, Private, Assoc-voc, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,34, Portugal, <=50K
74, Private, 10th, Widowed, Priv-house-serv, Not-in-family, White, Male,0,0,18, India, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,3331,0,40, Peru, <=50K
36, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,2401,45, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,2409,0,54, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,1911,40, South, >50K
31, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Cambodia, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, White, Male,0,0,40, Hungary, <=50K
67, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,35, United-States, >50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, India, <=50K
32, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,40, Yugoslavia, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,25, Poland, <=50K
40, Private, 10th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,60, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,35, Laos, <=50K
46, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,5178,0,60, Cambodia, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,7379,0,40, Greece, >50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,15, Peru, <=50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,60, Mexico, >50K
29, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, United-States, <=50K
53, Private, Some-college, Separated, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
24, Local-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Peru, <=50K
58, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, Yugoslavia, <=50K
38, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,6965,0,50, Puerto-Rico, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Germany, <=50K
77, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2403,40, Philippines, >50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,32, Portugal, <=50K
64, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,20, Hong, <=50K
47, Private, HS-grad, Separated, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,15, Hong, <=50K
55, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,19, Iran, <=50K
38, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,43, India, <=50K
30, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, >50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,99, United-States, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,25, Nicaragua, <=50K
62, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,37, Yugoslavia, <=50K
28, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Columbia, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,38, Greece, >50K
57, Private, 10th, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
42, Private, HS-grad, Separated, Transport-moving, Own-child, Other, Male,0,0,43, India, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, Trinadad&Tobago, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, United-States, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,15024,0,35, United-States, >50K
67, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,10, Trinadad&Tobago, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,3427,0,60, Iran, >50K
65, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, England, <=50K
37, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,43, Ecuador, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,48, Honduras, >50K
40, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
58, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Self-emp-not-inc, 9th, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,50, Cuba, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,32, Peru, <=50K
38, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,14389,0,50, Dominican-Republic, >50K
