28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Poland, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Protective-serv, Not-in-family, White, Female,0,0,36, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,1854,40, United-States, >50K
38, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Husband, White, Male,7687,0,50, United-States, >50K
34, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,32, United-States, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, White, Male,0,0,92, Mexico, <=50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,75, United-States, >50K
55, Local-gov, Assoc-voc, Divorced, Transport-moving, Unmarried, White, Male,0,0,35, United-States, <=50K
39, State-gov, Assoc-acdm, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
24, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, China, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Canada, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,20, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
25, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,54, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,1977,36, United-States, <=50K
23, Private, 11th, Never-married, Adm-clerical, Husband, White, Male,0,0,8, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,28, United-States, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Separated, Priv-house-serv, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
51, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Male,0,0,20, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,10, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Iran, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,60, United-States, >50K
43, Private, 7th-8th, Never-married, Protective-serv, Unmarried, Other, Male,0,0,48, United-States, >50K
20, Private, 9th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
55, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,2326,40, United-States, >50K
46, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, South, >50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Priv-house-serv, Other-relative, White, Female,0,0,30, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Other-relative, White, Female,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,32, United-States, <=50K
29, Private, Bachelors, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,3482,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Portugal, <=50K
74, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, White, Male,0,1887,12, United-States, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,4087,0,79, United-States, <=50K
26, Federal-gov, 1st-4th, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, 5th-6th, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Ecuador, <=50K
28, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,0,0,54, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,48, Jamaica, <=50K
46, State-gov, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,2415,44, United-States, >50K
71, Private, 10th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
33, Private, 10th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
22, Private, 11th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
47, State-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,4668,0,40, United-States, >50K
40, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,4395,0,40, United-States, <=50K
21, Private, 11th, Never-married, Exec-managerial, Own-child, White, Female,0,0,45, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,36, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
28, State-gov, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
70, Private, HS-grad, Widowed, Sales, Husband, White, Female,0,0,20, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Columbia, <=50K
22, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,40, Canada, <=50K
30, Federal-gov, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K
49, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,26046,0,20, United-States, >50K
32, Private, Assoc-voc, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Local-gov, Bachelors, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Male,0,0,20, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,54, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,38, United-States, <=50K
18, Local-gov, Assoc-acdm, Never-married, Other-service, Own-child, Other, Male,0,0,15, United-States, <=50K
37, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Widowed, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, 10th, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,3833,0,40, United-States, <=50K
65, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, State-gov, Some-college, Never-married, Sales, Husband, White, Male,0,0,70, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
34, Private, 10th, Never-married, Handlers-cleaners, Wife, Black, Male,0,0,30, United-States, <=50K
33, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
27, State-gov, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
49, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
66, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,10, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,7687,0,40, United-States, >50K
24, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,47, United-States, <=50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,30, United-States, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, United-States, <=50K
26, Private, 7th-8th, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
40, State-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
61, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Portugal, >50K
75, Self-emp-not-inc, 12th, Divorced, Prof-specialty, Husband, White, Male,89,0,12, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, >50K
44, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1977,50, United-States, >50K
44, Private, HS-grad, Divorced, Protective-serv, Husband, Black, Female,0,0,50, United-States, >50K
40, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Private, 7th-8th, Never-married, Farming-fishing, Unmarried, Other, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,35, Greece, <=50K
37, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,60, United-States, >50K
38, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,20, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Local-gov, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, South, <=50K
66, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,8125,0,24, United-States, <=50K
33, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
30, State-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
45, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,41, Jamaica, >50K
33, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,40, United-States, <=50K
54, State-gov, 9th, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Thailand, <=50K
