48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
64, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,52, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,30, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,48, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,48, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, >50K
46, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,15024,0,60, United-States, >50K
55, Private, Assoc-acdm, Divorced, Transport-moving, Husband, White, Male,0,0,50, South, <=50K
48, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,70, United-States, <=50K
33, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
41, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,99, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
24, Private, 11th, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, 11th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,48, United-States, <=50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, United-States, <=50K
29, Private, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Divorced, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
47, Private, Bachelors, Divorced, Sales, Husband, White, Female,0,0,55, United-States, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
42, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, 10th, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,45, United-States, <=50K
26, Private, Assoc-acdm, Divorced, Sales, Husband, White, Female,0,0,52, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
59, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,5012,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
37, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
54, Local-gov, HS-grad, Divorced, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
59, Private, Masters, Widowed, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
54, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-spouse-absent, Adm-clerical, Husband, White, Female,0,0,45, United-States, <=50K
32, Private, Assoc-voc, Never-married, Other-service, Unmarried, White, Female,0,0,34, United-States, <=50K
28, Self-emp-not-inc, 12th, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,48, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
18, Local-gov, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,3, United-States, <=50K
63, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,15024,0,40, United-States, >50K
55, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Masters, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,7298,0,35, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,4212,0,60, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
43, Private, Bachelors, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, >50K
28, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, England, <=50K
46, Private, 1st-4th, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,18, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Mexico, <=50K
35, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,38, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,1740,50, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,42, United-States, <=50K
33, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
46, Local-gov, Assoc-voc, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, <=50K
42, Federal-gov, Doctorate, Divorced, Craft-repair, Wife, White, Male,2444,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Widowed, Other-service, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
37, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,43, Columbia, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,6966,0,40, United-States, >50K
20, Private, 12th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,50, England, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,36, United-States, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
47, State-gov, 10th, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
25, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,0,2305,40, United-States, >50K
22, State-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,1887,30, United-States, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Other-relative, White, Female,0,0,20, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,32, United-States, <=50K
23, Private, 11th, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, >50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
61, Private, Some-college, Divorced, Sales, Husband, Black, Female,0,0,40, United-States, >50K
56, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
61, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
49, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,45, United-States, <=50K
38, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, State-gov, Masters, Married-civ-spouse, Sales, Own-child, White, Female,0,0,34, United-States, <=50K
42, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, Guatemala, >50K
46, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, <=50K
40, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,38, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,2259,40, United-States, >50K
66, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,16, Portugal, <=50K
53, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Female,0,0,60, United-States, <=50K
22, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,54, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
44, Federal-gov, Some-college, Married-civ-spouse, Tech-support, Wife, Black, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,3, United-States, <=50K
27, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Some-college, Divorced, Sales, Unmarried, Black, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,36, Greece, <=50K
38, Self-emp-inc, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, Mexico, >50K
23, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, <=50K
28, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, <=50K
44, Local-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, United-States, >50K
50, Self-emp-not-inc, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
35, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, United-States, <=50K
