34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1978,40, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,7687,0,38, United-States, >50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, Jamaica, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,35, United-States, <=50K
25, Private, 11th, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,20, United-States, >50K
46, Private, Assoc-acdm, Never-married, Priv-house-serv, Husband, Black, Female,0,0,40, United-States, <=50K
24, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,30, United-States, <=50K
55, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
21, State-gov, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
49, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,52, United-States, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Self-emp-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,17, United-States, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
42, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,60, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, 11th, Never-married, Other-service, Not-in-family, Black, Male,0,0,25, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
23, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
20, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1882,20, United-States, >50K
68, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,30, United-States, >50K
25, Private, Some-college, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,40, South, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1977,40, United-States, <=50K
28, Federal-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,1937,25, United-States, >50K
28, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
65, Private, HS-grad, Widowed, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
89, Self-emp-not-inc, Prof-school, Widowed, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
54, Private, Assoc-acdm, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
22, Federal-gov, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
66, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,5100,0,35, Germany, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,51, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
24, State-gov, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,35, Vietnam, <=50K
37, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
44, State-gov, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,30, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,65, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
27, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Doctorate, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,35, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,2803,0,48, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
51, Self-emp-not-inc, Masters, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Thailand, <=50K
47, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, 11th, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
42, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,30, United-States, <=50K
43, Private, Bachelors, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
43, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, United-States, <=50K
44, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,42, United-States, <=50K
53, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
78, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
47, Private, 7th-8th, Never-married, Exec-managerial, Husband, White, Female,4074,0,40, United-States, >50K
57, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,45, United-States, >50K
36, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
43, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
25, Private, 12th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,30, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,38, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,7687,0,40, United-States, >50K
24, Private, Assoc-voc, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,17, United-States, <=50K
56, State-gov, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
40, State-gov, 10th, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,38, United-States, <=50K
35, Private, Masters, Divorced, Transport-moving, Not-in-family, White, Male,8846,0,45, United-States, >50K
20, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1977,60, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, United-States, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
64, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Local-gov, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
35, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
39, Private, Bachelors, Separated, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
52, Private, 7th-8th, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,37, United-States, <=50K
41, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
17, Self-emp-not-inc, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,2794,0,40, United-States, <=50K
47, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,40, United-States, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
29, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,7687,0,20, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, United-States, <=50K
56, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
33, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Federal-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
65, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,25, United-States, >50K
49, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
26, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
39, Private, 9th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Italy, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
74, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,10, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
