48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2409,60, United-States, >50K
46, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,1594,50, United-States, >50K
43, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
52, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, Germany, <=50K
36, State-gov, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,35, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,6815,0,50, United-States, >50K
27, Private, Masters, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,38, United-States, <=50K
24, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Separated, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
43, Private, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
53, State-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Germany, <=50K
61, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1485,60, United-States, >50K
28, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,2355,40, United-States, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,2409,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
38, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,7275,0,70, Yugoslavia, >50K
46, Self-emp-inc, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Hong, >50K
55, Federal-gov, Assoc-voc, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,60, United-States, >50K
47, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,20, United-States, <=50K
47, Private, 7th-8th, Never-married, Exec-managerial, Unmarried, White, Female,0,1892,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,39, United-States, <=50K
49, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
29, Private, HS-grad, Married-spouse-absent, Sales, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,3325,0,50, United-States, >50K
26, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,2528,0,40, United-States, <=50K
33, State-gov, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
50, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,24, United-States, <=50K
41, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,54, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
43, State-gov, Some-college, Divorced, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
55, State-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,1902,40, United-States, <=50K
30, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
29, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,12, Mexico, <=50K
35, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Ecuador, <=50K
31, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Canada, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,3743,0,40, United-States, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
38, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,1848,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
45, Federal-gov, 12th, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,1616,55, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
52, Private, Some-college, Widowed, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
63, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Cuba, <=50K
21, Private, Masters, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
27, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,89, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, >50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
46, Private, 9th, Married-civ-spouse, Sales, Not-in-family, White, Male,15024,0,40, United-States, >50K
54, Private, Some-college, Married-spouse-absent, Sales, Husband, White, Male,0,0,60, United-States, >50K
34, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
66, Self-emp-not-inc, 7th-8th, Divorced, Protective-serv, Unmarried, White, Female,0,0,24, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, Peru, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
72, State-gov, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,18, Yugoslavia, <=50K
26, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, >50K
40, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,15, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Italy, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, Mexico, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
27, Private, Masters, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
21, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
61, Local-gov, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Germany, >50K
55, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, India, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Cuba, >50K
20, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, Mexico, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,71, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Portugal, <=50K
35, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,24, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Italy, <=50K
34, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,1977,45, United-States, >50K
35, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
50, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,11205,0,50, United-States, >50K
65, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Protective-serv, Other-relative, White, Male,0,0,60, United-States, <=50K
34, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
50, Local-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
33, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
55, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, <=50K
43, Local-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,50, United-States, >50K
36, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
19, State-gov, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
31, State-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
24, Private, 11th, Married-civ-spouse, Adm-clerical, Wife, Black, Male,2596,0,40, United-States, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
36, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Divorced, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, 7th-8th, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
33, State-gov, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,20, United-States, <=50K
41, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,70, United-States, >50K
