49, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1977,42, United-States, >50K
42, Private, Assoc-voc, Widowed, Sales, Husband, White, Male,0,0,65, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,7298,0,40, United-States, >50K
28, Self-emp-inc, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, South, <=50K
39, Local-gov, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Private, 10th, Widowed, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, >50K
40, State-gov, Bachelors, Separated, Craft-repair, Unmarried, White, Male,0,0,25, United-States, <=50K
61, Private, 10th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,20, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,45, United-States, <=50K
42, Local-gov, Some-college, Separated, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
66, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Black, Male,0,0,8, United-States, <=50K
35, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,1902,25, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,0,40, United-States, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1936,40, United-States, >50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
57, Private, 5th-6th, Divorced, Sales, Husband, White, Male,7298,0,40, United-States, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,2889,0,45, United-States, >50K
18, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,15, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,12, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1906,40, United-States, >50K
34, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, >50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Tech-support, Unmarried, Black, Female,0,0,25, United-States, >50K
29, State-gov, Some-college, Never-married, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
57, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,14, United-States, <=50K
47, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,2411,0,40, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
45, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
27, Local-gov, Assoc-voc, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, >50K
49, Local-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,45, Mexico, <=50K
38, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,2044,45, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, 7th-8th, Divorced, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Ecuador, <=50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,45, United-States, <=50K
74, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,12, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
58, Self-emp-inc, Prof-school, Widowed, Craft-repair, Unmarried, White, Male,0,0,45, United-States, >50K
27, Self-emp-inc, Bachelors, Never-married, Handlers-cleaners, Husband, White, Female,7687,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,9, United-States, <=50K
62, Self-emp-not-inc, Doctorate, Widowed, Transport-moving, Husband, White, Female,0,0,45, United-States, >50K
52, Private, 7th-8th, Divorced, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
53, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Female,0,1977,15, United-States, <=50K
30, Private, Some-college, Never-married, Farming-fishing, Husband, White, Female,0,0,50, United-States, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, White, Female,0,0,24, United-States, <=50K
58, Private, Some-college, Divorced, Handlers-cleaners, Husband, White, Female,0,0,49, United-States, <=50K
49, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1977,40, Nicaragua, >50K
36, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, <=50K
27, Private, HS-grad, Divorced, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, United-States, <=50K
40, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
43, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
21, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,25, United-States, <=50K
39, Private, 9th, Separated, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K
37, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, >50K
36, Private, 11th, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
33, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
67, Local-gov, Bachelors, Widowed, Other-service, Unmarried, White, Female,0,0,30, United-States, >50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
35, State-gov, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1887,40, United-States, >50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Canada, <=50K
17, Private, 11th, Never-married, Transport-moving, Own-child, White, Female,0,0,20, United-States, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,45, United-States, <=50K
76, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,16, United-States, >50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,30, United-States, <=50K
23, Private, Prof-school, Never-married, Sales, Own-child, Black, Female,0,0,20, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Assoc-acdm, Divorced, Other-service, Own-child, White, Female,0,0,14, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
27, Private, HS-grad, Separated, Sales, Own-child, White, Male,0,0,45, Mexico, <=50K
50, Private, 11th, Widowed, Prof-specialty, Not-in-family, White, Male,4202,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
41, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,30, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,68, United-States, <=50K
32, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,15, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Wife, Other, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
58, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
47, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
47, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, >50K
60, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,2359,40, United-States, >50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,0,0,8, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Male,0,0,30, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,15, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,2022,12, United-States, >50K
23, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
