26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
40, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,60, Peru, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, Puerto-Rico, >50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,54, United-States, <=50K
42, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Germany, <=50K
23, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1848,40, United-States, >50K
63, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,60, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,60, United-States, >50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Canada, <=50K
21, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,35, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
25, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,36, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
28, Federal-gov, Some-college, Separated, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
26, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,37, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,32, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Columbia, >50K
24, Self-emp-not-inc, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Male,0,0,25, Thailand, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, India, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Scotland, <=50K
47, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
70, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Portugal, >50K
37, Self-emp-inc, Bachelors, Never-married, Craft-repair, Husband, White, Male,7687,0,50, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,37, United-States, <=50K
38, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1671,60, Cuba, <=50K
26, Private, 9th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, 1st-4th, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,50, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Separated, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
46, Local-gov, Some-college, Never-married, Other-service, Unmarried, Other, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,36, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
77, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,16147,0,35, United-States, >50K
52, Private, HS-grad, Married-spouse-absent, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, Iran, <=50K
19, Private, Bachelors, Divorced, Other-service, Own-child, Other, Female,0,0,40, Cuba, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,37, Honduras, <=50K
60, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1898,40, United-States, >50K
36, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, United-States, >50K
45, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,1887,60, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,5178,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
55, Local-gov, Bachelors, Separated, Prof-specialty, Wife, White, Female,0,0,29, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
25, State-gov, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,36, Peru, >50K
23, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, >50K
20, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
53, Local-gov, HS-grad, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,35, United-States, <=50K
52, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,11, United-States, <=50K
22, Local-gov, HS-grad, Divorced, Prof-specialty, Own-child, Black, Female,2838,0,25, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, France, <=50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, China, <=50K
67, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,30, Cambodia, <=50K
27, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
51, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,36, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
55, Local-gov, 11th, Widowed, Adm-clerical, Own-child, White, Female,0,0,32, Hungary, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Portugal, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
41, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
43, Private, Some-college, Married-spouse-absent, Craft-repair, Wife, Other, Male,0,0,40, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,72, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Canada, <=50K
44, Private, Doctorate, Never-married, Sales, Unmarried, White, Female,0,0,29, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
25, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Philippines, <=50K
49, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,50, United-States, <=50K
32, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
57, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,33, United-States, <=50K
38, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,48, United-States, <=50K
30, Private, Assoc-acdm, Never-married, Sales, Wife, Black, Female,0,0,54, United-States, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,56, United-States, >50K
26, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
35, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
78, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,6, England, <=50K
33, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
34, State-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Yugoslavia, >50K
37, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1896,40, United-States, >50K
39, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Guatemala, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
30, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,34, United-States, <=50K
27, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,99999,0,29, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,54, United-States, >50K
57, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,1486,0,10, United-States, <=50K
63, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,48, Columbia, >50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,1887,20, Italy, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,16, Ecuador, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, South, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Canada, >50K
20, Federal-gov, Bachelors, Never-married, Sales, Not-in-family, Other, Male,0,0,35, Germany, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,80, Honduras, >50K
38, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
22, Private, 11th, Never-married, Protective-serv, Own-child, White, Male,0,0,9, El-Salvador, <=50K
32, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,75, United-States, <=50K
29, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Mexico, <=50K
61, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,54, United-States, <=50K
34, Private, Some-college, Married-spouse-absent, Craft-repair, Own-child, Black, Male,0,0,29, United-States, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, South, >50K
35, Private, Some-college, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
53, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Nicaragua, >50K
36, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,54, United-States, <=50K
47, Private, Bachelors, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,45, Germany, <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,50, Mexico, >50K
