35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Italy, <=50K
47, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,1474,20, Germany, <=50K
18, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Ecuador, <=50K
51, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,17, Greece, <=50K
61, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Ireland, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7687,0,40, Taiwan, <=50K
59, Private, 10th, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
37, Private, Assoc-voc, Married-AF-spouse, Sales, Husband, Other, Female,0,0,40, France, >50K
48, Private, Assoc-voc, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,74, Portugal, <=50K
40, Local-gov, Bachelors, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, France, <=50K
23, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Hungary, >50K
62, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,30, Honduras, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, Hungary, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Dominican-Republic, >50K
41, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,2342,0,45, Italy, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
57, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Ecuador, <=50K
35, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Ecuador, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,3340,0,50, Laos, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Peru, <=50K
67, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, Trinadad&Tobago, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Taiwan, <=50K
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,60, United-States, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Mexico, <=50K
36, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Italy, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Italy, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,50, Yugoslavia, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Mexico, <=50K
30, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Nicaragua, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,5, South, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Ireland, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
34, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Mexico, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,6, England, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Cambodia, >50K
22, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,75, Hong, >50K
29, Private, Some-college, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, China, <=50K
34, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Peru, <=50K
34, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,50, Taiwan, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Japan, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,24, Ecuador, <=50K
64, Private, HS-grad, Never-married, Craft-repair, Wife, Other, Female,2866,0,40, Hungary, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Germany, <=50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,45, Yugoslavia, <=50K
70, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,15, England, <=50K
58, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1902,40, Peru, >50K
66, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, Japan, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Wife, Other, Male,0,0,50, Greece, <=50K
26, Private, Masters, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,8, Italy, <=50K
42, Private, 11th, Divorced, Sales, Not-in-family, White, Male,0,0,50, India, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Cambodia, <=50K
33, Private, Masters, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, Puerto-Rico, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,15, Honduras, >50K
30, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
36, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
47, State-gov, HS-grad, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,30, Cambodia, >50K
65, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Germany, <=50K
51, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, Scotland, <=50K
29, State-gov, 10th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
35, Private, 7th-8th, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,36, India, <=50K
33, Private, HS-grad, Never-married, Transport-moving, Wife, Black, Male,0,0,40, Cuba, <=50K
31, Private, Bachelors, Divorced, Other-service, Own-child, Other, Female,0,0,35, Honduras, <=50K
49, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,60, Honduras, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Yugoslavia, >50K
25, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, Cuba, <=50K
18, Private, 12th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,8, Yugoslavia, <=50K
58, Local-gov, 7th-8th, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Cuba, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Peru, <=50K
27, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
28, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,2245,0,37, Iran, <=50K
46, Private, 10th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,48, Vietnam, <=50K
25, Private, Prof-school, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Mexico, <=50K
58, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Iran, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Laos, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,54, Philippines, >50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,8, Yugoslavia, <=50K
18, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Japan, <=50K
52, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,44, Cambodia, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Taiwan, <=50K
30, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,1902,50, Trinadad&Tobago, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Dominican-Republic, <=50K
57, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,3415,0,40, Philippines, >50K
55, Private, Some-college, Married-civ-spouse, Tech-support, Wife, Amer-Indian-Eskimo, Male,0,0,45, Columbia, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
46, Private, 7th-8th, Never-married, Other-service, Unmarried, White, Female,0,0,40, Hungary, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Vietnam, <=50K
53, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Taiwan, >50K
31, Federal-gov, Some-college, Divorced, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,24, Mexico, <=50K
23, Private, Prof-school, Never-married, Transport-moving, Not-in-family, Other, Male,1282,0,40, Puerto-Rico, >50K
61, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,99999,0,54, Germany, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,3336,0,40, Canada, >50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,20, China, >50K
25, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,35, Jamaica, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,13287,0,50, Iran, >50K
20, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Iran, <=50K
33, Local-gov, 9th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,35, Thailand, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,7687,0,50, Jamaica, >50K
36, Self-emp-not-inc, 10th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
52, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,65, Honduras, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
74, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,10, India, <=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Italy, >50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,7687,0,50, Thailand, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,12, Cuba, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
23, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,42, Columbia, <=50K
59, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
53, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,95, United-States, <=50K
34, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, France, >50K
18, Self-emp-not-inc, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,40, Peru, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,70, Taiwan, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
38, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,10568,0,40, Nicaragua, <=50K
47, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, El-Salvador, >50K
30, Private, Masters, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
31, Federal-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,0,0,35, France, <=50K
50, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Ecuador, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, India, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, China, <=50K
39, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,3456,0,50, Italy, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,30, Dominican-Republic, <=50K
58, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Hong, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,27, Dominican-Republic, <=50K
20, Private, 10th, Never-married, Other-service, Not-in-family, White, Female,0,0,20, India, <=50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,45, Guatemala, >50K
30, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, Cuba, <=50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, >50K
35, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Cambodia, <=50K
25, Private, Bachelors, Divorced, Sales, Unmarried, Black, Male,0,0,40, Germany, <=50K
20, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
55, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,65, Cambodia, <=50K
46, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,0,40, Nicaragua, >50K
45, Private, Masters, Separated, Prof-specialty, Husband, White, Male,0,0,40, Ireland, <=50K
26, Private, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,40, Taiwan, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,80, El-Salvador, >50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
43, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Guatemala, <=50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Italy, >50K
64, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
24, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Thailand, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
39, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Ireland, >50K
46, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Jamaica, >50K
24, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,39, Greece, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, El-Salvador, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Guatemala, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,45, Cambodia, >50K
31, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
