37, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
52, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
39, Self-emp-not-inc, 10th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,99, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,43, United-States, >50K
34, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Unmarried, White, Male,0,0,50, United-States, <=50K
18, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
58, Private, Some-college, Widowed, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,60, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
66, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,5178,0,50, United-States, >50K
46, Private, 9th, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Taiwan, <=50K
64, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, South, <=50K
72, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Male,0,0,50, United-States, <=50K
28, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, United-States, >50K
21, Private, Masters, Never-married, Craft-repair, Own-child, White, Male,0,1902,40, Italy, <=50K
52, State-gov, Bachelors, Divorced, Sales, Unmarried, Black, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,30, United-States, <=50K
29, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,1825,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, 12th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,3029,0,40, United-States, <=50K
54, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
58, Self-emp-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,2033,0,60, United-States, <=50K
46, State-gov, Some-college, Separated, Prof-specialty, Husband, Other, Male,0,1708,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Italy, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
24, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,44, Peru, >50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
19, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,30, United-States, <=50K
25, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,60, United-States, >50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
21, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,20, United-States, <=50K
24, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,30, United-States, <=50K
38, Private, Some-college, Married-spouse-absent, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,15, Taiwan, <=50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,81, United-States, >50K
35, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Iran, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,18, United-States, <=50K
40, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
25, Federal-gov, 10th, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
74, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Cuba, <=50K
23, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
33, Local-gov, Masters, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,30, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
37, Local-gov, Masters, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999,0,70, United-States, >50K
27, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,1745,45, Italy, <=50K
23, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,1439,48, United-States, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,3103,0,40, United-States, <=50K
38, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,48, United-States, >50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
57, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Yugoslavia, >50K
48, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,38, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,30, United-States, >50K
43, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
61, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,1904,0,35, United-States, <=50K
42, Local-gov, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,1665,36, United-States, <=50K
28, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,1977,36, United-States, <=50K
28, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,65, United-States, >50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1664,50, United-States, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1881,40, United-States, >50K
46, State-gov, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,30, Hong, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,1602,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
42, Federal-gov, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,87, United-States, <=50K
59, Private, HS-grad, Divorced, Protective-serv, Other-relative, White, Female,0,0,40, France, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3096,0,65, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,2846,0,48, United-States, <=50K
23, Private, Bachelors, Separated, Adm-clerical, Own-child, White, Female,0,0,35, Nicaragua, <=50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,84, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,80, United-States, >50K
28, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Germany, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
45, Self-emp-not-inc, Masters, Divorced, Protective-serv, Not-in-family, White, Female,0,0,50, United-States, <=50K
28, Private, Bachelors, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Widowed, Farming-fishing, Own-child, Black, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
44, Local-gov, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
23, State-gov, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
54, Private, Assoc-voc, Separated, Adm-clerical, Wife, White, Female,0,0,38, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,30, United-States, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,35, South, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,3986,0,50, Hong, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,37, United-States, <=50K
43, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, 11th, Never-married, Craft-repair, Unmarried, White, Male,0,0,25, United-States, <=50K
