62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Cuba, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,35, Germany, <=50K
19, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,16, Japan, <=50K
30, Federal-gov, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,42, Taiwan, >50K
37, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,30, Ecuador, >50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Japan, <=50K
44, Federal-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
29, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,71, Ireland, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
38, Private, Some-college, Widowed, Adm-clerical, Unmarried, Other, Male,0,0,20, Nicaragua, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,42, Puerto-Rico, <=50K
37, Private, Some-college, Married-civ-spouse, Tech-support, Wife, Black, Male,7332,0,26, Hungary, >50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
25, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female,0,0,30, South, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Poland, <=50K
37, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Columbia, <=50K
57, Without-pay, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
53, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Trinadad&Tobago, >50K
49, Private, 7th-8th, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,60, El-Salvador, <=50K
55, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,10278,0,60, South, >50K
26, Private, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,50, Scotland, <=50K
77, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,8, South, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Portugal, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,50, Hungary, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
50, Federal-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Honduras, <=50K
28, Federal-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Male,15024,0,40, Cuba, >50K
64, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,50, Columbia, >50K
23, Private, 11th, Never-married, Craft-repair, Unmarried, White, Male,0,0,25, Haiti, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Male,0,0,40, Haiti, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, >50K
47, Private, Some-college, Divorced, Handlers-cleaners, Husband, Other, Female,0,0,40, Hungary, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Thailand, <=50K
52, Private, HS-grad, Divorced, Other-service, Wife, Black, Female,0,0,40, Iran, >50K
34, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Male,0,0,35, Honduras, <=50K
30, Private, 7th-8th, Married-civ-spouse, Protective-serv, Not-in-family, Black, Male,0,0,60, Peru, <=50K
68, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,8, South, <=50K
41, Private, 7th-8th, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Vietnam, <=50K
43, State-gov, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Cambodia, <=50K
18, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
61, Private, HS-grad, Widowed, Protective-serv, Husband, White, Female,0,0,20, Ireland, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,70, Vietnam, >50K
38, Local-gov, Doctorate, Married-civ-spouse, Sales, Husband, Other, Male,7687,0,50, Portugal, >50K
31, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
19, Private, Assoc-voc, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Yugoslavia, <=50K
37, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Laos, <=50K
68, Self-emp-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
20, Private, HS-grad, Never-married, Protective-serv, Husband, Other, Male,0,0,40, Columbia, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Cambodia, <=50K
28, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
35, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Haiti, <=50K
27, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,50, Honduras, >50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
79, Private, Assoc-acdm, Widowed, Prof-specialty, Husband, Black, Male,0,0,1, Portugal, <=50K
21, Private, 11th, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,35, Nicaragua, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
51, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
67, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Wife, Black, Male,0,0,40, Guatemala, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Hungary, <=50K
60, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
42, Local-gov, 11th, Widowed, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
29, Private, 11th, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,45, South, <=50K
40, Private, Assoc-voc, Divorced, Craft-repair, Husband, Black, Male,0,0,54, Poland, >50K
31, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,40, Peru, >50K
44, Private, Bachelors, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,7687,0,30, Columbia, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Mexico, >50K
35, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
59, Private, Doctorate, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Japan, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, Other, Male,7687,0,40, Hong, >50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
59, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Peru, <=50K
56, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Nicaragua, <=50K
89, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
54, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Other, Male,0,0,40, Hong, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,65, Yugoslavia, >50K
34, Private, 11th, Married-civ-spouse, Farming-fishing, Own-child, Other, Male,0,0,40, Trinadad&Tobago, <=50K
24, Private, 10th, Separated, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Philippines, <=50K
23, Private, 11th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
41, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Puerto-Rico, >50K
40, Private, Some-college, Divorced, Adm-clerical, Husband, Black, Male,6432,0,40, Japan, <=50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Iran, <=50K
30, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Laos, <=50K
56, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1934,50, Trinadad&Tobago, <=50K
32, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,20, Philippines, <=50K
22, Private, Masters, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Trinadad&Tobago, <=50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
33, Self-emp-not-inc, 9th, Never-married, Adm-clerical, Husband, Black, Male,0,0,45, Taiwan, <=50K
42, Private, Bachelors, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,36, Italy, >50K
32, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Cambodia, >50K
64, Private, Some-college, Separated, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Cuba, <=50K
23, Private, 11th, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, United-States, <=50K
59, Local-gov, 10th, Married-civ-spouse, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Taiwan, <=50K
25, Private, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,4214,0,30, Dominican-Republic, <=50K
39, Local-gov, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
38, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Portugal, >50K
33, Private, Some-college, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Thailand, <=50K
40, Private, Masters, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
18, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,25, Puerto-Rico, <=50K
33, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Yugoslavia, <=50K
50, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
36, Private, HS-grad, Divorced, Protective-serv, Wife, Amer-Indian-Eskimo, Male,0,0,45, Philippines, <=50K
31, Private, Some-college, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
36, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, Other, Male,0,0,40, Dominican-Republic, >50K
44, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, Black, Female,9848,0,40, United-States, >50K
47, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Male,99999,0,40, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,38, Cuba, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,35, Trinadad&Tobago, >50K
69, Without-pay, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
25, Private, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,42, Honduras, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,1657,0,60, Outlying-US(Guam-USVI-etc), >50K
40, Private, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,35, Philippines, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,1914,40, United-States, <=50K
37, Private, Some-college, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,45, Cuba, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,78, England, >50K
68, Private, Assoc-voc, Widowed, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Female,0,0,40, Italy, <=50K
31, Private, HS-grad, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
29, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,60, Ecuador, <=50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, >50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,1976,40, Haiti, >50K
52, Private, Masters, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Mexico, >50K
30, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Female,0,0,50, Vietnam, >50K
47, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
44, Private, Some-college, Widowed, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
34, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, Dominican-Republic, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, Hungary, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
34, Private, Masters, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
17, State-gov, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Iran, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, South, <=50K
48, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,1902,40, Puerto-Rico, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Trinadad&Tobago, <=50K
63, Private, HS-grad, Widowed, Prof-specialty, Husband, Black, Female,0,0,37, Jamaica, <=50K
23, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,50, El-Salvador, <=50K
55, Private, 5th-6th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,60, Haiti, >50K
32, Self-emp-not-inc, Assoc-acdm, Divorced, Craft-repair, Husband, White, Female,0,0,35, Ecuador, <=50K
34, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Laos, >50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,50, India, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,25, Yugoslavia, <=50K
53, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,5178,0,40, Nicaragua, >50K
37, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
49, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,48, El-Salvador, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Hungary, <=50K
62, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,16638,0,45, Puerto-Rico, >50K
55, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
36, Self-emp-inc, HS-grad, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,50, India, >50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Honduras, >50K
50, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Greece, <=50K
54, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Male,0,0,45, Cuba, >50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Female,0,1887,15, Taiwan, >50K
48, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Thailand, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Honduras, >50K
57, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1911,50, Peru, >50K
48, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Haiti, <=50K
67, Self-emp-not-inc, Assoc-voc, Widowed, Prof-specialty, Husband, White, Male,0,0,40, Cuba, <=50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, Jamaica, <=50K
27, Private, Bachelors, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Italy, <=50K
34, Private, HS-grad, Married-spouse-absent, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,60, South, <=50K
54, Self-emp-not-inc, 11th, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,70, Guatemala, >50K
