21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,30, Hungary, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
66, Self-emp-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Federal-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
38, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
20, Private, Masters, Never-married, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
32, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
73, Federal-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, 7th-8th, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,14017,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1682,40, United-States, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,30, Trinadad&Tobago, <=50K
45, Self-emp-inc, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,57, Vietnam, >50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
24, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Cuba, <=50K
33, Private, 9th, Separated, Protective-serv, Unmarried, Black, Female,0,0,40, Germany, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,4386,0,35, Cambodia, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
53, State-gov, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,20, United-States, <=50K
21, Private, 10th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,1740,10, United-States, <=50K
31, Private, Prof-school, Never-married, Craft-repair, Not-in-family, White, Female,0,1728,60, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,27044,0,50, Haiti, >50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, >50K
70, Private, 7th-8th, Separated, Other-service, Husband, White, Male,3360,0,70, El-Salvador, <=50K
52, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,45, Columbia, <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, Taiwan, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,8614,0,40, United-States, <=50K
40, Private, Masters, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,98, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,36, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, United-States, <=50K
38, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,20, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,68, Ireland, >50K
33, Private, 10th, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,381,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Poland, <=50K
44, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
24, Private, Doctorate, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
70, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Mexico, >50K
54, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7687,0,40, United-States, >50K
51, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Portugal, >50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Philippines, <=50K
34, State-gov, Doctorate, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Hong, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,15, United-States, <=50K
53, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,40, United-States, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, Thailand, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1979,40, Columbia, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Separated, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
32, State-gov, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,20, United-States, <=50K
22, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Canada, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Laos, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
65, Private, Masters, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States, <=50K
47, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,48, United-States, <=50K
62, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
26, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
76, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,3108,0,20, United-States, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Male,99999,0,35, United-States, >50K
51, Private, 10th, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
24, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,60, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,32, United-States, <=50K
34, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Canada, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1652,48, United-States, <=50K
61, Local-gov, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,5, United-States, >50K
57, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,70527,0,40, United-States, >50K
19, Private, Masters, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,45, Vietnam, >50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, <=50K
32, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,36, United-States, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,99, Cambodia, >50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
62, Local-gov, Preschool, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
24, Private, 12th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,70, United-States, <=50K
17, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,50, United-States, <=50K
25, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,18, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
18, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,17, United-States, >50K
30, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,67, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,45, United-States, >50K
48, Private, Some-college, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Mexico, >50K
64, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,16, United-States, <=50K
47, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,20, United-States, <=50K
25, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, England, <=50K
33, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,70, Portugal, <=50K
39, Private, 10th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, El-Salvador, <=50K
29, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, >50K
30, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, <=50K
17, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, >50K
73, Self-emp-not-inc, Doctorate, Married-civ-spouse, Other-service, Husband, White, Female,99999,0,50, United-States, >50K
38, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,65, Mexico, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Hungary, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,54, Jamaica, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, <=50K
26, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,40, Guatemala, <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,60, Honduras, <=50K
21, Private, 10th, Never-married, Prof-specialty, Unmarried, White, Male,0,0,50, Italy, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,60, United-States, >50K
39, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
40, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, France, >50K
39, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,38, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
48, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
20, Local-gov, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,1989,40, United-States, >50K
41, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1970,45, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, United-States, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, Honduras, >50K
81, Private, 11th, Widowed, Protective-serv, Not-in-family, White, Male,0,0,20, Iran, <=50K
53, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,50, United-States, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
47, Private, 9th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,45, United-States, >50K
21, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
