19, Private, Masters, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Dominican-Republic, <=50K
17, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,6, United-States, <=50K
41, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,7687,0,42, Dominican-Republic, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Canada, <=50K
34, Private, Bachelors, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Ireland, <=50K
41, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,48, Thailand, <=50K
26, Private, Some-college, Divorced, Handlers-cleaners, Own-child, Other, Male,0,0,40, Poland, <=50K
33, Local-gov, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Male,0,0,48, England, <=50K
34, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, England, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Ireland, >50K
60, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,40, Hong, <=50K
19, Private, Some-college, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Vietnam, <=50K
34, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,40, Scotland, >50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, Masters, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Greece, <=50K
39, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
35, Federal-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
28, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Peru, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,50, India, >50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
42, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,4448,0,40, Cuba, >50K
52, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
73, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,25, Honduras, <=50K
40, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,1748,45, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
30, Private, Some-college, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
52, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
33, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, Honduras, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Nicaragua, >50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
22, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Ireland, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
32, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, France, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Canada, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Canada, <=50K
19, Private, Bachelors, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,1741,23, Peru, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
67, Federal-gov, Masters, Divorced, Prof-specialty, Not-in-family, Other, Female,4307,0,15, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Germany, <=50K
41, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
28, Private, Some-college, Separated, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,5147,0,40, Mexico, >50K
52, Private, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, Canada, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,99, Jamaica, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
49, Local-gov, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,25, Hong, <=50K
24, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Black, Female,3844,0,40, India, <=50K
40, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Canada, <=50K
26, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,3165,0,40, United-States, <=50K
32, Local-gov, Some-college, Never-married, Tech-support, Husband, Other, Female,0,0,40, Cuba, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,3135,0,40, Iran, >50K
37, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, United-States, <=50K
63, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,12, United-States, <=50K
26, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,25, Scotland, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Canada, <=50K
46, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1998,40, Laos, <=50K
47, Local-gov, Masters, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,2377,48, Greece, >50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,14600,0,54, France, >50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, >50K
53, Local-gov, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Other, Male,0,0,30, United-States, <=50K
34, Local-gov, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Greece, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, Germany, >50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,16, Outlying-US(Guam-USVI-etc), <=50K
58, Private, Assoc-voc, Widowed, Sales, Not-in-family, White, Female,0,0,32, Dominican-Republic, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,35, Yugoslavia, >50K
47, Self-emp-inc, Bachelors, Never-married, Craft-repair, Husband, Other, Male,2591,0,80, Haiti, >50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
38, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, Other, Male,5041,0,40, Philippines, >50K
48, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
42, Private, HS-grad, Separated, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Greece, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Canada, >50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Wife, Other, Male,0,0,40, Philippines, >50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,67, France, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, <=50K
48, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,48, Canada, >50K
45, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,16, United-States, <=50K
28, Private, HS-grad, Widowed, Craft-repair, Own-child, White, Male,0,0,40, France, <=50K
60, Private, 5th-6th, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
21, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Scotland, <=50K
30, Private, Masters, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, Jamaica, >50K
18, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Thailand, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,16, Canada, <=50K
78, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,11, France, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, Vietnam, <=50K
82, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
30, Self-emp-inc, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,25, Thailand, <=50K
29, Private, 12th, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,48, France, <=50K
39, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Male,0,0,40, Haiti, <=50K
31, Private, 5th-6th, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1740,50, Cambodia, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Iran, <=50K
59, Private, HS-grad, Separated, Other-service, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
30, Local-gov, Some-college, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, South, <=50K
68, Self-emp-inc, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,30, Trinadad&Tobago, <=50K
39, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Haiti, <=50K
41, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Guatemala, <=50K
25, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,1987,40, Mexico, >50K
41, Private, Some-college, Separated, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,29, Iran, <=50K
39, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Taiwan, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, >50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1451,40, Thailand, >50K
26, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,2884,0,60, Scotland, <=50K
64, Self-emp-not-inc, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Philippines, <=50K
36, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,27, Canada, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,30, India, >50K
30, Self-emp-not-inc, Some-college, Separated, Craft-repair, Husband, Black, Female,0,0,48, Honduras, >50K
30, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Greece, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,48, Puerto-Rico, >50K
45, Private, 7th-8th, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Haiti, <=50K
48, Self-emp-inc, 7th-8th, Widowed, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1977,65, Ireland, >50K
32, Local-gov, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,50, Ireland, >50K
21, Private, Some-college, Never-married, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, >50K
44, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
28, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, Jamaica, >50K
22, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
37, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,54, Mexico, >50K
51, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
25, Local-gov, Some-college, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,25, Guatemala, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Germany, >50K
29, Private, Bachelors, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,25, El-Salvador, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,48, Haiti, >50K
55, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,48, Vietnam, >50K
31, Federal-gov, Bachelors, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, France, <=50K
50, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, France, <=50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,40, Philippines, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,50, Germany, >50K
51, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,48, Ecuador, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,83, Mexico, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,20, Trinadad&Tobago, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,62, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,15024,0,50, Yugoslavia, >50K
41, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,45, Thailand, >50K
63, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Cambodia, >50K
35, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Hong, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Peru, >50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,30, Taiwan, <=50K
53, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,44, Taiwan, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,15024,0,45, Yugoslavia, >50K
29, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
