66, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
51, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States, <=50K
27, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Mexico, <=50K
59, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Assoc-voc, Divorced, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-spouse-absent, Sales, Not-in-family, White, Female,0,0,40, Thailand, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,32, United-States, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
42, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Self-emp-not-inc, 11th, Never-married, Other-service, Other-relative, White, Male,0,0,20, United-States, <=50K
49, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
57, Federal-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,30, China, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Philippines, <=50K
25, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
39, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, >50K
57, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
33, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, Assoc-voc, Divorced, Prof-specialty, Wife, White, Male,7687,0,20, United-States, >50K
59, Private, 7th-8th, Widowed, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
47, Private, 7th-8th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
42, Federal-gov, Assoc-acdm, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,50, Holand-Netherlands, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, >50K
34, Self-emp-not-inc, 10th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,60, United-States, <=50K
29, Private, HS-grad, Divorced, Protective-serv, Own-child, White, Male,0,0,42, United-States, <=50K
19, Local-gov, Bachelors, Divorced, Exec-managerial, Own-child, Black, Female,0,0,35, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
32, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
51, Private, 5th-6th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,4421,0,22, United-States, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, Haiti, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
53, Self-emp-not-inc, 10th, Widowed, Other-service, Unmarried, Black, Male,0,0,30, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Italy, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Holand-Netherlands, <=50K
31, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,54, United-States, <=50K
43, Private, Some-college, Separated, Craft-repair, Husband, Black, Male,0,0,40, Iran, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Japan, <=50K
48, Private, HS-grad, Divorced, Sales, Unmarried, Black, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Jamaica, >50K
29, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Local-gov, 11th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
49, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1720,42, United-States, >50K
57, Federal-gov, HS-grad, Widowed, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
52, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, HS-grad, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
50, Private, 9th, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, United-States, <=50K
24, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, Canada, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Italy, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
28, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
31, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,64, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,24, United-States, <=50K
37, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
41, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,25, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
56, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
46, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,72, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, Ecuador, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,75, Outlying-US(Guam-USVI-etc), <=50K
54, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1760,43, Philippines, >50K
23, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,35, Mexico, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,15, United-States, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,45, United-States, <=50K
52, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,65, United-States, <=50K
21, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
43, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Mexico, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Cambodia, >50K
51, Local-gov, Doctorate, Divorced, Farming-fishing, Not-in-family, Black, Male,15024,0,60, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Canada, >50K
44, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
50, Self-emp-inc, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,25, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, State-gov, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,80, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,10, United-States, <=50K
65, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,20, Hungary, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
40, Local-gov, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
77, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
46, Federal-gov, 9th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
67, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2337,60, Ecuador, >50K
38, Private, 10th, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,16, United-States, <=50K
71, Private, 1st-4th, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,20, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Japan, >50K
27, Federal-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,16, Philippines, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
21, Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,54, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
23, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Germany, <=50K
23, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,45, United-States, <=50K
33, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
31, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
47, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
32, State-gov, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States, <=50K
41, Local-gov, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
19, Private, Prof-school, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, Assoc-acdm, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, Haiti, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, 9th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1977,50, Greece, >50K
29, Private, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
