36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Germany, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
74, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,2609,0,8, Columbia, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,10, Japan, <=50K
66, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,15, Laos, <=50K
33, Private, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,45, Greece, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, Hungary, <=50K
24, Private, 9th, Never-married, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,80, Germany, <=50K
25, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, China, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Thailand, <=50K
45, Private, Masters, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
34, Private, Some-college, Separated, Sales, Unmarried, White, Male,0,0,35, United-States, <=50K
32, Self-emp-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,9, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, El-Salvador, <=50K
55, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,70, Iran, >50K
44, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,54, Nicaragua, <=50K
56, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
74, Private, 1st-4th, Widowed, Exec-managerial, Not-in-family, Other, Male,0,0,7, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Ecuador, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Puerto-Rico, >50K
60, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,5117,0,50, Hungary, >50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,60, United-States, <=50K
22, Self-emp-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
31, Private, 12th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Greece, >50K
38, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,35, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,45, United-States, >50K
53, Federal-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,1888,0,30, South, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,70, United-States, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,3562,0,54, United-States, <=50K
51, Local-gov, 9th, Separated, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Assoc-acdm, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Greece, <=50K
53, Self-emp-inc, 7th-8th, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, <=50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
34, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Columbia, <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1887,35, United-States, >50K
57, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,15024,0,50, Hungary, >50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,45, United-States, >50K
27, Private, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,40, Yugoslavia, >50K
27, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
54, Private, Masters, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,30, Ecuador, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Canada, <=50K
40, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
48, Local-gov, 12th, Separated, Prof-specialty, Not-in-family, Other, Female,0,0,45, United-States, >50K
45, Private, Bachelors, Widowed, Exec-managerial, Husband, White, Male,0,0,27, Mexico, >50K
66, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,2711,0,54, Yugoslavia, >50K
26, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1902,50, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, Cuba, >50K
42, Private, HS-grad, Divorced, Transport-moving, Husband, Other, Male,0,0,63, United-States, <=50K
19, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,24, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, China, <=50K
54, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7687,0,52, Philippines, >50K
24, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,32, United-States, <=50K
35, Private, 10th, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Widowed, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
25, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,2882,0,40, Nicaragua, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
39, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,1887,45, Germany, <=50K
50, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, England, >50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
30, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
36, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Scotland, >50K
43, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1887,40, England, >50K
40, Private, Some-college, Widowed, Transport-moving, Husband, Black, Male,0,0,65, United-States, >50K
48, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
67, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,21337,0,40, Canada, >50K
22, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,1, United-States, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,55, India, <=50K
51, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,45, United-States, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
63, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Poland, >50K
25, Self-emp-not-inc, Bachelors, Never-married, Other-service, Husband, Other, Male,0,0,35, United-States, <=50K
43, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Holand-Netherlands, <=50K
27, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
26, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Mexico, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, Bachelors, Widowed, Transport-moving, Husband, Black, Female,0,0,40, United-States, >50K
39, Private, HS-grad, Widowed, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,37, United-States, <=50K
35, Private, Some-college, Divorced, Farming-fishing, Husband, Other, Male,0,0,40, Poland, <=50K
41, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,60, United-States, <=50K
36, Federal-gov, Bachelors, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Cambodia, >50K
63, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
46, Self-emp-inc, 9th, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, India, <=50K
33, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Male,2194,0,40, United-States, <=50K
50, Private, Masters, Divorced, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,3, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Mexico, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Divorced, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,30, Thailand, <=50K
43, Private, Some-college, Never-married, Sales, Husband, White, Male,99999,0,50, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,40, Philippines, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Hong, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, South, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
62, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,0,0,15, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Wife, Other, Male,0,0,50, Holand-Netherlands, <=50K
60, Local-gov, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, Laos, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, Hungary, <=50K
90, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Husband, White, Male,0,0,40, England, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,28, Yugoslavia, <=50K
55, Private, 10th, Never-married, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,70, Yugoslavia, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Puerto-Rico, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
49, Federal-gov, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
22, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,53, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
23, Local-gov, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
54, Self-emp-inc, Bachelors, Widowed, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
36, Private, Masters, Never-married, Transport-moving, Husband, Other, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,1664,30, United-States, <=50K
54, Private, HS-grad, Widowed, Transport-moving, Not-in-family, White, Male,0,0,40, Cuba, >50K
50, Private, 9th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
68, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,30, El-Salvador, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Puerto-Rico, >50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,3409,0,50, Vietnam, <=50K
36, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
