54, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,30, Dominican-Republic, <=50K
30, Private, Bachelors, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Italy, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,20, Laos, <=50K
38, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Yugoslavia, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,0,0,40, Japan, <=50K
61, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Peru, >50K
46, Private, 7th-8th, Separated, Machine-op-inspct, Wife, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
49, Private, 7th-8th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,50, Taiwan, <=50K
30, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, Thailand, >50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, >50K
26, Self-emp-not-inc, 10th, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,25, England, <=50K
43, Federal-gov, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
27, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Female,0,0,45, Haiti, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,15, Japan, <=50K
44, Federal-gov, Bachelors, Never-married, Sales, Unmarried, Other, Male,0,0,50, Jamaica, <=50K
59, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Portugal, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Italy, <=50K
31, Private, 9th, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,54, Hong, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,15, Canada, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Italy, >50K
36, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,50, Canada, <=50K
53, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,30, Greece, <=50K
36, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,30, United-States, >50K
53, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,7687,0,45, Columbia, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, >50K
28, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,35, Guatemala, <=50K
31, Private, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,36, Columbia, <=50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, Italy, <=50K
53, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Other-service, Husband, Other, Male,0,0,24, Columbia, <=50K
45, Local-gov, Bachelors, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,44, South, <=50K
34, Local-gov, 11th, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Portugal, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Male,0,1849,50, Yugoslavia, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,33, Italy, <=50K
43, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, India, >50K
23, Private, 11th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Japan, <=50K
49, Private, HS-grad, Separated, Sales, Not-in-family, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Bachelors, Separated, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Ireland, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2893,0,50, Taiwan, >50K
43, Self-emp-inc, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,20, France, >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Philippines, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Yugoslavia, >50K
20, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Yugoslavia, <=50K
33, Private, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
18, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,20, Columbia, <=50K
40, Federal-gov, Masters, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, Cambodia, <=50K
55, State-gov, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1949,40, Yugoslavia, >50K
31, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
42, Private, 11th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, South, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,35, South, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Haiti, <=50K
26, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, Greece, >50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Portugal, >50K
21, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,50, Philippines, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,84, England, >50K
31, Private, 5th-6th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Vietnam, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,30, El-Salvador, <=50K
47, Private, HS-grad, Divorced, Priv-house-serv, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
32, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, Canada, >50K
41, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,45, Columbia, <=50K
28, Private, 11th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,6, Columbia, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
46, State-gov, Assoc-voc, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Laos, >50K
50, Self-emp-inc, Prof-school, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,40, Ecuador, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, El-Salvador, <=50K
38, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,45, Italy, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
67, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Poland, >50K
74, Private, 7th-8th, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,9, Portugal, <=50K
27, Private, 12th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
38, State-gov, Some-college, Never-married, Sales, Husband, Black, Female,0,0,60, Ireland, <=50K
24, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,35, Columbia, >50K
48, Local-gov, Some-college, Divorced, Exec-managerial, Husband, Other, Male,0,1426,45, Cambodia, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Cambodia, >50K
43, Private, Assoc-voc, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, England, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Puerto-Rico, >50K
46, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
24, Private, 11th, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Iran, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Peru, >50K
46, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,65, France, <=50K
50, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,40, China, >50K
34, Private, Bachelors, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,45, Laos, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, >50K
49, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Canada, <=50K
53, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,1977,20, Guatemala, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Trinadad&Tobago, <=50K
39, Private, Some-college, Separated, Other-service, Unmarried, White, Female,0,0,40, Germany, <=50K
34, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
29, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,50, Columbia, >50K
23, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
43, Private, HS-grad, Divorced, Sales, Unmarried, Other, Male,0,0,40, Trinadad&Tobago, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,48, Ecuador, >50K
45, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, England, <=50K
50, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Wife, Black, Female,15024,0,40, El-Salvador, >50K
36, Self-emp-inc, Some-college, Separated, Craft-repair, Husband, Black, Female,0,0,40, Peru, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,50, Cambodia, <=50K
49, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, England, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Japan, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
25, Private, HS-grad, Separated, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
29, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,25, Guatemala, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,43, Outlying-US(Guam-USVI-etc), <=50K
33, State-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, Scotland, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Jamaica, <=50K
25, Private, Masters, Never-married, Other-service, Not-in-family, Other, Female,0,0,48, Japan, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,43, Canada, >50K
20, Private, Assoc-voc, Never-married, Protective-serv, Not-in-family, White, Female,0,0,42, India, <=50K
26, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,52, Canada, <=50K
21, Private, Assoc-voc, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,2175,0,40, Japan, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,1876,50, Scotland, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Portugal, <=50K
38, Private, Bachelors, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Vietnam, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Laos, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Cuba, >50K
21, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
57, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Poland, <=50K
29, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Italy, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Poland, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Puerto-Rico, <=50K
36, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Canada, <=50K
38, Private, Prof-school, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999,0,70, Jamaica, >50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,32, Hungary, <=50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, Puerto-Rico, >50K
61, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Jamaica, <=50K
39, Private, 9th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Hong, >50K
54, Self-emp-not-inc, Some-college, Separated, Adm-clerical, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
27, State-gov, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,60, Haiti, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,55, Cuba, >50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Vietnam, >50K
40, Private, Some-college, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Philippines, <=50K
27, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, >50K
40, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,1872,40, Iran, >50K
21, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, Hong, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1760,45, Laos, <=50K
21, Private, Assoc-acdm, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,20, France, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,42, South, <=50K
39, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,45, Peru, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,35, Taiwan, >50K
67, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
37, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,14866,0,80, Italy, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1893,54, Philippines, >50K
35, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,31, Peru, <=50K
45, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Thailand, <=50K
43, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,80, El-Salvador, >50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1896,40, El-Salvador, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Thailand, >50K
52, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Yugoslavia, >50K
46, Private, HS-grad, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Jamaica, >50K
54, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Jamaica, >50K
