62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, Dominican-Republic, <=50K
32, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Peru, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Hong, <=50K
21, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, China, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,40, Greece, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Iran, <=50K
28, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
31, Self-emp-not-inc, Masters, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, Philippines, <=50K
38, Private, HS-grad, Never-married, Protective-serv, Wife, Other, Male,0,0,40, Iran, <=50K
39, Private, HS-grad, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,1518,40, Cuba, <=50K
27, Self-emp-not-inc, Some-college, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, India, >50K
30, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, India, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
41, Local-gov, Some-college, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, Laos, <=50K
28, Private, Assoc-voc, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, India, <=50K
40, Private, 12th, Married-spouse-absent, Other-service, Husband, Black, Male,0,0,40, Columbia, >50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
28, Private, 9th, Widowed, Sales, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
35, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,38, Philippines, <=50K
45, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Other-relative, Other, Male,0,0,40, Cambodia, <=50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Peru, <=50K
58, Self-emp-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
37, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Japan, <=50K
34, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Nicaragua, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Laos, >50K
40, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
31, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Hong, <=50K
65, Private, Bachelors, Married-civ-spouse, Sales, Wife, Black, Female,0,0,5, Yugoslavia, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Laos, >50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Taiwan, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Italy, <=50K
32, Private, Masters, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
44, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, El-Salvador, <=50K
54, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Female,3832,0,40, Haiti, >50K
33, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
25, Self-emp-inc, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,48, Japan, <=50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,30, Yugoslavia, <=50K
23, Local-gov, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,4120,0,40, Cambodia, <=50K
62, Private, HS-grad, Widowed, Transport-moving, Other-relative, Asian-Pac-Islander, Female,0,0,48, Laos, <=50K
51, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Female,0,0,45, Japan, <=50K
60, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,25, Thailand, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
46, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Ireland, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,25, Yugoslavia, <=50K
41, Private, Assoc-voc, Divorced, Sales, Not-in-family, Black, Female,0,0,25, Taiwan, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,35, England, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, South, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,15, Greece, <=50K
33, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
54, Private, 10th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, South, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, Cuba, <=50K
38, Federal-gov, Assoc-voc, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
29, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
57, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Nicaragua, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,25, Ecuador, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Haiti, <=50K
40, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, South, <=50K
43, Private, Assoc-voc, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,8, England, >50K
55, Private, Assoc-acdm, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,40, Greece, <=50K
41, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,7687,0,45, Philippines, >50K
59, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,60, Honduras, <=50K
19, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Peru, <=50K
49, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Jamaica, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Thailand, >50K
18, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Haiti, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Taiwan, <=50K
68, Self-emp-not-inc, 11th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Columbia, >50K
37, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Female,0,1782,54, South, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,45, Hong, >50K
32, Private, Some-college, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Haiti, >50K
27, Local-gov, Assoc-voc, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, China, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
53, Private, HS-grad, Separated, Other-service, Husband, White, Female,0,0,40, Honduras, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
29, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Germany, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,32, Cuba, >50K
55, Private, Masters, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Japan, <=50K
33, Federal-gov, Some-college, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,45, Germany, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Vietnam, >50K
55, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, England, >50K
50, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Hong, <=50K
20, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
33, Local-gov, Assoc-acdm, Never-married, Other-service, Not-in-family, Other, Female,0,0,20, Japan, <=50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,35, Germany, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Haiti, >50K
42, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,15024,0,30, South, >50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Germany, >50K
29, Private, 9th, Separated, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
34, Private, Masters, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,46, Italy, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Canada, <=50K
51, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, Iran, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,55, Haiti, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Hungary, <=50K
46, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,54, Columbia, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
35, Private, 5th-6th, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Ireland, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, China, >50K
18, Private, Some-college, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,20, Taiwan, <=50K
41, Federal-gov, 7th-8th, Never-married, Transport-moving, Wife, Black, Female,0,0,50, Philippines, <=50K
34, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1902,45, Peru, >50K
52, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
58, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, Iran, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,10, Honduras, <=50K
23, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Trinadad&Tobago, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,40, Ecuador, >50K
61, Private, HS-grad, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,46, Hungary, <=50K
32, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
58, Federal-gov, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,50, Iran, >50K
24, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, France, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, Yugoslavia, >50K
59, Federal-gov, Assoc-voc, Widowed, Other-service, Not-in-family, Other, Female,3922,0,25, Germany, <=50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, South, >50K
68, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
63, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,5178,0,40, France, <=50K
53, Private, HS-grad, Widowed, Other-service, Husband, Other, Male,0,0,54, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Hungary, <=50K
35, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, China, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, France, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
57, Private, HS-grad, Widowed, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
21, Private, 7th-8th, Never-married, Other-service, Other-relative, Other, Female,0,0,20, Vietnam, <=50K
62, Self-emp-not-inc, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Hong, <=50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, China, >50K
35, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Iran, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, El-Salvador, <=50K
29, Private, HS-grad, Divorced, Exec-managerial, Own-child, Other, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Ireland, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,47, South, <=50K
18, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Columbia, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, El-Salvador, >50K
36, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
57, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, Germany, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,65, Puerto-Rico, <=50K
41, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
56, Private, Doctorate, Married-civ-spouse, Sales, Husband, Black, Male,0,0,48, El-Salvador, <=50K
17, Self-emp-not-inc, 10th, Never-married, Farming-fishing, Own-child, Other, Male,0,0,5, Japan, <=50K
47, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, France, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, >50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,70, Greece, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, Honduras, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, El-Salvador, >50K
29, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,2853,0,40, Philippines, <=50K
20, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,35, Honduras, >50K
39, Federal-gov, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,4707,0,40, Jamaica, <=50K
49, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, Hong, <=50K
62, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
38, Self-emp-not-inc, 7th-8th, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,20, El-Salvador, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
23, Private, 11th, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, Nicaragua, <=50K
