67, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,35, Puerto-Rico, <=50K
50, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,65, United-States, >50K
17, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
66, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,25, United-States, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
24, Private, 11th, Divorced, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, Assoc-voc, Never-married, Protective-serv, Not-in-family, White, Female,0,0,80, United-States, <=50K
39, Private, Masters, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Separated, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, 5th-6th, Widowed, Exec-managerial, Husband, White, Female,3534,0,30, United-States, >50K
35, Private, Doctorate, Divorced, Craft-repair, Not-in-family, White, Female,0,0,43, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,5178,0,40, United-States, <=50K
41, Private, 7th-8th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,1720,20, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1902,40, United-States, >50K
74, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
48, Self-emp-inc, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Local-gov, Some-college, Never-married, Other-service, Husband, White, Female,0,0,83, United-States, <=50K
37, State-gov, 9th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,45, United-States, <=50K
38, State-gov, 10th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,20, United-States, <=50K
37, Private, Some-college, Divorced, Transport-moving, Own-child, White, Female,0,0,30, United-States, <=50K
69, Self-emp-inc, Some-college, Separated, Transport-moving, Not-in-family, White, Female,2193,0,40, United-States, <=50K
47, Private, Assoc-acdm, Separated, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
64, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
66, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
21, State-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,8, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,47, United-States, >50K
47, Federal-gov, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
58, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
40, Local-gov, Bachelors, Divorced, Protective-serv, Unmarried, Black, Female,0,0,50, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,1722,35, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, United-States, <=50K
46, Private, HS-grad, Widowed, Machine-op-inspct, Wife, White, Male,0,0,16, United-States, <=50K
30, Private, 9th, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
28, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Own-child, Black, Female,0,1991,32, United-States, <=50K
31, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, Prof-school, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,37, United-States, >50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
21, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, Hungary, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Female,97,0,30, United-States, >50K
57, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Wife, White, Male,0,0,45, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
49, State-gov, HS-grad, Never-married, Sales, Wife, White, Male,0,0,30, United-States, <=50K
48, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20, Private, 7th-8th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, 11th, Never-married, Prof-specialty, Wife, Black, Female,7687,0,50, United-States, >50K
50, Private, Bachelors, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,16, United-States, <=50K
29, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Sales, Wife, White, Female,0,0,45, United-States, <=50K
65, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,12, United-States, <=50K
37, Private, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, United-States, <=50K
30, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,16, United-States, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,22, Philippines, <=50K
51, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
20, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,1604,12, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, >50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
80, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,15, United-States, <=50K
40, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,42, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Italy, >50K
68, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, State-gov, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
47, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,2321,0,65, United-States, >50K
43, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
90, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,6765,0,40, Cambodia, >50K
23, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
19, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,11, United-States, <=50K
23, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States, <=50K
39, Private, Assoc-voc, Separated, Sales, Wife, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,30, Dominican-Republic, <=50K
47, Private, HS-grad, Separated, Tech-support, Unmarried, White, Female,0,0,12, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,2684,0,60, United-States, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,8, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Mexico, >50K
21, Local-gov, 10th, Never-married, Other-service, Own-child, White, Female,0,0,37, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7583,0,45, United-States, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,16, United-States, <=50K
40, Local-gov, Masters, Widowed, Exec-managerial, Own-child, White, Male,7687,0,50, Canada, >50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
36, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,6537,0,54, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
43, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
45, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White, Male,0,2539,72, United-States, >50K
33, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
54, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Divorced, Tech-support, Not-in-family, Other, Female,0,0,50, United-States, <=50K
37, Federal-gov, HS-grad, Separated, Tech-support, Unmarried, White, Female,0,0,38, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
25, Private, 11th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
31, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,45, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,30, Mexico, <=50K
44, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,10150,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,25, United-States, <=50K
18, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
41, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
41, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
23, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, 5th-6th, Married-spouse-absent, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Cambodia, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
50, Local-gov, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
