35, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Japan, >50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Japan, <=50K
70, Private, Doctorate, Separated, Farming-fishing, Husband, White, Male,0,0,40, Nicaragua, <=50K
57, Private, 7th-8th, Widowed, Sales, Unmarried, White, Female,0,0,40, Guatemala, <=50K
36, Local-gov, HS-grad, Divorced, Armed-Forces, Not-in-family, Black, Female,0,0,38, Nicaragua, <=50K
40, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,40, Laos, <=50K
65, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,98188,0,50, Ecuador, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Germany, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,11, Puerto-Rico, >50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Scotland, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Haiti, <=50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Hungary, <=50K
45, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, South, <=50K
40, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Scotland, >50K
52, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, South, <=50K
31, Federal-gov, Masters, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
58, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,32, Japan, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, >50K
32, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Mexico, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,7687,0,40, Hong, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Yugoslavia, >50K
25, Private, 9th, Never-married, Other-service, Own-child, White, Female,0,0,40, Canada, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, France, >50K
60, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1547,18, Laos, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Wife, Black, Male,0,0,35, England, <=50K
20, Private, HS-grad, Never-married, Other-service, Wife, Black, Female,0,0,35, England, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, >50K
40, State-gov, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,45, Jamaica, <=50K
36, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Greece, <=50K
31, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Black, Female,0,0,38, Portugal, <=50K
43, Private, 11th, Separated, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
42, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
48, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Germany, <=50K
51, Private, Prof-school, Married-spouse-absent, Craft-repair, Husband, White, Male,15024,0,40, Guatemala, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,44, Yugoslavia, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
70, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Cuba, >50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
60, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, Japan, <=50K
49, Federal-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, Trinadad&Tobago, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,20, United-States, >50K
56, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Poland, <=50K
18, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Honduras, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Jamaica, <=50K
21, Private, Some-college, Never-married, Other-service, Other-relative, White, Female,0,0,40, El-Salvador, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Ecuador, <=50K
28, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, China, >50K
35, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, France, >50K
78, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, White, Male,4386,0,15, England, >50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Ireland, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, Cambodia, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,18, Outlying-US(Guam-USVI-etc), <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, France, <=50K
26, Private, Assoc-voc, Never-married, Sales, Wife, White, Male,0,0,40, Dominican-Republic, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,54, Cambodia, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, England, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
66, Private, Bachelors, Widowed, Other-service, Wife, White, Female,0,0,24, England, <=50K
31, State-gov, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, Hong, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, >50K
56, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,35, China, <=50K
52, Federal-gov, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
66, Private, Preschool, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, <=50K
33, Private, Masters, Separated, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Peru, >50K
55, Local-gov, Masters, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, Cambodia, <=50K
38, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Canada, <=50K
60, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,10559,0,50, Hong, >50K
39, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,82, Germany, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Hong, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,4685,0,50, Haiti, <=50K
44, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,60, Honduras, >50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Vietnam, >50K
38, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,30, Japan, >50K
66, Private, 9th, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, England, >50K
42, Private, Some-college, Divorced, Sales, Own-child, White, Male,2452,0,40, Dominican-Republic, <=50K
43, Private, 12th, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,60, Holand-Netherlands, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,30, Holand-Netherlands, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,14, Jamaica, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Japan, <=50K
19, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,25, Trinadad&Tobago, <=50K
23, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Haiti, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Columbia, >50K
51, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, >50K
72, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,3103,0,19, Laos, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Laos, >50K
49, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
55, Private, 5th-6th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Haiti, <=50K
54, Private, 10th, Widowed, Other-service, Not-in-family, White, Female,0,0,10, Laos, <=50K
38, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
71, Private, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Nicaragua, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
22, Private, 12th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, France, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,54, India, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Iran, <=50K
51, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,48, England, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Thailand, >50K
35, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Yugoslavia, >50K
63, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
25, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,96, France, <=50K
37, Local-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
30, Private, 11th, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, Honduras, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, China, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Ireland, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1681,40, Cambodia, <=50K
54, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,20, South, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Poland, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,2158,16, Germany, <=50K
38, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Haiti, <=50K
64, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, China, >50K
28, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,35, China, <=50K
45, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, Iran, <=50K
66, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,10164,0,40, Portugal, >50K
24, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,7298,0,50, Philippines, <=50K
46, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
41, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,50, Trinadad&Tobago, <=50K
70, Private, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,5, China, <=50K
45, Private, 1st-4th, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
65, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,23, Portugal, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,2489,0,99, Italy, >50K
22, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Haiti, <=50K
25, Private, 12th, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Canada, <=50K
57, Private, Assoc-voc, Divorced, Farming-fishing, Wife, Asian-Pac-Islander, Male,0,0,50, Scotland, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, India, <=50K
34, Private, HS-grad, Separated, Sales, Unmarried, White, Female,0,0,35, South, <=50K
35, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, France, <=50K
43, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,2236,40, Portugal, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Canada, >50K
25, Private, 11th, Never-married, Farming-fishing, Wife, White, Male,3453,0,30, Japan, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, Cambodia, <=50K
59, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,40, Laos, <=50K
36, Self-emp-inc, Assoc-voc, Never-married, Prof-specialty, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Haiti, <=50K
28, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, Canada, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2511,60, Vietnam, <=50K
55, Private, HS-grad, Widowed, Transport-moving, Husband, White, Male,0,0,50, Nicaragua, <=50K
43, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Jamaica, <=50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,2794,0,45, China, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,4691,0,60, Nicaragua, >50K
38, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
59, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,50, Ireland, <=50K
48, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,1805,40, Honduras, <=50K
39, Private, 9th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
28, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Holand-Netherlands, <=50K
56, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
50, Private, Bachelors, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Canada, <=50K
61, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Cambodia, >50K
63, Federal-gov, 7th-8th, Widowed, Exec-managerial, Husband, White, Female,0,0,25, Honduras, <=50K
32, Private, 10th, Divorced, Exec-managerial, Wife, White, Male,0,0,60, China, >50K
27, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, England, <=50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,25, Puerto-Rico, <=50K
29, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Peru, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
53, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, Cambodia, >50K
38, Private, Bachelors, Separated, Machine-op-inspct, Not-in-family, White, Female,8811,0,50, Nicaragua, <=50K
