34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
43, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,20, South, <=50K
24, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, Black, Female,0,0,40, Iran, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
60, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,6897,0,40, United-States, >50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Taiwan, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
28, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,0,0,45, England, <=50K
31, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
43, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,57, Guatemala, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,46, United-States, <=50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
67, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Taiwan, <=50K
50, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Mexico, <=50K
40, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,38, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,6374,0,40, Japan, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,40, England, <=50K
31, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,1902,30, Philippines, >50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Poland, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,60, United-States, >50K
70, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, White, Male,5055,0,40, Ecuador, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1902,50, France, >50K
65, Private, Some-college, Widowed, Tech-support, Unmarried, White, Male,0,0,12, United-States, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,20, Peru, <=50K
30, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,50, Greece, <=50K
19, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,30, Haiti, <=50K
39, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,10570,0,45, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Laos, <=50K
52, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,5813,0,60, United-States, >50K
44, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,20, Cuba, <=50K
41, Private, 10th, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Laos, <=50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,1001,0,40, Taiwan, >50K
47, Private, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, Hong, <=50K
53, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, Outlying-US(Guam-USVI-etc), >50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,2335,40, United-States, >50K
46, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
61, Private, Doctorate, Separated, Farming-fishing, Not-in-family, White, Male,0,0,54, Cambodia, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,99, Portugal, >50K
28, Private, Masters, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Peru, <=50K
38, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, Peru, >50K
32, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
58, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,48, Mexico, <=50K
57, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
28, Local-gov, Some-college, Separated, Sales, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
46, Local-gov, Some-college, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
27, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Poland, <=50K
47, Private, HS-grad, Married-spouse-absent, Tech-support, Husband, Other, Female,0,0,20, Vietnam, <=50K
57, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, >50K
37, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,25, Japan, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15024,0,60, Iran, >50K
42, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,7687,0,60, Taiwan, >50K
23, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, Canada, <=50K
29, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Haiti, >50K
33, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,52, El-Salvador, >50K
49, Self-emp-not-inc, Bachelors, Divorced, Tech-support, Unmarried, White, Male,0,0,40, Jamaica, <=50K
48, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,38, India, <=50K
57, Local-gov, HS-grad, Widowed, Handlers-cleaners, Unmarried, White, Female,0,0,40, Guatemala, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Scotland, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, India, <=50K
51, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,26146,0,50, Guatemala, >50K
43, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,25, Vietnam, <=50K
21, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,20, Scotland, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,50, Vietnam, >50K
24, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,37, Canada, <=50K
33, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
62, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,12, Outlying-US(Guam-USVI-etc), >50K
24, Private, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,1902,30, Italy, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,1887,40, India, <=50K
49, Local-gov, Some-college, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, South, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, Hungary, <=50K
59, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Mexico, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, South, <=50K
28, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,1887,54, Nicaragua, >50K
34, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,15024,0,32, Yugoslavia, >50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
67, Self-emp-not-inc, Bachelors, Widowed, Transport-moving, Unmarried, Black, Male,0,0,30, United-States, <=50K
69, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Male,797,0,10, El-Salvador, <=50K
28, Private, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
30, Local-gov, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,41, Germany, <=50K
52, Local-gov, Doctorate, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Italy, <=50K
21, Private, 11th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,1859,60, Taiwan, <=50K
30, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Hong, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,25, Iran, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, Thailand, <=50K
51, Local-gov, Some-college, Separated, Craft-repair, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,3461,0,38, United-States, >50K
55, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
52, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, Trinadad&Tobago, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,72, France, >50K
42, Federal-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,35, United-States, >50K
44, Local-gov, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
30, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,3337,0,45, Iran, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
57, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
46, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1977,50, United-States, >50K
32, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,8598,0,60, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Columbia, <=50K
38, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Male,0,0,50, Cambodia, <=50K
42, Private, Bachelors, Separated, Prof-specialty, Husband, White, Female,0,0,45, Cambodia, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,40, Laos, <=50K
42, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,1692,0,40, Honduras, <=50K
28, Private, Bachelors, Divorced, Protective-serv, Other-relative, Black, Female,0,0,45, India, >50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
38, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Iran, <=50K
72, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,17, Ecuador, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,30, Taiwan, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,1902,40, United-States, <=50K
43, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,1902,50, Taiwan, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
62, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,40, Scotland, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Taiwan, <=50K
38, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7687,0,40, United-States, >50K
47, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,54, Greece, >50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,40, Trinadad&Tobago, >50K
50, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Mexico, >50K
72, Private, HS-grad, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,36, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1896,40, Scotland, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,8, Poland, <=50K
33, Private, Assoc-acdm, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,50, Laos, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
47, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
50, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,2357,0,40, Nicaragua, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Cuba, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,35, Ireland, <=50K
89, Self-emp-not-inc, 9th, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
42, State-gov, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Yugoslavia, <=50K
32, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,45, Ireland, <=50K
68, Private, Some-college, Separated, Prof-specialty, Wife, Black, Male,0,0,15, United-States, >50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
62, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,45, Cuba, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,45, Scotland, >50K
76, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Puerto-Rico, <=50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,5178,0,40, Philippines, >50K
19, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, India, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Poland, <=50K
26, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,54, Canada, >50K
53, Private, Bachelors, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Ecuador, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, China, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,36, Guatemala, <=50K
31, Local-gov, Assoc-voc, Separated, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,75, Cambodia, >50K
40, Federal-gov, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,8546,0,40, Columbia, >50K
26, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Japan, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
63, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,15, Iran, <=50K
37, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,50, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Columbia, <=50K
59, State-gov, Some-college, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,2390,50, Laos, >50K
