43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
47, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, India, >50K
44, Private, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,39, Portugal, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,45, Dominican-Republic, <=50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, France, >50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,1902,60, Laos, >50K
41, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Hungary, >50K
58, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, Canada, <=50K
42, State-gov, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, South, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,5644,0,40, Greece, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Poland, >50K
31, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Iran, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,65, South, >50K
30, State-gov, HS-grad, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, China, <=50K
38, Private, Bachelors, Divorced, Sales, Not-in-family, Other, Female,0,0,75, Mexico, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
35, Federal-gov, Some-college, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, Ireland, <=50K
35, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,4153,0,60, China, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Taiwan, <=50K
34, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,34, Philippines, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,56, Thailand, >50K
44, Federal-gov, Bachelors, Separated, Adm-clerical, Not-in-family, Other, Female,0,0,32, Philippines, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
60, Self-emp-not-inc, 11th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, France, >50K
27, Local-gov, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,40, Guatemala, >50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Hong, >50K
53, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Female,7687,0,30, Scotland, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
66, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,3325,0,20, Nicaragua, <=50K
57, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
38, State-gov, Bachelors, Never-married, Sales, Wife, Amer-Indian-Eskimo, Male,8074,0,30, Dominican-Republic, >50K
63, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,5013,0,40, Ecuador, <=50K
47, Self-emp-not-inc, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Iran, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, Laos, >50K
37, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
61, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Female,7298,0,40, Columbia, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Male,507,0,20, Cambodia, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,70, India, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Dominican-Republic, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, France, >50K
46, Federal-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, Vietnam, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Italy, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,4888,0,40, Trinadad&Tobago, >50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Female,0,0,35, Iran, <=50K
34, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1848,45, Thailand, <=50K
50, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,50, Mexico, >50K
39, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1900,50, China, >50K
57, Self-emp-inc, Masters, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
60, Self-emp-inc, Bachelors, Separated, Craft-repair, Husband, Black, Male,0,0,45, Dominican-Republic, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Dominican-Republic, <=50K
54, Federal-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, Italy, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1742,40, United-States, >50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
78, Private, Assoc-voc, Widowed, Other-service, Not-in-family, Black, Female,2189,0,20, Ecuador, <=50K
29, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,50, Guatemala, <=50K
82, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Hong, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
43, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Yugoslavia, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Vietnam, <=50K
19, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,16, South, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
27, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
28, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,42, Japan, >50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,50, Thailand, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,36, Trinadad&Tobago, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, El-Salvador, <=50K
72, Self-emp-not-inc, Masters, Divorced, Protective-serv, Unmarried, White, Female,0,0,50, Puerto-Rico, <=50K
58, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Italy, <=50K
38, Private, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,35, Puerto-Rico, <=50K
19, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,16, Thailand, <=50K
31, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Greece, >50K
61, Federal-gov, 9th, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, Hungary, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1887,54, India, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,30, Poland, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7298,0,50, Japan, >50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Puerto-Rico, >50K
44, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Iran, >50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Nicaragua, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, Poland, <=50K
67, Local-gov, HS-grad, Widowed, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
32, Private, 12th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
56, Private, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
38, Private, Assoc-voc, Divorced, Farming-fishing, Not-in-family, Other, Female,0,0,70, Honduras, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, Canada, >50K
60, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,30, Nicaragua, >50K
68, Local-gov, Masters, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,13618,0,20, Outlying-US(Guam-USVI-etc), >50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,8, Trinadad&Tobago, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
56, Private, 10th, Separated, Other-service, Not-in-family, Black, Male,0,0,60, China, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,50, Italy, <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Greece, <=50K
59, Federal-gov, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, South, <=50K
21, Self-emp-not-inc, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, Other, Female,0,0,40, Ecuador, <=50K
57, Private, 9th, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male,0,0,50, Japan, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,36, Puerto-Rico, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,24, Canada, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Laos, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,4418,0,40, Scotland, >50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,7687,0,38, France, >50K
63, Private, HS-grad, Separated, Sales, Unmarried, Other, Female,0,0,35, Greece, <=50K
67, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,20051,0,45, Greece, >50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Portugal, >50K
43, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
46, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Vietnam, <=50K
67, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,23708,0,60, Laos, >50K
33, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Jamaica, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Guatemala, >50K
46, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,35, Germany, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1887,40, Japan, >50K
23, Federal-gov, HS-grad, Never-married, Tech-support, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
24, Private, HS-grad, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, Ecuador, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, <=50K
63, Federal-gov, Some-college, Widowed, Protective-serv, Unmarried, Black, Female,0,0,40, Hungary, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1780,27, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Some-college, Widowed, Craft-repair, Unmarried, Other, Male,3465,0,40, Nicaragua, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
38, Private, Some-college, Never-married, Tech-support, Unmarried, Black, Male,3083,0,45, India, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, Dominican-Republic, <=50K
27, Private, Bachelors, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, South, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,36, Poland, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, <=50K
55, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Columbia, >50K
34, Without-pay, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,44, Philippines, <=50K
63, Local-gov, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, Trinadad&Tobago, <=50K
58, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,20, El-Salvador, >50K
57, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, South, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Scotland, <=50K
46, Local-gov, HS-grad, Married-spouse-absent, Farming-fishing, Unmarried, White, Female,0,0,65, Portugal, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Hungary, <=50K
45, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
22, Federal-gov, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Honduras, <=50K
22, Federal-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Cuba, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,60, Columbia, <=50K
53, Private, 9th, Widowed, Craft-repair, Wife, White, Male,0,0,40, Haiti, <=50K
30, Private, Bachelors, Never-married, Farming-fishing, Wife, White, Female,0,0,40, Haiti, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Taiwan, >50K
27, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Hungary, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,1755,40, Thailand, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,0,0,40, Iran, >50K
60, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,45, Honduras, >50K
57, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Some-college, Married-civ-spouse, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,60, Scotland, <=50K
25, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Vietnam, <=50K
18, State-gov, 12th, Never-married, Handlers-cleaners, Own-child, White, Female,3277,0,20, Cambodia, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,3103,0,79, Nicaragua, >50K
23, Private, HS-grad, Separated, Sales, Not-in-family, White, Female,0,0,65, Ireland, <=50K
70, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,8427,0,30, Vietnam, >50K
27, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Portugal, <=50K
42, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,40, Dominican-Republic, >50K
39, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,2247,60, Yugoslavia, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1694,40, Mexico, >50K
19, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
44, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,35, Columbia, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Philippines, >50K
33, Federal-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,65, Haiti, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Honduras, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
