21, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1887,40, United-States, >50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
36, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,4026,0,20, United-States, <=50K
30, Private, 11th, Divorced, Exec-managerial, Own-child, White, Female,0,0,36, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States, >50K
19, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
56, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Local-gov, Bachelors, Separated, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
50, State-gov, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,50, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,47, United-States, <=50K
23, State-gov, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
33, Private, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
70, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,54, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
34, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,60, United-States, <=50K
34, Private, Some-college, Separated, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
64, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
31, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Male,0,1659,50, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, Jamaica, <=50K
36, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
45, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,3103,0,60, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
48, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
40, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
24, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
25, Local-gov, 11th, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Separated, Sales, Not-in-family, White, Male,8614,0,40, United-States, <=50K
32, State-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,24, United-States, <=50K
58, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,10, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
31, Local-gov, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
23, Local-gov, Masters, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Mexico, <=50K
22, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,42, United-States, <=50K
24, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Mexico, <=50K
61, Self-emp-inc, Bachelors, Separated, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,70, United-States, <=50K
21, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Mexico, <=50K
20, Self-emp-not-inc, Assoc-acdm, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,60, United-States, <=50K
47, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,6895,0,50, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
28, Local-gov, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,54, United-States, >50K
57, Local-gov, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,52, Trinadad&Tobago, <=50K
50, Private, Masters, Divorced, Adm-clerical, Wife, White, Female,0,0,60, United-States, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,54, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
27, Local-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,65, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,54, Trinadad&Tobago, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, 9th, Separated, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Self-emp-inc, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,7508,0,50, United-States, >50K
18, Self-emp-not-inc, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,38, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,30, Mexico, >50K
21, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, 9th, Widowed, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Separated, Sales, Wife, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
23, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,50, United-States, <=50K
46, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Mexico, >50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, >50K
48, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,70, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
22, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,12, United-States, <=50K
26, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
47, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
42, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2407,54, United-States, <=50K
66, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1979,45, United-States, <=50K
35, State-gov, Some-college, Separated, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,17, United-States, <=50K
44, Private, Bachelors, Separated, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
53, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Federal-gov, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, Germany, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,42, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
18, Self-emp-not-inc, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
54, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,2531,47, United-States, <=50K
47, State-gov, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
57, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,2175,0,40, United-States, >50K
25, Private, 10th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
45, Federal-gov, Some-college, Separated, Tech-support, Unmarried, White, Female,0,0,40, United-States, >50K
41, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,35, Mexico, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,42, United-States, <=50K
49, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,20, United-States, >50K
24, Private, Bachelors, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
59, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,43, United-States, <=50K
30, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
45, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
57, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Self-emp-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
