49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1902,45, Ecuador, >50K
31, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,25, Honduras, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, South, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,15, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, Haiti, <=50K
42, Private, Prof-school, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Canada, <=50K
37, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Germany, >50K
25, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,40, Yugoslavia, <=50K
58, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
49, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, Scotland, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
32, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, El-Salvador, <=50K
28, Federal-gov, HS-grad, Separated, Machine-op-inspct, Wife, White, Male,0,0,20, Laos, <=50K
45, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, South, >50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1902,50, United-States, >50K
27, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Ecuador, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Poland, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,70, United-States, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Mexico, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,15024,0,45, United-States, >50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Haiti, >50K
37, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,30, United-States, <=50K
46, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,50, United-States, >50K
25, Self-emp-inc, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,73, Outlying-US(Guam-USVI-etc), <=50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Peru, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,24, China, <=50K
37, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Other, Male,0,0,40, Italy, <=50K
32, Private, HS-grad, Separated, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
18, Private, 7th-8th, Never-married, Protective-serv, Own-child, Other, Male,0,0,20, France, >50K
48, Self-emp-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Male,0,2085,51, Trinadad&Tobago, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, United-States, <=50K
26, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, England, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,2885,0,50, South, >50K
38, Local-gov, Masters, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
35, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Other, Male,0,0,37, China, <=50K
47, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Cuba, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Scotland, >50K
39, Local-gov, HS-grad, Divorced, Tech-support, Unmarried, White, Male,0,0,30, United-States, <=50K
28, Self-emp-not-inc, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,60, Jamaica, <=50K
42, Private, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,1982,40, Outlying-US(Guam-USVI-etc), >50K
63, Local-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Iran, >50K
46, Local-gov, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, Taiwan, <=50K
47, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,5178,0,40, Ecuador, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,29, Puerto-Rico, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,30, India, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Black, Female,0,0,40, India, <=50K
45, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,60, Philippines, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Mexico, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1852,40, El-Salvador, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Iran, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, South, <=50K
46, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,0,60, Nicaragua, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, South, >50K
56, Self-emp-inc, HS-grad, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,60, England, <=50K
33, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,45, Hong, <=50K
34, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,35, England, <=50K
40, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Laos, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Guatemala, >50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
33, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,1839,40, Poland, >50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,70, Yugoslavia, >50K
61, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Canada, <=50K
45, Private, 9th, Divorced, Craft-repair, Own-child, Black, Female,0,0,40, Puerto-Rico, <=50K
64, Federal-gov, 7th-8th, Separated, Adm-clerical, Unmarried, Other, Male,0,0,30, Germany, <=50K
41, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
33, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,36, Mexico, <=50K
34, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,7687,0,54, Japan, >50K
23, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
37, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Doctorate, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,16, Guatemala, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,25, Cuba, <=50K
57, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, France, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, Peru, >50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,7298,0,50, United-States, >50K
21, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Yugoslavia, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Jamaica, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, India, <=50K
54, State-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,45, Trinadad&Tobago, <=50K
39, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,1881,52, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Cuba, >50K
28, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,45, Laos, <=50K
73, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Mexico, >50K
33, State-gov, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Jamaica, <=50K
36, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1946,50, Dominican-Republic, >50K
53, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Yugoslavia, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,54, Laos, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,99, Canada, <=50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, >50K
64, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,50, South, >50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Taiwan, >50K
23, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Other, Female,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, China, <=50K
38, Private, Assoc-voc, Divorced, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Wife, Black, Male,0,0,35, Ireland, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,45, Portugal, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,7098,0,40, United-States, <=50K
68, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,17633,0,40, United-States, >50K
44, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,7298,0,50, India, >50K
63, Private, HS-grad, Widowed, Priv-house-serv, Not-in-family, White, Female,0,0,24, Mexico, <=50K
29, Local-gov, 12th, Never-married, Tech-support, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Peru, <=50K
38, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7487,0,40, China, >50K
49, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,45, Canada, >50K
37, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Greece, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Priv-house-serv, Unmarried, White, Male,0,0,45, China, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,2414,61, Cuba, >50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, Nicaragua, >50K
22, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Mexico, <=50K
33, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Vietnam, >50K
35, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, South, >50K
27, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,7175,0,40, Poland, >50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Japan, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,1940,40, Italy, >50K
49, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Iran, <=50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,15, Japan, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,35, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,50, China, <=50K
35, Federal-gov, Masters, Divorced, Craft-repair, Own-child, White, Female,0,0,30, Greece, <=50K
21, Local-gov, Some-college, Never-married, Exec-managerial, Own-child, Other, Female,0,0,29, Puerto-Rico, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, White, Male,0,0,60, Ireland, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
66, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Poland, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, France, <=50K
49, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Canada, >50K
23, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,35, Puerto-Rico, <=50K
41, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,30, Hungary, >50K
67, State-gov, Bachelors, Separated, Exec-managerial, Not-in-family, Other, Male,0,0,54, Dominican-Republic, >50K
29, Self-emp-not-inc, HS-grad, Separated, Other-service, Own-child, Black, Male,0,0,37, Mexico, <=50K
44, Self-emp-not-inc, Some-college, Divorced, Priv-house-serv, Unmarried, Asian-Pac-Islander, Female,0,0,15, Germany, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,64, Greece, <=50K
60, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, South, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,20, China, <=50K
28, Private, 10th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Japan, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,20, Dominican-Republic, <=50K
32, Private, Bachelors, Never-married, Sales, Husband, Black, Female,0,0,40, Trinadad&Tobago, >50K
32, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,50, Italy, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,70, South, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Other, Male,0,0,20, Guatemala, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,10, United-States, <=50K
23, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,40, United-States, <=50K
