35, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
39, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
42, Private, 9th, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
33, Private, Assoc-voc, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Female,8999,0,40, United-States, >50K
44, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,50, Vietnam, >50K
33, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,44, United-States, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,25, Cambodia, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
28, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,36, Haiti, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Japan, <=50K
32, Private, 11th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,24, United-States, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Widowed, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,38, Dominican-Republic, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Poland, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,9218,0,40, United-States, <=50K
41, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,14083,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Protective-serv, Own-child, Other, Female,0,0,20, United-States, <=50K
41, Private, Some-college, Divorced, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Other, Male,7687,0,50, United-States, <=50K
44, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, United-States, <=50K
38, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
30, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
44, Self-emp-inc, Masters, Divorced, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,36, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,35, United-States, <=50K
17, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,20, Hungary, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Divorced, Craft-repair, Own-child, White, Female,0,0,27, United-States, <=50K
31, Private, Assoc-acdm, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Prof-specialty, Wife, Other, Female,0,0,40, Vietnam, <=50K
43, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,43, United-States, <=50K
41, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,37, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
44, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
41, Without-pay, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,50, United-States, <=50K
26, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, France, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, Cambodia, <=50K
43, Private, Masters, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, <=50K
30, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
39, Private, 11th, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, England, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15023,0,35, United-States, <=50K
26, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,38, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, United-States, <=50K
39, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,24, United-States, <=50K
38, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
35, Local-gov, HS-grad, Widowed, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, Thailand, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,52, United-States, <=50K
36, Private, HS-grad, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
30, Private, 11th, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, China, <=50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,45, United-States, >50K
27, Without-pay, 7th-8th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
38, Local-gov, Assoc-voc, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Priv-house-serv, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,23, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
38, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, 9th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Vietnam, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Canada, <=50K
40, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
27, Private, Assoc-voc, Divorced, Prof-specialty, Husband, White, Female,0,0,37, United-States, <=50K
26, Private, Some-college, Separated, Exec-managerial, Not-in-family, White, Female,0,0,38, Portugal, <=50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,47, Mexico, <=50K
43, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Greece, <=50K
27, Private, Assoc-voc, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,32, Japan, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, South, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
26, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,36, United-States, <=50K
42, Private, Some-college, Separated, Exec-managerial, Husband, Other, Male,0,0,40, Hungary, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
40, Private, 1st-4th, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Divorced, Prof-specialty, Own-child, Black, Female,0,0,30, United-States, <=50K
44, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Female,0,0,50, United-States, >50K
33, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Vietnam, >50K
44, Private, Doctorate, Divorced, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
17, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
37, Without-pay, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Canada, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
27, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,36, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
39, Federal-gov, Bachelors, Never-married, Exec-managerial, Husband, White, Male,14083,0,40, Puerto-Rico, >50K
44, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,45, Iran, <=50K
38, Private, Bachelors, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Local-gov, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Germany, <=50K
25, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Female,0,0,35, United-States, <=50K
43, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Federal-gov, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, >50K
39, Private, HS-grad, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Laos, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Poland, <=50K
28, State-gov, HS-grad, Never-married, Armed-Forces, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,35, United-States, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, Assoc-voc, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
44, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7799,0,50, South, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
17, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Vietnam, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Widowed, Sales, Own-child, White, Female,0,0,40, Taiwan, >50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
