28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
40, Private, Doctorate, Divorced, Sales, Not-in-family, White, Female,0,1887,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, Federal-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
33, Self-emp-not-inc, 11th, Widowed, Sales, Not-in-family, White, Female,0,0,70, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
31, Self-emp-not-inc, 9th, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
30, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
36, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
46, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,3103,0,65, United-States, >50K
52, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2206,50, United-States, >50K
55, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, 11th, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,54, United-States, <=50K
23, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,60, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,72, Guatemala, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, United-States, >50K
43, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, United-States, >50K
34, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Mexico, <=50K
60, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,7680,0,60, United-States, >50K
71, State-gov, Bachelors, Widowed, Prof-specialty, Wife, White, Female,0,2429,30, United-States, >50K
46, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
51, Private, HS-grad, Widowed, Transport-moving, Own-child, White, Female,0,0,30, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, Private, 9th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Tech-support, Husband, White, Male,0,0,44, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,70, United-States, >50K
55, Self-emp-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,50, United-States, <=50K
51, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
60, Private, Masters, Divorced, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
43, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,43, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
51, State-gov, 12th, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Federal-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,35, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
68, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, Mexico, <=50K
55, Self-emp-inc, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,99999,0,45, United-States, >50K
41, Private, Some-college, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,60, United-States, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Wife, Black, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
47, Local-gov, Some-college, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,48, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1722,45, United-States, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,35, Vietnam, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,15024,0,60, United-States, >50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, India, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,20, Cuba, <=50K
49, Private, HS-grad, Widowed, Machine-op-inspct, Husband, White, Female,0,0,38, United-States, <=50K
45, Local-gov, Assoc-voc, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,7298,0,40, United-States, <=50K
42, Private, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
42, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,26384,0,65, United-States, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
61, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,1902,40, United-States, >50K
37, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
26, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
47, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,22, United-States, <=50K
65, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,30, United-States, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
68, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,45, Canada, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
65, Without-pay, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,10, United-States, <=50K
19, Private, 10th, Never-married, Sales, Husband, White, Male,0,0,35, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,25, United-States, <=50K
18, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,8300,0,38, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
17, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,45, Guatemala, <=50K
56, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, <=50K
46, State-gov, Prof-school, Divorced, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
25, Private, Some-college, Divorced, Handlers-cleaners, Other-relative, White, Female,0,0,40, United-States, <=50K
32, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
69, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,82, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
55, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
33, Private, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,1657,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
24, Private, 11th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,24, United-States, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
37, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
40, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
39, State-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,3034,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
39, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, United-States, <=50K
48, Private, Some-college, Widowed, Other-service, Wife, White, Female,0,2100,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,38, United-States, <=50K
27, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Other-relative, Black, Male,0,0,45, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,57, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,50, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, Mexico, <=50K
43, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
