36, Private, HS-grad, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
75, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,469,33, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,3283,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1708,40, United-States, <=50K
37, Private, HS-grad, Divorced, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,2175,0,40, United-States, <=50K
57, Private, Assoc-acdm, Widowed, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
55, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,72, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
32, Private, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,30, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,17, United-States, <=50K
43, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, England, <=50K
44, Private, Bachelors, Never-married, Sales, Wife, White, Female,0,0,20, Poland, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,20, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,16, United-States, <=50K
33, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,50, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, <=50K
39, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,7298,0,70, United-States, >50K
55, Private, Masters, Separated, Prof-specialty, Wife, White, Female,0,0,60, United-States, >50K
43, Without-pay, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
30, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, 11th, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
23, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,82, United-States, <=50K
60, Private, Prof-school, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,2391,74, United-States, >50K
27, Private, 12th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,38, Greece, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
66, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
55, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,20, United-States, >50K
44, State-gov, Some-college, Divorced, Protective-serv, Wife, White, Female,0,0,43, United-States, >50K
40, Private, Masters, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,30, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
50, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, <=50K
40, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
52, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
38, Federal-gov, Some-college, Never-married, Other-service, Wife, Black, Female,7298,0,40, Philippines, <=50K
66, Private, Masters, Divorced, Other-service, Not-in-family, White, Male,0,0,10, United-States, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, China, >50K
47, State-gov, Some-college, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, United-States, >50K
59, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, Private, Assoc-voc, Widowed, Craft-repair, Not-in-family, White, Female,2169,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,20, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,24, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
26, State-gov, Some-college, Never-married, Other-service, Wife, White, Male,0,0,30, United-States, <=50K
36, Local-gov, HS-grad, Separated, Prof-specialty, Wife, White, Female,0,0,24, United-States, <=50K
39, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
61, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,40, United-States, <=50K
51, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,50, United-States, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, >50K
25, Without-pay, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, 10th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1882,70, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
57, Private, Doctorate, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, 7th-8th, Divorced, Sales, Not-in-family, White, Female,0,0,82, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, South, <=50K
66, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, 1st-4th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
30, Private, Bachelors, Separated, Prof-specialty, Own-child, White, Female,0,0,40, Puerto-Rico, >50K
43, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, Mexico, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1656,40, United-States, <=50K
44, Local-gov, Doctorate, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Portugal, <=50K
22, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,98, United-States, <=50K
50, Private, Some-college, Separated, Exec-managerial, Wife, White, Female,0,0,17, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
48, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
35, Local-gov, Some-college, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,53, United-States, >50K
30, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,0,0,52, United-States, <=50K
32, Private, Bachelors, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
33, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
30, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,1977,40, United-States, <=50K
31, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
48, State-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, India, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
36, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, United-States, >50K
41, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,20, United-States, >50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,1902,40, Puerto-Rico, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
25, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,27, United-States, >50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
68, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,44, United-States, <=50K
47, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,20446,0,50, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
53, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,65, Canada, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, <=50K
40, Private, 1st-4th, Divorced, Tech-support, Not-in-family, White, Female,3469,0,50, United-States, >50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,189,40, United-States, <=50K
20, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
66, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2381,40, United-States, >50K
53, Self-emp-inc, Assoc-acdm, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,6116,0,60, United-States, <=50K
26, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
