26, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,7687,0,50, Dominican-Republic, >50K
30, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, England, <=50K
41, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, Puerto-Rico, >50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1809,54, United-States, >50K
26, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Italy, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,27, Portugal, <=50K
34, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
55, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
25, Private, HS-grad, Separated, Sales, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
61, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
45, Private, HS-grad, Separated, Craft-repair, Husband, White, Female,0,0,60, Guatemala, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
31, State-gov, 10th, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,25, Germany, <=50K
36, Private, 11th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Japan, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Haiti, <=50K
39, Private, Assoc-voc, Never-married, Sales, Not-in-family, Other, Female,0,0,60, El-Salvador, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, <=50K
27, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
39, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, Nicaragua, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
28, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,45, Cuba, <=50K
36, Private, Bachelors, Separated, Exec-managerial, Unmarried, White, Female,0,0,50, Laos, <=50K
64, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, Thailand, >50K
43, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, India, >50K
47, Local-gov, 7th-8th, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Canada, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,32, Trinadad&Tobago, <=50K
26, Federal-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,45, Japan, <=50K
40, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Peru, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
51, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Canada, >50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Haiti, >50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,60, Hungary, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Hungary, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Vietnam, <=50K
36, Self-emp-not-inc, 10th, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,55, Philippines, <=50K
62, Self-emp-inc, HS-grad, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,25, India, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,38, Hong, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Cuba, <=50K
60, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, >50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,1669,40, South, >50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, England, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
21, Private, HS-grad, Never-married, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,35, Ecuador, <=50K
40, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,2189,60, Taiwan, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,35, Laos, >50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, >50K
23, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
26, Private, Assoc-voc, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,45, Yugoslavia, <=50K
28, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
67, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,50, Ecuador, >50K
24, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,30, Cuba, <=50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
27, Private, Assoc-voc, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Hungary, <=50K
25, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Germany, >50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Haiti, >50K
47, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, Ireland, <=50K
31, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,3303,0,60, Ecuador, >50K
47, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
24, Private, HS-grad, Never-married, Other-service, Other-relative, White, Female,0,0,35, United-States, <=50K
39, State-gov, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Germany, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, Poland, <=50K
34, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Vietnam, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,35, Vietnam, <=50K
30, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
65, Private, HS-grad, Divorced, Protective-serv, Unmarried, Other, Female,0,0,25, Iran, <=50K
19, Local-gov, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Jamaica, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,60, Cambodia, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, <=50K
47, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Dominican-Republic, <=50K
32, Private, Bachelors, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Iran, <=50K
25, Federal-gov, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,4910,0,38, South, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1977,40, Thailand, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
48, Private, HS-grad, Separated, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Italy, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,45, Japan, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Yugoslavia, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Jamaica, >50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Peru, >50K
21, Private, 11th, Never-married, Other-service, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, 1st-4th, Divorced, Armed-Forces, Wife, Other, Female,0,0,40, Taiwan, <=50K
21, Federal-gov, 5th-6th, Never-married, Other-service, Own-child, Other, Female,0,0,15, Trinadad&Tobago, <=50K
21, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,3350,0,50, Dominican-Republic, <=50K
38, State-gov, 10th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Yugoslavia, <=50K
19, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,18, England, <=50K
42, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
37, Private, HS-grad, Never-married, Tech-support, Unmarried, Black, Female,0,0,40, Haiti, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, Japan, >50K
47, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Jamaica, >50K
28, Private, 5th-6th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Portugal, <=50K
34, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,45, Italy, <=50K
45, Local-gov, Assoc-acdm, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, Honduras, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Male,0,0,30, Canada, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,72, Italy, >50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,25, Canada, <=50K
37, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,5178,0,40, Greece, >50K
46, Self-emp-not-inc, 10th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Columbia, >50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Canada, >50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Guatemala, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
57, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Columbia, >50K
61, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Italy, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
61, Private, 10th, Never-married, Other-service, Not-in-family, Other, Female,0,0,44, China, <=50K
67, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
27, Private, 7th-8th, Never-married, Exec-managerial, Unmarried, Other, Male,0,0,40, Portugal, <=50K
48, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,50, Yugoslavia, <=50K
27, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,2221,50, Jamaica, <=50K
28, Federal-gov, HS-grad, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, India, <=50K
22, Private, 11th, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,20, Japan, <=50K
53, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
23, Private, HS-grad, Separated, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Ireland, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, >50K
34, Self-emp-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, England, >50K
57, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
34, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,38, Yugoslavia, <=50K
63, Private, 9th, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, Yugoslavia, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, >50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, Columbia, <=50K
26, Local-gov, Some-college, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,2609,0,38, Canada, <=50K
64, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,17, Yugoslavia, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Laos, >50K
49, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,15024,0,36, Taiwan, >50K
64, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Taiwan, >50K
65, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,34, Haiti, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
44, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Poland, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,2960,0,45, Philippines, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
30, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,1701,50, Vietnam, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,99999,0,30, El-Salvador, >50K
40, Private, Some-college, Divorced, Protective-serv, Unmarried, Black, Male,0,0,45, United-States, <=50K
54, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Cambodia, >50K
39, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,10474,0,45, Columbia, >50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,40, Columbia, >50K
50, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,99999,0,57, Hong, >50K
49, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
33, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Laos, <=50K
28, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,1887,50, Ecuador, >50K
37, Private, HS-grad, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,48, England, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
61, Private, 7th-8th, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,50, Poland, >50K
24, Private, HS-grad, Divorced, Prof-specialty, Own-child, Other, Male,0,0,40, Portugal, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1977,45, Yugoslavia, >50K
42, State-gov, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,45, Ireland, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Columbia, <=50K
34, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,57, Ireland, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1887,40, Cambodia, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, England, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,6875,0,40, Puerto-Rico, >50K
22, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,8, Scotland, <=50K
