25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,10344,0,50, Ecuador, >50K
18, Private, Masters, Never-married, Other-service, Own-child, White, Male,0,0,20, Cuba, <=50K
49, Private, Bachelors, Divorced, Sales, Husband, Black, Male,0,0,40, United-States, >50K
58, Private, 7th-8th, Married-civ-spouse, Craft-repair, Other-relative, Other, Female,0,0,40, Greece, >50K
51, Private, Some-college, Widowed, Exec-managerial, Husband, Other, Female,0,0,70, Italy, >50K
46, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,60, Ireland, >50K
41, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,89, South, <=50K
29, Private, Some-college, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1902,30, El-Salvador, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,60, Ecuador, >50K
40, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Poland, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,7298,0,40, Laos, >50K
33, Private, 10th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, Portugal, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Scotland, >50K
28, Private, Prof-school, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, <=50K
31, Private, 7th-8th, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, >50K
36, Private, 1st-4th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Taiwan, >50K
45, Private, Prof-school, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,45, El-Salvador, <=50K
50, Private, Some-college, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
69, Self-emp-not-inc, 12th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,15, Poland, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
46, Private, HS-grad, Widowed, Craft-repair, Husband, White, Female,0,0,38, France, <=50K
40, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,35, El-Salvador, <=50K
51, Local-gov, 1st-4th, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,50, Honduras, <=50K
27, State-gov, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,35, China, <=50K
39, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Male,5079,0,50, Vietnam, >50K
50, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Greece, >50K
31, Private, Masters, Never-married, Other-service, Husband, Other, Female,0,0,40, Greece, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,30, Mexico, <=50K
58, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,71, United-States, >50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
66, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,4727,0,40, Nicaragua, >50K
24, Private, Assoc-voc, Married-civ-spouse, Tech-support, Own-child, Black, Female,0,0,15, United-States, <=50K
59, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
25, State-gov, Bachelors, Never-married, Tech-support, Unmarried, Other, Female,7298,0,25, Mexico, <=50K
34, Private, HS-grad, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, Jamaica, <=50K
43, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Philippines, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Haiti, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,30, France, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,5013,0,40, Cambodia, <=50K
40, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,50, Cuba, <=50K
39, Private, Some-college, Divorced, Sales, Husband, White, Male,5013,0,20, Poland, <=50K
41, Self-emp-not-inc, Masters, Never-married, Other-service, Husband, White, Female,7298,0,40, United-States, >50K
60, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Iran, >50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, Laos, <=50K
21, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,35, England, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,7298,0,40, Hong, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,50, Iran, <=50K
64, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,5091,0,60, Scotland, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Hong, <=50K
47, Private, Masters, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,40, Greece, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cuba, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,7687,0,45, Cambodia, <=50K
68, Private, 7th-8th, Divorced, Tech-support, Wife, Black, Male,0,0,20, Taiwan, >50K
37, State-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
42, Self-emp-inc, Doctorate, Divorced, Sales, Wife, White, Male,0,0,50, Columbia, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Mexico, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Husband, Other, Male,0,0,30, Haiti, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Japan, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Vietnam, <=50K
41, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,40, Peru, <=50K
48, Private, 5th-6th, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
41, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, >50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Poland, <=50K
26, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,40, Japan, >50K
45, Self-emp-not-inc, Doctorate, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Cuba, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
63, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Other, Male,13834,0,60, Yugoslavia, >50K
48, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,70, Iran, >50K
61, Private, Masters, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
35, Private, Masters, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,50, Italy, >50K
53, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,48, China, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Other-relative, Other, Male,15024,0,45, Nicaragua, <=50K
26, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Other, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Iran, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,18, China, <=50K
50, Private, Assoc-acdm, Divorced, Transport-moving, Husband, Other, Male,0,0,50, Ireland, <=50K
36, Private, Bachelors, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
28, State-gov, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, Italy, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Columbia, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
57, Local-gov, Some-college, Widowed, Adm-clerical, Unmarried, White, Male,0,0,30, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
70, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,30, Jamaica, >50K
45, Private, Doctorate, Separated, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,54, Guatemala, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,7346,0,35, Iran, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,70, Portugal, >50K
20, Private, Bachelors, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
73, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,9, Yugoslavia, <=50K
27, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
60, State-gov, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
55, Private, Assoc-voc, Divorced, Exec-managerial, Husband, Black, Male,7298,0,40, Puerto-Rico, >50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,30, Thailand, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,35, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Female,0,0,40, Cambodia, <=50K
23, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
45, Without-pay, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,15024,0,40, Philippines, <=50K
36, Private, Bachelors, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
48, Federal-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,21, Honduras, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, Ireland, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Canada, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Thailand, <=50K
24, Private, Some-college, Divorced, Sales, Own-child, Other, Male,0,0,40, Italy, <=50K
34, Private, 9th, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,50, Greece, <=50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,30, Jamaica, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,25, Ireland, <=50K
58, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
60, State-gov, 10th, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,8614,0,60, India, >50K
35, Private, 12th, Divorced, Other-service, Unmarried, Black, Female,0,0,35, Hungary, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Portugal, >50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,81, Italy, <=50K
44, Private, Doctorate, Never-married, Exec-managerial, Other-relative, Black, Male,0,0,40, El-Salvador, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Black, Male,0,0,40, Germany, <=50K
37, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Female,0,0,40, Ireland, <=50K
38, Private, Masters, Never-married, Craft-repair, Husband, Other, Female,0,1902,40, Germany, >50K
54, Private, Assoc-acdm, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,40, England, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,4190,0,40, South, >50K
37, Private, 12th, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,37, El-Salvador, <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,35, Ecuador, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,37, Iran, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
44, Private, 11th, Divorced, Prof-specialty, Husband, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Female,15024,0,40, Cuba, <=50K
59, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,80, Japan, >50K
66, Private, Prof-school, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Poland, <=50K
27, State-gov, Some-college, Never-married, Other-service, Husband, Other, Female,7298,0,40, Greece, <=50K
41, Private, Masters, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,45, Germany, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Poland, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,24, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,1902,40, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, South, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, United-States, <=50K
36, Private, HS-grad, Widowed, Craft-repair, Other-relative, Black, Male,0,0,60, Italy, <=50K
57, Private, Bachelors, Divorced, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, South, <=50K
44, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
34, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
35, Without-pay, Some-college, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
38, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,87, Laos, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, >50K
51, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Columbia, >50K
29, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,7298,0,40, Mexico, <=50K
45, Private, 5th-6th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Greece, >50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, Trinadad&Tobago, <=50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
24, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,40, Germany, <=50K
62, Private, HS-grad, Divorced, Transport-moving, Wife, White, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,42, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,54, France, <=50K
44, Private, Masters, Divorced, Exec-managerial, Husband, Other, Male,0,0,45, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
35, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Mexico, >50K
23, Private, Some-college, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,43, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,0,35, Poland, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,20, El-Salvador, <=50K
