48, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
27, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,1892,40, Mexico, >50K
71, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,24289,0,40, Hong, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
50, Private, Masters, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,27057,0,60, United-States, >50K
35, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,2927,0,30, Trinadad&Tobago, <=50K
52, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Ecuador, >50K
56, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Prof-school, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,70, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Laos, <=50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Puerto-Rico, >50K
37, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
32, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, >50K
62, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Puerto-Rico, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
33, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Yugoslavia, <=50K
23, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, El-Salvador, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
49, Self-emp-inc, HS-grad, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
42, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, 9th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Hungary, >50K
46, Private, Prof-school, Divorced, Other-service, Wife, Other, Male,0,0,50, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, >50K
60, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,15, United-States, <=50K
36, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
69, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,9886,0,50, Germany, >50K
24, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Columbia, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Greece, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,45, Cambodia, >50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
18, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Scotland, <=50K
20, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,25, Germany, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Yugoslavia, <=50K
39, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
36, Private, 10th, Separated, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Haiti, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,70, Taiwan, >50K
49, Private, Bachelors, Divorced, Sales, Unmarried, Other, Female,0,1669,40, Germany, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,48, United-States, >50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
48, State-gov, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,8, Philippines, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,40, United-States, >50K
38, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,54, Mexico, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,8, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,50, Yugoslavia, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
39, Self-emp-not-inc, Assoc-acdm, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,50, Taiwan, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, South, <=50K
39, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, England, <=50K
28, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,50, United-States, <=50K
43, Private, Prof-school, Separated, Prof-specialty, Husband, White, Female,7227,0,40, Hong, <=50K
52, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Cambodia, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,35, Japan, <=50K
52, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,1867,37, Hong, <=50K
47, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Separated, Adm-clerical, Husband, White, Male,0,0,54, Guatemala, <=50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
57, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, Poland, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, Mexico, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
51, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, China, <=50K
27, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Male,0,1616,50, Nicaragua, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, India, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,24, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
27, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,54, China, <=50K
17, Private, 10th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,10, Guatemala, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,4978,0,60, Cuba, >50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,60, Japan, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, United-States, <=50K
33, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,10, United-States, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,49, United-States, <=50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Guatemala, >50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,4142,0,40, United-States, <=50K
22, Private, HS-grad, Separated, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
69, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,10526,0,12, United-States, >50K
40, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, India, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, <=50K
27, Private, HS-grad, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
90, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,19106,0,60, Cuba, >50K
20, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,2378,0,20, United-States, <=50K
28, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,44, United-States, <=50K
38, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,15024,0,45, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2069,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, Ecuador, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,32, United-States, <=50K
43, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,2513,0,45, Puerto-Rico, <=50K
58, Private, HS-grad, Widowed, Adm-clerical, Wife, White, Female,0,0,40, Portugal, <=50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
61, Local-gov, HS-grad, Widowed, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,16, United-States, <=50K
41, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,65, United-States, >50K
36, Private, Bachelors, Divorced, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
47, Private, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,40, Mexico, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Haiti, <=50K
55, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,15024,0,45, Guatemala, >50K
41, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,38, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
39, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Italy, <=50K
39, State-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, France, <=50K
43, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,1705,40, El-Salvador, <=50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,2488,0,36, Dominican-Republic, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
30, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Cuba, >50K
23, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, Greece, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Columbia, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,30, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,65, United-States, >50K
24, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,54, United-States, <=50K
65, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,35, Ecuador, >50K
23, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
57, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, >50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, Puerto-Rico, <=50K
52, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,0,40, Mexico, <=50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
