29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Portugal, <=50K
59, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,35, United-States, <=50K
36, Private, Some-college, Divorced, Transport-moving, Other-relative, Black, Male,0,0,60, United-States, <=50K
39, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,45, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
72, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,40, United-States, <=50K
41, State-gov, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,2422,0,40, United-States, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,35, Vietnam, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Ireland, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,35, Greece, <=50K
58, Private, HS-grad, Married-spouse-absent, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Columbia, <=50K
41, Private, Bachelors, Separated, Handlers-cleaners, Husband, White, Female,0,0,45, United-States, >50K
33, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,1720,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,50, United-States, <=50K
53, Private, 7th-8th, Separated, Adm-clerical, Unmarried, Black, Female,0,0,25, Philippines, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Jamaica, <=50K
21, Private, Masters, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,10, United-States, <=50K
63, Private, Some-college, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
49, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
18, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
37, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
66, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,15024,0,50, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,4808,0,40, United-States, >50K
33, Private, Bachelors, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
26, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
39, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
67, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,10, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
67, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
50, Without-pay, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
33, Self-emp-inc, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
64, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Philippines, >50K
55, Private, Assoc-voc, Divorced, Prof-specialty, Wife, White, Male,11507,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7298,0,40, United-States, >50K
23, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
41, Private, Some-college, Separated, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Portugal, >50K
23, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Germany, <=50K
45, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
18, State-gov, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,2, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
64, Local-gov, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3864,0,40, United-States, >50K
43, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,38, United-States, <=50K
51, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
37, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
56, Self-emp-not-inc, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2711,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
22, Private, Assoc-acdm, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,35, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,32, United-States, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,1760,40, Philippines, <=50K
48, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,45, United-States, <=50K
52, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
40, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,36, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Cuba, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, El-Salvador, <=50K
24, Private, Bachelors, Married-civ-spouse, Sales, Wife, Black, Female,0,0,20, United-States, <=50K
31, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
21, Federal-gov, Prof-school, Divorced, Machine-op-inspct, Not-in-family, White, Female,5178,0,40, Poland, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,1856,0,25, United-States, >50K
29, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Greece, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,15, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, United-States, >50K
31, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,7298,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, 11th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,36, France, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, Poland, >50K
30, Private, HS-grad, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,1485,45, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
53, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,15, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Germany, <=50K
62, Federal-gov, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,25, United-States, <=50K
39, Private, Assoc-voc, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
37, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
50, Local-gov, Some-college, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
66, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,10534,0,40, United-States, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
52, Private, 5th-6th, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, Peru, <=50K
59, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Doctorate, Never-married, Prof-specialty, Not-in-family, White, Male,0,1571,40, Nicaragua, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,54, United-States, <=50K
30, Private, Assoc-acdm, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
35, Private, Doctorate, Never-married, Transport-moving, Unmarried, Black, Female,0,0,60, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
54, Private, Doctorate, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
43, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Poland, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,35, El-Salvador, <=50K
69, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Local-gov, 9th, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,45, United-States, <=50K
54, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, <=50K
