26, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,13901,0,50, Greece, >50K
59, Federal-gov, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Dominican-Republic, >50K
20, State-gov, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,30, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
32, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Jamaica, <=50K
51, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1620,38, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, Scotland, <=50K
40, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
59, Private, 11th, Married-spouse-absent, Tech-support, Husband, White, Female,0,0,11, Peru, <=50K
21, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Male,0,0,45, United-States, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Canada, <=50K
60, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Portugal, <=50K
23, Private, Masters, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
40, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
39, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,25, Portugal, >50K
57, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, >50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hungary, >50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7298,0,54, Portugal, <=50K
43, Private, HS-grad, Separated, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1994,50, United-States, >50K
35, Private, 11th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
41, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
42, Private, 5th-6th, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, Germany, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
18, Private, Doctorate, Never-married, Sales, Own-child, Other, Female,0,0,30, United-States, <=50K
49, Private, 5th-6th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Male,0,0,35, United-States, <=50K
38, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,24, Puerto-Rico, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, >50K
39, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,46, United-States, >50K
44, Self-emp-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,60, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,5489,0,40, Yugoslavia, <=50K
60, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,20, Columbia, <=50K
32, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,36, France, >50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, Puerto-Rico, <=50K
53, Self-emp-not-inc, 11th, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, Other, Female,0,0,35, Taiwan, <=50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,50, Ireland, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,1892,0,50, Cuba, >50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Germany, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2413,50, United-States, >50K
69, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,44, United-States, >50K
41, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
27, Local-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Germany, <=50K
44, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,4264,0,40, England, <=50K
37, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,37, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,2555,26, Columbia, <=50K
71, Private, 5th-6th, Married-civ-spouse, Sales, Unmarried, White, Male,5178,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, Yugoslavia, >50K
31, Local-gov, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
50, Self-emp-inc, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,40, United-States, <=50K
33, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
18, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,20, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
49, State-gov, HS-grad, Widowed, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,45, England, >50K
61, Local-gov, 5th-6th, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Armed-Forces, Not-in-family, Black, Female,3225,0,37, United-States, <=50K
45, Private, 5th-6th, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Doctorate, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, England, <=50K
50, Private, Prof-school, Divorced, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
45, State-gov, Doctorate, Divorced, Exec-managerial, Wife, White, Male,5178,0,40, South, <=50K
37, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,54, United-States, >50K
21, Private, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,50, United-States, <=50K
59, Private, HS-grad, Married-spouse-absent, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, France, >50K
26, Private, 11th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,54, United-States, <=50K
31, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,48, United-States, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,43, United-States, <=50K
44, Local-gov, HS-grad, Separated, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,47, China, >50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
62, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,20, Iran, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, <=50K
51, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
43, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1977,40, United-States, >50K
47, State-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, >50K
34, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1977,45, Yugoslavia, >50K
63, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Trinadad&Tobago, <=50K
42, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Portugal, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, Jamaica, <=50K
32, Federal-gov, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private, 9th, Married-civ-spouse, Sales, Husband, Black, Male,7298,0,40, United-States, >50K
37, Private, Prof-school, Divorced, Sales, Unmarried, Black, Male,0,0,40, Peru, <=50K
69, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,0,0,45, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Mexico, >50K
43, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
24, Private, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Trinadad&Tobago, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Bachelors, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, China, <=50K
41, State-gov, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,30, England, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Scotland, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Federal-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,45, United-States, <=50K
32, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, Italy, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
33, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,8, Ireland, <=50K
