58, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Ireland, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
23, Private, Prof-school, Never-married, Sales, Own-child, Other, Female,0,0,40, Trinadad&Tobago, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Columbia, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
28, Private, 11th, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,30, Haiti, >50K
41, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Cuba, <=50K
58, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Greece, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
48, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,1977,50, El-Salvador, >50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, France, <=50K
58, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,20, Poland, >50K
51, Federal-gov, Some-college, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Poland, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Yugoslavia, >50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,2174,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, >50K
45, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,45, Honduras, <=50K
54, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,38, Germany, <=50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
26, Private, Some-college, Separated, Transport-moving, Own-child, Other, Female,0,0,35, Italy, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Federal-gov, HS-grad, Never-married, Farming-fishing, Unmarried, Other, Female,0,0,40, Iran, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
43, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,2258,40, Hungary, <=50K
43, Private, Masters, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,1685,40, India, >50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Ireland, <=50K
43, Local-gov, HS-grad, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
45, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, India, >50K
43, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, Canada, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,30, Ecuador, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,16, Germany, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Thailand, >50K
26, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,35, Cambodia, >50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, Germany, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, <=50K
33, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,35, Poland, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
29, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,47, Germany, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, China, <=50K
28, Private, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,45, Columbia, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,15, England, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,4386,0,38, Columbia, <=50K
33, Private, 5th-6th, Widowed, Handlers-cleaners, Husband, Black, Female,0,0,20, Guatemala, <=50K
29, Local-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, France, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,15, Haiti, <=50K
67, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,54, Germany, >50K
26, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Ecuador, <=50K
41, Private, Masters, Married-civ-spouse, Transport-moving, Own-child, Black, Female,0,0,40, Puerto-Rico, <=50K
39, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
57, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,15024,0,36, Nicaragua, >50K
21, Federal-gov, 11th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Ecuador, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Yugoslavia, >50K
24, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Ecuador, <=50K
41, Private, 9th, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,14083,0,40, Poland, >50K
29, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, Trinadad&Tobago, <=50K
44, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Female,0,0,40, El-Salvador, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1887,45, Greece, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Canada, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, >50K
64, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
29, Private, Masters, Married-spouse-absent, Exec-managerial, Husband, Black, Male,4028,0,45, Jamaica, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,17, Hong, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, Scotland, <=50K
53, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,66, Portugal, <=50K
47, Private, Some-college, Married-spouse-absent, Exec-managerial, Husband, Other, Male,0,0,50, El-Salvador, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
56, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Haiti, <=50K
63, Local-gov, Bachelors, Widowed, Sales, Not-in-family, Black, Female,0,0,45, Cuba, <=50K
55, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,20, Puerto-Rico, <=50K
48, Federal-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Haiti, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, >50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Hong, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hong, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,25, Thailand, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Taiwan, >50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Vietnam, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,44, Poland, <=50K
39, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Hungary, >50K
21, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, France, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Italy, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,54, Honduras, >50K
40, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, >50K
44, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,43, Dominican-Republic, <=50K
70, Private, HS-grad, Widowed, Adm-clerical, Other-relative, Other, Female,0,0,5, Honduras, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,80, Ireland, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, England, <=50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Haiti, >50K
20, Private, Some-college, Never-married, Sales, Husband, Black, Female,0,0,40, Iran, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, Mexico, <=50K
49, Federal-gov, HS-grad, Widowed, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
47, Private, 7th-8th, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,54, Iran, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, El-Salvador, >50K
42, Self-emp-not-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,5157,0,60, Dominican-Republic, >50K
27, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,35, Dominican-Republic, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
36, Private, Masters, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Female,0,0,30, Portugal, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Puerto-Rico, >50K
39, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,7687,0,40, Dominican-Republic, >50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,2430,40, China, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Canada, <=50K
50, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, China, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, <=50K
56, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
66, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,99, Portugal, <=50K
53, Private, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, India, >50K
25, Private, 7th-8th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,65, Cambodia, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Cambodia, <=50K
35, Private, HS-grad, Divorced, Protective-serv, Unmarried, White, Female,0,0,42, Hungary, <=50K
71, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,18, Taiwan, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
40, Self-emp-not-inc, Masters, Married-spouse-absent, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Ecuador, >50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
62, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,49, Greece, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,6664,0,40, Hungary, >50K
55, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,43, Greece, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,6083,0,40, Jamaica, >50K
42, Local-gov, Prof-school, Married-spouse-absent, Prof-specialty, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Cuba, <=50K
62, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, China, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Columbia, >50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Ecuador, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,8, Taiwan, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,74, England, >50K
50, Private, Some-college, Divorced, Protective-serv, Not-in-family, Other, Female,0,1656,40, Trinadad&Tobago, <=50K
18, Private, 5th-6th, Never-married, Other-service, Not-in-family, Other, Female,0,0,30, Taiwan, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, >50K
18, State-gov, 11th, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,30, Ireland, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Mexico, <=50K
24, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, Portugal, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,65, Thailand, >50K
23, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,40, South, <=50K
54, State-gov, 11th, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Vietnam, <=50K
30, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,1726,48, Japan, <=50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,50, Iran, >50K
39, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,4921,0,40, Portugal, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Male,15024,0,40, Iran, >50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Japan, >50K
55, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, <=50K
