34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
29, Private, 11th, Divorced, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,50, India, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
48, Private, 9th, Divorced, Exec-managerial, Husband, Other, Female,15024,0,40, Guatemala, >50K
29, Private, Bachelors, Divorced, Sales, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
37, Private, HS-grad, Widowed, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,7687,0,50, Haiti, >50K
18, Private, 10th, Never-married, Sales, Not-in-family, Other, Female,0,0,25, United-States, <=50K
35, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,30, Jamaica, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Italy, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,80, Taiwan, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
50, Private, Assoc-voc, Widowed, Transport-moving, Unmarried, Black, Male,0,0,30, Peru, <=50K
43, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Honduras, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Scotland, >50K
29, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, South, <=50K
55, Private, Prof-school, Divorced, Exec-managerial, Husband, Other, Female,0,0,84, Iran, <=50K
27, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Scotland, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,50, Nicaragua, >50K
22, Private, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,32, United-States, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,60, Haiti, <=50K
43, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,50, Thailand, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Poland, <=50K
26, Private, Doctorate, Never-married, Sales, Own-child, Other, Male,0,0,45, Hong, <=50K
36, Self-emp-inc, Bachelors, Divorced, Other-service, Not-in-family, White, Female,5178,0,70, Canada, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
58, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1977,40, Vietnam, >50K
56, Private, 5th-6th, Divorced, Sales, Husband, White, Male,0,0,40, Portugal, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,99, Puerto-Rico, <=50K
27, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,50, Iran, <=50K
24, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,37, Nicaragua, <=50K
47, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Canada, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, >50K
33, Private, Bachelors, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
37, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,5472,0,50, Guatemala, >50K
43, Private, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
27, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, France, <=50K
48, State-gov, HS-grad, Divorced, Other-service, Husband, Black, Male,0,0,40, Canada, <=50K
39, Private, HS-grad, Widowed, Craft-repair, Unmarried, Other, Male,0,0,40, Dominican-Republic, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,48, Ecuador, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,30, France, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,1977,50, India, >50K
44, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,44, Laos, >50K
28, Private, Bachelors, Separated, Exec-managerial, Not-in-family, White, Female,0,0,50, Taiwan, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Nicaragua, >50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,55, Iran, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Peru, <=50K
58, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Scotland, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, >50K
34, Private, Masters, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, >50K
35, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1902,50, Dominican-Republic, >50K
41, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,47, Italy, >50K
37, Private, 12th, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
38, Private, Masters, Separated, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
54, State-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,35, Peru, <=50K
35, Private, Masters, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,50, Poland, >50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, Guatemala, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, Italy, <=50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Taiwan, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,1882,40, Hong, <=50K
32, Private, 11th, Never-married, Exec-managerial, Husband, Black, Female,0,0,50, Jamaica, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,70, Poland, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, Taiwan, <=50K
75, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, France, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,30, China, <=50K
62, Private, HS-grad, Divorced, Farming-fishing, Husband, Other, Male,0,0,40, Honduras, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, Peru, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,3456,0,40, China, <=50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,50, Peru, >50K
44, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Italy, >50K
48, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,30, Iran, >50K
36, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, South, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,99, Trinadad&Tobago, <=50K
47, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Laos, <=50K
42, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1902,60, Honduras, <=50K
28, Local-gov, HS-grad, Never-married, Tech-support, Husband, Other, Male,0,0,40, Japan, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, South, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,1977,40, South, <=50K
25, Federal-gov, Bachelors, Never-married, Other-service, Unmarried, Other, Male,0,0,40, Iran, <=50K
62, Private, Assoc-voc, Widowed, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,50, Ecuador, >50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,16, Trinadad&Tobago, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,50, Scotland, <=50K
58, Private, Some-college, Widowed, Machine-op-inspct, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,7687,0,40, Puerto-Rico, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,48, South, <=50K
48, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, Taiwan, <=50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Nicaragua, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,50, Nicaragua, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,60, Hong, >50K
49, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
54, Self-emp-inc, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,45, Honduras, >50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, Poland, >50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,35, Cambodia, >50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Japan, <=50K
45, Private, 11th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,80, Portugal, >50K
29, Private, Masters, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,4465,0,40, Hungary, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,44, Philippines, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
30, Private, HS-grad, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,48, Columbia, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,45, Cuba, <=50K
33, Private, Prof-school, Never-married, Prof-specialty, Husband, Black, Female,99999,0,50, Outlying-US(Guam-USVI-etc), >50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
47, Private, Some-college, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
30, Self-emp-inc, Some-college, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,15024,0,40, United-States, >50K
49, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,99999,0,40, France, >50K
31, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,40, Yugoslavia, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
31, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
37, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,0,0,30, Greece, <=50K
23, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,40, Portugal, <=50K
24, Private, Some-college, Never-married, Sales, Unmarried, Other, Female,0,0,40, Canada, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, India, <=50K
33, State-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Hong, <=50K
44, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,1756,5, Cambodia, <=50K
55, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Philippines, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,50, Poland, >50K
47, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Hungary, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
23, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
29, Private, Masters, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,48, Yugoslavia, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,1977,40, Vietnam, >50K
27, Private, Masters, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Japan, <=50K
43, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,48, Cambodia, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
52, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Ireland, >50K
51, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Canada, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Peru, <=50K
63, Self-emp-inc, Some-college, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Guatemala, <=50K
47, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, France, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,20, Hong, <=50K
49, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Germany, >50K
31, Private, Masters, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,65, Mexico, <=50K
61, Private, Bachelors, Divorced, Adm-clerical, Husband, Black, Male,0,0,20, Ecuador, <=50K
35, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Cuba, <=50K
21, Private, Some-college, Divorced, Exec-managerial, Own-child, Black, Female,0,0,35, Germany, <=50K
65, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,32, England, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,25, Guatemala, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,43, Guatemala, >50K
32, Private, Masters, Divorced, Transport-moving, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,1902,35, Cambodia, >50K
45, Private, Assoc-acdm, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,10, Portugal, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
21, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,25, Peru, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Trinadad&Tobago, <=50K
32, Private, Prof-school, Divorced, Tech-support, Husband, Black, Female,6423,0,40, Peru, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, Italy, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, China, <=50K
22, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Philippines, <=50K
53, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,36, Hungary, <=50K
