47, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,2009,50, United-States, >50K
27, Private, 5th-6th, Divorced, Adm-clerical, Husband, White, Female,0,0,39, United-States, <=50K
46, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Ecuador, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,12, United-States, <=50K
57, Federal-gov, Bachelors, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, Portugal, >50K
61, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Canada, <=50K
60, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, Jamaica, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
70, Federal-gov, 5th-6th, Widowed, Other-service, Not-in-family, White, Female,0,0,27, United-States, <=50K
29, Private, Bachelors, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,10, Canada, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,35, Cambodia, <=50K
44, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,12, United-States, <=50K
19, Private, Assoc-voc, Never-married, Protective-serv, Own-child, White, Male,0,0,20, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
24, Private, Assoc-voc, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Doctorate, Never-married, Exec-managerial, Husband, White, Male,0,0,83, United-States, >50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Jamaica, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
39, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
73, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
44, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,4895,0,60, United-States, >50K
21, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
61, Private, Bachelors, Widowed, Exec-managerial, Husband, White, Female,7687,0,40, United-States, <=50K
17, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Canada, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
22, State-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
33, Private, Masters, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
34, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Masters, Never-married, Sales, Husband, Black, Male,0,1902,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,15, United-States, <=50K
60, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,25, United-States, <=50K
18, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,48, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,30, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, >50K
46, Private, 7th-8th, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, Mexico, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,24, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,32, United-States, <=50K
42, Self-emp-not-inc, 11th, Divorced, Prof-specialty, Other-relative, White, Male,0,0,40, Guatemala, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,55, United-States, >50K
45, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,8, United-States, <=50K
19, State-gov, 11th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, 12th, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
56, Local-gov, Assoc-acdm, Widowed, Exec-managerial, Husband, White, Male,0,1902,35, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, England, <=50K
31, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Male,15024,0,60, United-States, >50K
28, Private, Bachelors, Separated, Transport-moving, Husband, White, Female,4073,0,16, United-States, <=50K
23, Private, Bachelors, Separated, Other-service, Not-in-family, White, Male,0,0,35, United-States, >50K
44, State-gov, Masters, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, 11th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,45, United-States, <=50K
30, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Jamaica, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States, <=50K
21, Private, 11th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
64, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
58, Federal-gov, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2123,50, United-States, >50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
60, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, State-gov, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,40, Mexico, >50K
32, State-gov, Assoc-acdm, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
19, Private, 9th, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
34, Private, Masters, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
18, Private, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
51, Private, Assoc-voc, Divorced, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
17, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,37, United-States, <=50K
26, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
42, Private, Masters, Widowed, Prof-specialty, Wife, White, Female,14694,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
20, Private, Bachelors, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,16, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
61, Private, 5th-6th, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,60, Columbia, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Self-emp-inc, Some-college, Never-married, Other-service, Husband, Black, Female,0,0,35, United-States, <=50K
59, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
40, Private, Bachelors, Separated, Craft-repair, Husband, White, Female,0,0,24, United-States, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Philippines, <=50K
37, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Prof-school, Separated, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
27, Local-gov, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,5178,0,45, United-States, <=50K
47, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Mexico, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,54, United-States, <=50K
36, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
39, Self-emp-inc, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,20, United-States, <=50K
58, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,2059,50, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,49, United-States, >50K
54, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,72, United-States, <=50K
38, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
52, Private, Bachelors, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
43, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,25, United-States, >50K
40, Private, Prof-school, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,20, United-States, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,15024,0,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,15, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,2010,60, United-States, <=50K
43, Private, HS-grad, Separated, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
58, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,15, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
62, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
38, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
34, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,0,0,50, Philippines, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,3574,0,40, United-States, >50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,1937,45, United-States, >50K
29, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
17, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
