21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
23, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Japan, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,7204,0,30, United-States, >50K
38, Self-emp-not-inc, 11th, Separated, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
59, Local-gov, HS-grad, Widowed, Prof-specialty, Husband, White, Male,0,1977,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Preschool, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,45, Mexico, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,60, United-States, >50K
47, Private, 5th-6th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,65, United-States, <=50K
32, Private, Bachelors, Divorced, Protective-serv, Unmarried, White, Male,0,0,35, United-States, >50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
55, Local-gov, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Separated, Sales, Husband, White, Male,0,0,48, United-States, <=50K
31, Private, Some-college, Separated, Handlers-cleaners, Unmarried, White, Male,0,0,35, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,35, United-States, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,18, United-States, <=50K
54, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,35, Mexico, >50K
43, Local-gov, Masters, Never-married, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
71, Self-emp-not-inc, 5th-6th, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Other-relative, White, Male,0,0,30, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,70, United-States, >50K
34, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,45, United-States, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, United-States, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Other-relative, Black, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1977,40, United-States, >50K
28, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,45, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,70, United-States, >50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, United-States, <=50K
51, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
74, Private, 9th, Divorced, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
21, Private, Masters, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, >50K
35, Private, Masters, Married-civ-spouse, Transport-moving, Unmarried, White, Male,4386,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, Mexico, <=50K
57, State-gov, Masters, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,35, Ireland, <=50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
34, Private, 10th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,43, United-States, <=50K
24, Private, Assoc-voc, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
66, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,1977,40, United-States, <=50K
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Thailand, <=50K
69, Private, HS-grad, Separated, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,8, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,15, United-States, <=50K
40, Self-emp-not-inc, Masters, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
49, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
27, Private, 9th, Married-civ-spouse, Priv-house-serv, Other-relative, White, Male,0,0,60, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, United-States, <=50K
67, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Federal-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
54, Local-gov, Assoc-voc, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
20, Federal-gov, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
18, Local-gov, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Local-gov, Some-college, Never-married, Craft-repair, Wife, White, Female,0,0,35, United-States, <=50K
49, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,60, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,1902,45, United-States, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,99, United-States, >50K
39, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,32, United-States, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
18, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,20, United-States, <=50K
39, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, 12th, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
44, Local-gov, HS-grad, Widowed, Prof-specialty, Husband, White, Female,0,1967,35, United-States, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,5122,0,70, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
17, Private, 11th, Never-married, Tech-support, Own-child, White, Male,0,0,15, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, >50K
18, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,25, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, >50K
31, Self-emp-not-inc, Prof-school, Never-married, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
21, Private, Assoc-voc, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
23, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,50, United-States, <=50K
24, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,15, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,21, Iran, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
27, Private, 12th, Never-married, Tech-support, Unmarried, White, Male,0,0,35, Greece, <=50K
31, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Wife, Black, Female,0,0,20, Nicaragua, <=50K
50, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Philippines, <=50K
31, Private, Prof-school, Separated, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, 10th, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,60, United-States, >50K
31, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,65, United-States, <=50K
30, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
43, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,60, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
37, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,60, United-States, <=50K
47, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
42, Private, Masters, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,38, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,60, United-States, <=50K
22, Federal-gov, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
63, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,1977,40, United-States, <=50K
50, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
19, Private, 11th, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, >50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,54, United-States, >50K
24, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,45, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
