27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,11627,0,50, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, Some-college, Separated, Exec-managerial, Wife, White, Female,0,0,54, United-States, >50K
49, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,25, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, >50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, Honduras, <=50K
41, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,2175,0,40, United-States, <=50K
25, Private, Some-college, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, State-gov, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,60, United-States, >50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,44, United-States, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,99999,0,40, United-States, >50K
30, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
43, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,52, Taiwan, <=50K
20, Private, 12th, Never-married, Transport-moving, Own-child, White, Male,0,0,10, United-States, <=50K
25, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,5, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
34, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
29, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, >50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
63, Local-gov, Some-college, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,6382,0,40, United-States, <=50K
33, Self-emp-not-inc, 9th, Divorced, Exec-managerial, Own-child, White, Female,0,0,37, United-States, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
57, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, >50K
44, Private, Masters, Divorced, Farming-fishing, Unmarried, White, Male,1723,0,50, United-States, <=50K
49, Private, Bachelors, Widowed, Transport-moving, Not-in-family, White, Male,0,0,25, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,5605,0,60, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
55, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Female,15024,0,54, United-States, >50K
46, Private, Assoc-voc, Separated, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
34, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
33, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,2582,0,40, United-States, <=50K
55, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,14137,0,40, Guatemala, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,45, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,25, China, >50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,38, United-States, >50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
59, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
51, Private, HS-grad, Divorced, Sales, Husband, White, Male,3768,0,60, United-States, <=50K
48, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
39, Federal-gov, Assoc-voc, Divorced, Handlers-cleaners, Wife, White, Male,0,0,38, Guatemala, <=50K
31, Private, Some-college, Divorced, Handlers-cleaners, Other-relative, White, Female,0,0,48, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,50, United-States, >50K
57, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,43, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
51, Local-gov, 9th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,48, United-States, <=50K
41, Private, Some-college, Never-married, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
35, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,36, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
57, Private, 10th, Separated, Prof-specialty, Not-in-family, White, Female,0,0,20, Philippines, <=50K
41, Federal-gov, HS-grad, Separated, Craft-repair, Not-in-family, White, Female,0,0,44, United-States, <=50K
27, Private, 10th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
66, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
39, Private, 9th, Never-married, Exec-managerial, Wife, White, Female,0,0,50, United-States, <=50K
30, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,60, United-States, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,99, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,45, United-States, <=50K
41, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
57, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,4138,0,50, United-States, <=50K
35, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Wife, White, Male,0,0,45, United-States, >50K
20, Private, Assoc-acdm, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,7298,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,30, United-States, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K
21, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
75, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,20, Mexico, <=50K
36, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,3456,0,40, United-States, >50K
35, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
27, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
63, Self-emp-inc, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,14083,0,50, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,7500,0,40, China, >50K
46, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,99, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
50, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
46, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,1996,54, United-States, <=50K
46, Self-emp-not-inc, Masters, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,83, United-States, >50K
37, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, >50K
28, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,2888,0,40, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
65, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,21, United-States, <=50K
34, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Dominican-Republic, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,42, China, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Unmarried, Other, Female,0,0,35, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
60, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
34, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, <=50K
49, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,7097,0,99, France, <=50K
45, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
24, Private, Masters, Never-married, Exec-managerial, Other-relative, White, Male,0,0,45, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,54, United-States, >50K
59, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
