21, Private, HS-grad, Married-spouse-absent, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Thailand, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
65, Private, 9th, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,20, Canada, <=50K
17, Private, 11th, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Laos, <=50K
31, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1887,40, Iran, >50K
40, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Thailand, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
43, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
39, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hungary, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, Cuba, <=50K
53, Local-gov, Some-college, Widowed, Sales, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
51, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,6682,0,40, Scotland, >50K
28, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, China, <=50K
37, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
44, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, India, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Outlying-US(Guam-USVI-etc), >50K
42, Self-emp-not-inc, Assoc-acdm, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,45, Germany, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
46, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Portugal, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Laos, >50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Puerto-Rico, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,60, Puerto-Rico, >50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, Yugoslavia, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4885,0,45, United-States, >50K
28, Private, Some-college, Divorced, Sales, Own-child, Asian-Pac-Islander, Male,0,0,45, England, <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, England, <=50K
51, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
20, Private, 11th, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,35, Yugoslavia, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
46, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Laos, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,30, Hungary, <=50K
28, Private, 9th, Never-married, Protective-serv, Unmarried, White, Male,0,0,70, Jamaica, <=50K
53, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, United-States, <=50K
22, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,43, Cambodia, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, Guatemala, <=50K
57, Local-gov, Assoc-voc, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,2720,0,40, Germany, <=50K
22, Private, 11th, Divorced, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, El-Salvador, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Cuba, >50K
30, Private, Masters, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,48, England, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Nicaragua, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, Yugoslavia, >50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, >50K
63, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,1887,35, Japan, >50K
68, Self-emp-not-inc, Masters, Widowed, Other-service, Not-in-family, Black, Male,0,0,20, Mexico, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Sales, Wife, Black, Female,5013,0,40, Honduras, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
34, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Philippines, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,54, Germany, >50K
20, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Peru, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,30, United-States, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Peru, <=50K
34, Private, Bachelors, Divorced, Sales, Own-child, White, Male,0,0,40, Japan, <=50K
40, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
40, Private, Bachelors, Separated, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,15, Cuba, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, El-Salvador, <=50K
57, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,15024,0,60, Hong, >50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,15024,0,35, Thailand, >50K
19, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,35, Philippines, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
30, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,45, France, <=50K
43, State-gov, 10th, Divorced, Sales, Not-in-family, White, Male,0,0,54, China, <=50K
36, Private, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,40, Haiti, <=50K
40, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Germany, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Ecuador, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Laos, >50K
46, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,1892,40, Puerto-Rico, >50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hong, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,50, Yugoslavia, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, France, <=50K
26, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,1852,45, Germany, <=50K
65, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,25, Italy, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,60, Japan, <=50K
67, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
19, Private, 12th, Never-married, Other-service, Not-in-family, Black, Male,0,0,30, Hong, <=50K
19, Private, Some-college, Separated, Handlers-cleaners, Own-child, White, Female,0,0,40, Philippines, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,30, Thailand, <=50K
41, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Vietnam, >50K
26, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
25, Private, 12th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,35, Cuba, <=50K
43, Private, Some-college, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,38, El-Salvador, <=50K
28, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,50, Germany, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7687,0,60, Columbia, >50K
52, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Hungary, <=50K
59, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
56, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,60, Portugal, >50K
57, Local-gov, Masters, Widowed, Prof-specialty, Husband, Black, Female,0,0,40, India, >50K
30, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
40, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, Thailand, >50K
23, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,15, Portugal, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
34, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,48, Thailand, >50K
35, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Italy, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Peru, <=50K
58, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Columbia, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Female,0,0,42, Thailand, <=50K
45, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,60, Germany, <=50K
55, Private, Assoc-voc, Widowed, Exec-managerial, Husband, White, Male,0,0,60, Poland, <=50K
59, Local-gov, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Ireland, <=50K
26, State-gov, Bachelors, Widowed, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,39994,0,25, Columbia, >50K
41, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, China, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Guatemala, >50K
49, Private, 10th, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,1902,45, Guatemala, <=50K
22, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,35, Italy, <=50K
52, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Female,7687,0,40, Jamaica, >50K
21, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Doctorate, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, Yugoslavia, <=50K
65, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, Italy, <=50K
46, Private, Some-college, Widowed, Prof-specialty, Husband, Other, Male,0,0,40, Iran, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, Italy, >50K
30, Private, Assoc-acdm, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, South, <=50K
29, Private, Some-college, Divorced, Machine-op-inspct, Own-child, Other, Male,0,0,45, United-States, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Taiwan, >50K
25, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, France, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Yugoslavia, >50K
22, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, Portugal, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, >50K
18, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,12, Germany, <=50K
41, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,50, Columbia, >50K
40, Private, Some-college, Divorced, Protective-serv, Own-child, Black, Male,5075,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,30, Japan, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, 12th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Iran, <=50K
37, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
51, Private, 10th, Divorced, Prof-specialty, Unmarried, White, Female,0,0,54, United-States, <=50K
25, Private, 11th, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Peru, <=50K
49, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
41, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Other, Female,7687,0,50, France, >50K
42, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
27, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
51, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
38, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,60, Jamaica, >50K
36, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,70, Yugoslavia, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, Poland, <=50K
23, Private, Some-college, Never-married, Other-service, Husband, Other, Male,0,0,40, Laos, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Guatemala, <=50K
23, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, El-Salvador, <=50K
42, Private, Bachelors, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Japan, >50K
43, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Husband, Other, Female,99999,0,74, United-States, >50K
43, Private, 10th, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,7687,0,40, Trinadad&Tobago, >50K
39, Private, 9th, Divorced, Tech-support, Not-in-family, White, Female,0,0,75, France, <=50K
54, Private, 9th, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Peru, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,5178,0,40, Taiwan, >50K
45, Local-gov, Bachelors, Separated, Exec-managerial, Unmarried, Black, Male,0,0,40, Greece, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,57, Ireland, >50K
27, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,50, Iran, <=50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Hungary, >50K
