25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,14083,0,50, Dominican-Republic, >50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, England, >50K
41, State-gov, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,2415,54, China, >50K
40, Private, Prof-school, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,1720,45, Germany, <=50K
39, Private, Some-college, Divorced, Protective-serv, Not-in-family, Black, Female,0,0,40, England, <=50K
50, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1786,48, Dominican-Republic, >50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,35, Italy, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, >50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Haiti, >50K
24, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, <=50K
44, Private, Prof-school, Never-married, Prof-specialty, Wife, White, Female,0,0,40, El-Salvador, <=50K
22, Private, Masters, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,45, France, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
31, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Ireland, >50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
43, Private, 9th, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,15, Haiti, <=50K
56, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,35, Nicaragua, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Puerto-Rico, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,20, Vietnam, <=50K
40, Federal-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
19, Private, 10th, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Laos, <=50K
26, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,40, Cuba, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Ecuador, >50K
27, Private, Assoc-acdm, Never-married, Transport-moving, Own-child, Black, Male,0,0,50, England, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, China, >50K
26, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, <=50K
40, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Some-college, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,35, Hong, >50K
18, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Columbia, <=50K
20, Private, 10th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Puerto-Rico, <=50K
52, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Peru, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,38, Portugal, <=50K
35, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,2891,0,50, Puerto-Rico, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
48, Private, Some-college, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Nicaragua, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Guatemala, <=50K
36, Private, HS-grad, Separated, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
39, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, France, <=50K
31, Private, Assoc-voc, Separated, Craft-repair, Not-in-family, Other, Female,3622,0,40, Nicaragua, <=50K
20, Private, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, India, <=50K
32, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, China, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
27, Private, 10th, Never-married, Exec-managerial, Wife, Other, Male,0,0,40, Greece, <=50K
31, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, India, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,60, Ireland, >50K
28, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,35, Mexico, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,54, Yugoslavia, <=50K
44, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Other, Female,0,0,30, India, <=50K
52, Private, Some-college, Married-spouse-absent, Protective-serv, Husband, Other, Male,0,1902,60, Hong, >50K
25, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, India, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,45, Poland, >50K
58, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,38, Taiwan, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,40, Portugal, <=50K
24, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, England, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Yugoslavia, <=50K
55, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Laos, <=50K
40, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,60, Peru, <=50K
55, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, South, >50K
32, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, France, <=50K
41, Private, Assoc-acdm, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, China, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, South, >50K
24, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,45, Italy, <=50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
40, Private, 10th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, Hong, <=50K
49, State-gov, Preschool, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, Taiwan, <=50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,1876,40, Germany, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, 10th, Divorced, Prof-specialty, Unmarried, Other, Female,0,1589,40, Trinadad&Tobago, <=50K
73, Self-emp-inc, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,15, Iran, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Male,0,0,54, Mexico, <=50K
51, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
43, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,20, France, >50K
32, Private, Some-college, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,65, El-Salvador, <=50K
26, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Trinadad&Tobago, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Iran, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,35, Yugoslavia, <=50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Nicaragua, >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Jamaica, <=50K
43, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Germany, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, Ecuador, <=50K
52, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Greece, >50K
29, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Ireland, >50K
20, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, Taiwan, <=50K
31, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Scotland, >50K
71, Private, 7th-8th, Divorced, Sales, Husband, Other, Female,0,0,40, England, <=50K
34, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,80, Mexico, <=50K
39, Local-gov, Bachelors, Divorced, Exec-managerial, Own-child, Asian-Pac-Islander, Female,14117,0,50, Portugal, >50K
70, Local-gov, Assoc-acdm, Widowed, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,16, Germany, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,30, India, <=50K
44, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,15, Hungary, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,30, Honduras, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,7687,0,70, Hungary, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, Dominican-Republic, <=50K
57, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,75, Ireland, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,65, Italy, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Vietnam, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Ecuador, <=50K
31, Private, Some-college, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
22, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Nicaragua, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Peru, <=50K
24, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Trinadad&Tobago, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
36, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Black, Female,0,0,45, Taiwan, <=50K
41, State-gov, 1st-4th, Never-married, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Laos, <=50K
56, Local-gov, Bachelors, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Italy, <=50K
36, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Italy, <=50K
66, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,4064,0,16, Scotland, <=50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Yugoslavia, <=50K
25, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Mexico, >50K
26, Private, Some-college, Married-spouse-absent, Farming-fishing, Own-child, Black, Female,0,0,40, Nicaragua, <=50K
23, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,40, South, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,70, Ireland, >50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
64, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,6460,0,50, Mexico, >50K
36, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,30, England, >50K
22, Private, 11th, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Cambodia, <=50K
20, Private, 11th, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
41, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Hong, <=50K
44, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, China, <=50K
36, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Taiwan, >50K
26, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Japan, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,99999,0,60, Ecuador, >50K
33, Private, HS-grad, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Hungary, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, Germany, >50K
33, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
32, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Male,0,0,43, England, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,1902,40, Peru, >50K
41, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Japan, >50K
50, Private, HS-grad, Divorced, Tech-support, Wife, Black, Female,0,0,40, Greece, <=50K
40, Private, Masters, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Greece, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
28, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,40, India, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, Cambodia, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
34, Private, HS-grad, Married-spouse-absent, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
30, Private, 5th-6th, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,50, Puerto-Rico, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
62, Self-emp-not-inc, Masters, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,45013,0,50, Cambodia, >50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, France, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,5000,0,40, Scotland, >50K
47, State-gov, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cuba, <=50K
31, Private, 11th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, India, >50K
47, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Cuba, >50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Honduras, >50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1691,60, Honduras, >50K
46, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,50, Puerto-Rico, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,1649,40, Columbia, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
23, Private, 10th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Guatemala, >50K
68, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Cuba, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,60, Peru, <=50K
34, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Italy, <=50K
30, Private, 5th-6th, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, India, <=50K
32, Private, 10th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,38, Vietnam, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1902,50, Mexico, <=50K
48, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,48, Iran, <=50K
33, Private, Prof-school, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,1607,54, Laos, <=50K
