62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, United-States, >50K
25, Private, Some-college, Separated, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,21, United-States, <=50K
46, Private, Some-college, Divorced, Other-service, Husband, White, Male,0,0,56, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
24, Private, 9th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,7687,0,36, United-States, >50K
30, Private, Assoc-voc, Never-married, Protective-serv, Husband, White, Female,0,0,45, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,30, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,45, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,20, United-States, <=50K
46, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,48, United-States, >50K
37, Private, Some-college, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,45, United-States, >50K
42, Private, Masters, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Other-service, Husband, Black, Male,0,0,40, Mexico, <=50K
65, Private, 5th-6th, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,20, United-States, <=50K
65, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,24, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, >50K
31, State-gov, 1st-4th, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
61, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
52, Federal-gov, Bachelors, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
77, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,19370,0,40, United-States, >50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Peru, <=50K
32, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
64, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,2424,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
30, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
65, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
65, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
32, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,3325,0,45, United-States, >50K
57, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Mexico, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States, <=50K
35, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
48, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,35, United-States, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,2853,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,32, United-States, <=50K
20, Private, Some-college, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
32, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
19, Private, Assoc-voc, Divorced, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
41, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
68, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,11, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,7687,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
36, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Federal-gov, 5th-6th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
68, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,36, United-States, <=50K
47, Federal-gov, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
43, Private, HS-grad, Divorced, Other-service, Husband, Black, Female,0,0,40, United-States, >50K
32, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,4990,0,45, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,43, United-States, <=50K
56, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
24, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, >50K
39, Private, Masters, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,45, Puerto-Rico, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,15024,0,25, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
54, Private, Masters, Divorced, Prof-specialty, Husband, White, Female,7240,0,54, United-States, >50K
34, Local-gov, Bachelors, Never-married, Tech-support, Husband, White, Male,7221,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, Iran, <=50K
53, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,48, United-States, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Wife, Black, Male,0,0,25, United-States, <=50K
26, Private, HS-grad, Never-married, Farming-fishing, Own-child, Black, Male,0,0,35, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Iran, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
31, Local-gov, HS-grad, Widowed, Sales, Unmarried, White, Female,0,0,32, United-States, <=50K
63, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Mexico, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,54, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, El-Salvador, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
44, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,60, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,15, United-States, <=50K
29, State-gov, Masters, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Other, Male,0,0,50, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
36, Federal-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50K
39, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,38, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Other-service, Wife, Black, Female,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
56, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, <=50K
20, Private, 10th, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Masters, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,3463,0,60, United-States, <=50K
50, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
25, State-gov, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Never-married, Exec-managerial, Wife, White, Male,13642,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,48, United-States, <=50K
53, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,30, Mexico, <=50K
39, Private, Bachelors, Divorced, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, >50K
58, Private, HS-grad, Divorced, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1887,40, United-States, >50K
30, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,45, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
