50, Private, Bachelors, Divorced, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1899,46, United-States, >50K
68, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,15, United-States, <=50K
32, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Sales, Wife, White, Male,0,0,35, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
90, Self-emp-inc, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3832,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
45, Private, Some-college, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,1687,38, United-States, <=50K
69, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,17751,0,25, United-States, >50K
59, Private, HS-grad, Widowed, Other-service, Wife, White, Female,0,0,38, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,35, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, United-States, >50K
17, Self-emp-not-inc, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,1501,20, United-States, >50K
40, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Portugal, >50K
22, Federal-gov, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,7687,0,40, United-States, >50K
51, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Exec-managerial, Own-child, Black, Female,2867,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,70, United-States, >50K
51, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,50, United-States, <=50K
51, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7155,0,40, United-States, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
35, Federal-gov, 9th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, >50K
43, Local-gov, 9th, Married-civ-spouse, Tech-support, Husband, White, Male,7687,0,40, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
41, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,54, United-States, >50K
33, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
44, Federal-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
47, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
58, Federal-gov, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,30, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
60, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,20, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, Vietnam, <=50K
24, Private, Some-college, Never-married, Other-service, Wife, Black, Female,1808,0,30, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
43, Federal-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
21, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, Mexico, <=50K
31, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, State-gov, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,45, United-States, >50K
41, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Male,0,2005,40, United-States, >50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,65, United-States, <=50K
55, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,45, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
90, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
65, Local-gov, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
27, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, Haiti, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Jamaica, >50K
51, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,48, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Local-gov, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,50, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,1977,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
27, Private, 11th, Never-married, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
35, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,2808,0,25, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,9414,0,48, United-States, >50K
34, Private, HS-grad, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,35, United-States, <=50K
27, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, 5th-6th, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,4068,0,40, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
52, Private, Masters, Divorced, Sales, Wife, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Separated, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Philippines, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
32, Without-pay, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,50, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
29, Private, Assoc-acdm, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Private, Assoc-acdm, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, South, >50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,15024,0,60, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,39, United-States, <=50K
67, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,27, United-States, <=50K
41, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,20, United-States, >50K
43, Private, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Female,0,2391,54, United-States, >50K
17, Private, 10th, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, United-States, <=50K
26, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,35, United-States, <=50K
23, Private, Bachelors, Separated, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,44, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,50, United-States, >50K
39, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,1633,37, United-States, >50K
18, Private, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
44, State-gov, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
65, Self-emp-inc, Some-college, Divorced, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
69, Self-emp-not-inc, Doctorate, Separated, Exec-managerial, Not-in-family, White, Female,24188,0,75, United-States, >50K
53, Local-gov, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
32, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Ireland, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,24, Mexico, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
58, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, 5th-6th, Divorced, Craft-repair, Unmarried, Black, Female,0,0,60, United-States, <=50K
49, Private, 9th, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Mexico, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
47, Self-emp-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
25, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
56, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
