44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, United-States, >50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
50, Local-gov, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,54, Scotland, >50K
54, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,50, United-States, <=50K
31, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
28, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,79, United-States, <=50K
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
46, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, United-States, <=50K
41, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1887,50, United-States, >50K
21, Private, HS-grad, Divorced, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
41, Local-gov, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Divorced, Sales, Wife, White, Female,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2835,0,40, Philippines, >50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
24, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,15, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Self-emp-inc, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,54, United-States, <=50K
23, Private, 11th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,30, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,2174,60, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
40, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,37, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,4, United-States, >50K
54, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Bachelors, Never-married, Sales, Wife, White, Female,0,0,35, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,60, United-States, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,20, United-States, <=50K
35, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,48, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
46, Self-emp-inc, HS-grad, Separated, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50K
54, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1848,46, United-States, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States, >50K
57, Local-gov, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, State-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,15, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, El-Salvador, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
23, Private, Bachelors, Never-married, Sales, Own-child, Black, Female,0,0,15, United-States, <=50K
61, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
22, Self-emp-inc, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
42, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
40, Self-emp-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,50, United-States, >50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
52, Private, Some-college, Divorced, Sales, Wife, White, Female,0,0,20, United-States, <=50K
21, Local-gov, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,0,12, United-States, >50K
52, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, >50K
25, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
23, Private, 11th, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,80, United-States, <=50K
22, Federal-gov, Assoc-voc, Widowed, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,35, United-States, <=50K
17, State-gov, 11th, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
46, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male,0,0,40, United-States, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,5013,0,35, United-States, >50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
42, Private, Doctorate, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, United-States, >50K
38, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Mexico, <=50K
51, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1740,40, United-States, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Germany, >50K
61, Local-gov, HS-grad, Widowed, Sales, Not-in-family, Black, Male,0,0,35, United-States, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
29, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,35, Philippines, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
52, Local-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
30, Local-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Federal-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
73, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
62, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
35, Local-gov, Some-college, Separated, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Prof-school, Divorced, Exec-managerial, Not-in-family, White, Female,0,2896,50, United-States, >50K
49, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,16, United-States, <=50K
21, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,8, United-States, <=50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Black, Female,7298,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
44, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,65, United-States, >50K
50, Local-gov, 11th, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
27, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,45, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, 7th-8th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, 11th, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
47, Federal-gov, Doctorate, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,54, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
29, Private, 7th-8th, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
50, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
