49, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1902,48, Dominican-Republic, >50K
33, Private, Assoc-acdm, Married-civ-spouse, Priv-house-serv, Unmarried, White, Male,0,0,40, Iran, >50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Thailand, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
47, Private, Masters, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,50, Poland, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,41, Laos, <=50K
35, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,35, China, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,8, United-States, <=50K
63, Private, Assoc-acdm, Widowed, Adm-clerical, Husband, Black, Male,0,0,30, Dominican-Republic, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,2887,0,20, Ecuador, >50K
28, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,75, Cuba, >50K
41, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, Italy, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, >50K
38, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
19, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,25, El-Salvador, <=50K
47, Private, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,30, Guatemala, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,60, Hong, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,20, Vietnam, <=50K
59, Federal-gov, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Portugal, <=50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Vietnam, <=50K
46, Private, 10th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,4375,0,40, Scotland, >50K
25, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
34, Local-gov, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Italy, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,35, Thailand, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
58, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, El-Salvador, >50K
57, Self-emp-not-inc, Masters, Divorced, Protective-serv, Not-in-family, White, Male,0,0,54, Puerto-Rico, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Italy, <=50K
24, Private, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,50, Puerto-Rico, <=50K
49, Federal-gov, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,15024,0,60, Thailand, >50K
24, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,45, Germany, >50K
20, Local-gov, 12th, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Hungary, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, India, <=50K
46, Private, Masters, Married-civ-spouse, Priv-house-serv, Husband, Other, Male,0,0,53, Philippines, <=50K
47, Federal-gov, Bachelors, Divorced, Other-service, Husband, Other, Female,0,0,40, Jamaica, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Puerto-Rico, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, India, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, Philippines, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
30, Private, 11th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,2623,0,32, Ecuador, >50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,80, Mexico, <=50K
22, Private, 11th, Never-married, Other-service, Not-in-family, Other, Female,0,0,10, Honduras, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Male,7152,0,40, Canada, >50K
56, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
32, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,45, Portugal, <=50K
51, Private, 11th, Married-civ-spouse, Priv-house-serv, Husband, Black, Male,15024,0,40, Columbia, >50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, Italy, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,45, Guatemala, <=50K
56, Federal-gov, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,0,1902,40, South, <=50K
67, State-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,30, India, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, Other, Female,0,1902,40, Ecuador, <=50K
36, Private, 7th-8th, Divorced, Farming-fishing, Unmarried, Black, Male,0,0,40, Japan, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Portugal, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,16, Canada, <=50K
19, Self-emp-inc, 12th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,3890,0,40, Mexico, <=50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
29, Private, HS-grad, Divorced, Sales, Husband, Black, Female,0,0,54, England, <=50K
22, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,20, Greece, <=50K
36, Private, HS-grad, Married-spouse-absent, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,45, Greece, >50K
29, Private, HS-grad, Divorced, Sales, Own-child, Black, Male,0,0,40, Portugal, <=50K
19, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,12, Trinadad&Tobago, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Other-relative, Other, Male,0,0,60, United-States, <=50K
34, Private, 11th, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,35, Japan, <=50K
29, Federal-gov, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,35, Jamaica, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Guatemala, <=50K
20, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,20, Germany, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Jamaica, >50K
34, Federal-gov, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,50, Taiwan, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,25, Ecuador, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,6, Jamaica, <=50K
34, Federal-gov, Some-college, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,40, Hungary, <=50K
23, Private, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,43, Nicaragua, <=50K
67, Private, Some-college, Widowed, Adm-clerical, Unmarried, Other, Male,0,0,20, Nicaragua, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, Black, Male,0,0,45, Hungary, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, Dominican-Republic, <=50K
50, Private, Bachelors, Divorced, Exec-managerial, Wife, Black, Female,0,0,40, South, >50K
53, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Poland, <=50K
21, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Nicaragua, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, Columbia, <=50K
69, Without-pay, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
42, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
30, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,60, El-Salvador, <=50K
59, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, South, <=50K
44, Private, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, Scotland, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Portugal, >50K
29, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Hungary, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
31, Federal-gov, 11th, Married-civ-spouse, Adm-clerical, Husband, Other, Female,7298,0,45, Hong, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, Cuba, >50K
60, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,5280,0,40, Columbia, <=50K
35, Private, Assoc-acdm, Never-married, Craft-repair, Other-relative, White, Male,5683,0,54, Honduras, >50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, Honduras, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Taiwan, <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Hong, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,1902,40, Thailand, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,25, Iran, <=50K
42, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,50, Honduras, >50K
43, Private, 7th-8th, Divorced, Prof-specialty, Own-child, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
18, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,6189,0,40, Scotland, <=50K
22, Private, 11th, Never-married, Craft-repair, Own-child, Black, Male,0,0,20, Vietnam, <=50K
34, State-gov, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Cambodia, <=50K
25, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,45, Mexico, <=50K
36, Private, HS-grad, Widowed, Protective-serv, Husband, White, Female,0,0,40, Italy, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,30, Vietnam, <=50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
60, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Laos, <=50K
28, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,0,0,40, Columbia, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Cambodia, <=50K
57, Private, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Philippines, <=50K
42, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Haiti, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,60, Honduras, >50K
20, Private, HS-grad, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,35, Portugal, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Portugal, >50K
45, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,54, Nicaragua, >50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Ecuador, <=50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
41, Self-emp-inc, 12th, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,60, Guatemala, <=50K
29, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,43, Hungary, <=50K
45, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Taiwan, <=50K
51, Local-gov, 11th, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
36, Self-emp-inc, 5th-6th, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, South, <=50K
37, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Male,0,0,72, Poland, >50K
31, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,35, Peru, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Mexico, >50K
43, Private, Bachelors, Separated, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
57, Private, Bachelors, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,50, Japan, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,25, Honduras, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Other-relative, Asian-Pac-Islander, Female,0,0,53, United-States, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,48, Peru, <=50K
61, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Mexico, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
25, Private, HS-grad, Separated, Adm-clerical, Own-child, Other, Male,0,0,40, Hong, >50K
38, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
44, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1902,60, Trinadad&Tobago, >50K
45, Private, 11th, Widowed, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
42, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
20, Private, 11th, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Husband, Black, Male,0,0,50, Japan, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,25, Yugoslavia, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Iran, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, Taiwan, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,21, Laos, <=50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Poland, <=50K
23, Private, Masters, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,70, Taiwan, >50K
36, Self-emp-not-inc, 7th-8th, Separated, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
36, Private, Bachelors, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Italy, >50K
27, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Not-in-family, Other, Female,0,0,35, Cambodia, >50K
34, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,50, Philippines, <=50K
50, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Cuba, <=50K
24, Private, 10th, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, United-States, <=50K
28, Private, 11th, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Taiwan, <=50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
