51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,65, Greece, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, France, >50K
36, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,60, United-States, >50K
52, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
50, Local-gov, 11th, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,60, Cambodia, <=50K
56, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,45, Iran, >50K
26, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Iran, <=50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,3144,0,50, United-States, >50K
67, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Canada, <=50K
29, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
43, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,20, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,60, United-States, >50K
42, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,4497,0,40, Hong, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Honduras, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Philippines, <=50K
21, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,28, United-States, <=50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,80, Jamaica, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, >50K
49, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,7298,0,50, United-States, >50K
44, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, United-States, <=50K
31, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,5013,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,4612,0,50, China, <=50K
43, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, France, <=50K
56, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, India, >50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,1386,0,40, Haiti, <=50K
20, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
36, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, Poland, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
21, State-gov, HS-grad, Divorced, Tech-support, Not-in-family, Black, Male,0,0,40, United-States, <=50K
23, State-gov, HS-grad, Never-married, Transport-moving, Other-relative, White, Female,0,0,70, United-States, <=50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
21, Private, Assoc-acdm, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Scotland, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
21, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Peru, <=50K
30, Private, HS-grad, Never-married, Protective-serv, Other-relative, White, Female,0,0,40, Greece, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, China, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Canada, >50K
23, Private, 11th, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
34, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, >50K
52, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,50, Peru, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, >50K
36, Self-emp-not-inc, 11th, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Germany, >50K
21, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,50, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Ireland, <=50K
64, Federal-gov, HS-grad, Widowed, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
41, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,20, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Canada, <=50K
28, Federal-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Jamaica, <=50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Japan, >50K
42, Private, 5th-6th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
68, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,45, Poland, <=50K
32, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Portugal, <=50K
21, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Canada, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
51, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, Cambodia, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, France, >50K
58, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Greece, >50K
30, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Nicaragua, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,75, Canada, >50K
27, Self-emp-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
43, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,0,32, Puerto-Rico, <=50K
67, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, United-States, >50K
20, Private, 10th, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, Iran, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Greece, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Other, Male,0,0,29, Hong, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,29, United-States, <=50K
63, Private, Bachelors, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
60, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, India, <=50K
56, Local-gov, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
36, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,29, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Ireland, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,60, United-States, >50K
81, Self-emp-inc, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Male,3387,0,40, United-States, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,90, United-States, >50K
83, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,15, United-States, <=50K
60, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Assoc-voc, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,65, United-States, <=50K
62, Private, 7th-8th, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,1887,40, Ireland, <=50K
24, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, United-States, <=50K
22, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, United-States, <=50K
46, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
55, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Haiti, >50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,40, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Other-relative, Other, Male,0,0,25, Hungary, <=50K
29, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Cambodia, <=50K
51, Private, 7th-8th, Widowed, Sales, Unmarried, White, Female,0,0,54, United-States, <=50K
56, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
49, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,45, Columbia, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1902,50, United-States, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
43, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,5990,0,54, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,1837,0,15, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Male,0,20,45, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Mexico, >50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
72, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Haiti, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Germany, <=50K
37, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, China, >50K
28, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,70, Poland, <=50K
48, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Hong, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,70, Jamaica, >50K
50, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Hungary, >50K
49, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
28, Private, 10th, Divorced, Other-service, Wife, White, Female,0,0,20, United-States, <=50K
62, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, United-States, <=50K
32, Private, Masters, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Canada, >50K
20, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,80, France, <=50K
