27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Ecuador, <=50K
33, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,0,0,16, El-Salvador, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,1692,60, Canada, <=50K
22, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,35, Columbia, <=50K
27, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, China, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, United-States, <=50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
50, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Wife, Other, Female,15024,0,60, Thailand, >50K
47, Private, Bachelors, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, Honduras, <=50K
30, Private, Some-college, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Philippines, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,64, United-States, <=50K
41, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Philippines, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
30, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,60, United-States, >50K
41, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Columbia, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,54, Trinadad&Tobago, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, United-States, >50K
33, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, El-Salvador, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,50, Hungary, >50K
47, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,45, India, <=50K
59, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,45, Greece, <=50K
22, Private, 11th, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,10, United-States, <=50K
56, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,20, Columbia, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Yugoslavia, <=50K
50, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,45, Trinadad&Tobago, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, England, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Thailand, <=50K
34, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
21, Private, Some-college, Never-married, Priv-house-serv, Own-child, Other, Male,0,0,30, France, <=50K
61, State-gov, 9th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
32, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,12, United-States, <=50K
40, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, Ecuador, <=50K
64, Self-emp-inc, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,24, Italy, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,52, United-States, <=50K
36, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,40, Portugal, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
59, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Canada, >50K
40, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Thailand, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,45, Laos, >50K
42, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Columbia, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, South, >50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,25, Mexico, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Female,15024,0,40, India, >50K
56, Self-emp-inc, Masters, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,2576,40, United-States, >50K
44, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Mexico, >50K
55, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
50, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,80, Puerto-Rico, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, France, >50K
29, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,65, Vietnam, >50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Italy, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,36, Haiti, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,7298,0,65, Germany, <=50K
33, Private, 11th, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
39, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Columbia, <=50K
46, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, Italy, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,40, Columbia, <=50K
41, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Taiwan, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Honduras, <=50K
59, Private, 12th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,25, Hong, <=50K
46, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,65, Cuba, >50K
59, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Greece, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Trinadad&Tobago, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,42, Puerto-Rico, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,36, Japan, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
41, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,5062,0,45, England, >50K
69, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,5178,0,40, El-Salvador, >50K
25, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Ireland, <=50K
25, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,10520,0,45, Mexico, >50K
33, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,12, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Germany, <=50K
34, Private, Bachelors, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, Hungary, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
50, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,70, Haiti, >50K
62, Private, Some-college, Widowed, Handlers-cleaners, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Japan, <=50K
21, Private, Assoc-acdm, Never-married, Protective-serv, Own-child, White, Male,0,0,20, Taiwan, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,7, Ireland, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Hong, >50K
33, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
55, State-gov, Masters, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,25, Honduras, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, France, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hong, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
53, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Guatemala, >50K
40, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,2589,0,40, Greece, <=50K
21, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
58, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, >50K
39, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,64, United-States, >50K
33, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Taiwan, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,45, Yugoslavia, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Wife, Other, Male,15024,0,40, Honduras, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Jamaica, <=50K
46, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,0,1417,50, Philippines, >50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,97,40, Vietnam, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,30, United-States, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Peru, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Germany, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Germany, >50K
61, Local-gov, Assoc-acdm, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,64, Italy, <=50K
49, Private, Some-college, Widowed, Craft-repair, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, Guatemala, <=50K
21, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,14274,0,54, Haiti, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
25, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,35, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,24, Hungary, <=50K
30, Private, HS-grad, Separated, Transport-moving, Unmarried, Black, Male,0,0,45, United-States, <=50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, South, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, Honduras, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Mexico, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Female,0,0,35, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,60, Vietnam, <=50K
43, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Nicaragua, >50K
17, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,7, Iran, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Greece, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Own-child, Other, Female,0,0,21, Yugoslavia, <=50K
36, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,50, South, <=50K
35, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
56, Private, HS-grad, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,30, Haiti, <=50K
57, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,366,40, England, >50K
61, Local-gov, Masters, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,60, India, >50K
59, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Black, Male,0,0,35, Philippines, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,40, Guatemala, >50K
43, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Female,7298,0,50, United-States, >50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,45, Ireland, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Haiti, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, Yugoslavia, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
20, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,60, Portugal, <=50K
19, Private, 10th, Never-married, Prof-specialty, Other-relative, Other, Male,0,0,25, Jamaica, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,24, Taiwan, <=50K
20, Private, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,40, Taiwan, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
32, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,50, United-States, <=50K
38, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,40, Yugoslavia, <=50K
21, Private, Some-college, Never-married, Tech-support, Unmarried, Black, Male,0,0,15, Greece, <=50K
47, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,64, United-States, >50K
50, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,70, South, >50K
55, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
34, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, Trinadad&Tobago, >50K
25, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
73, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,15, India, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
