25, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, Greece, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,45, South, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,60, Thailand, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,50, Honduras, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
43, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,7687,0,40, Guatemala, >50K
44, Private, HS-grad, Divorced, Other-service, Other-relative, Other, Female,0,0,40, Cuba, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Jamaica, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,12, Ireland, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,7530,0,45, South, >50K
55, Self-emp-not-inc, 5th-6th, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
36, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Guatemala, >50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,6710,0,40, Greece, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,52, Greece, >50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Greece, <=50K
34, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hungary, >50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Dominican-Republic, >50K
43, Private, HS-grad, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,30, China, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, >50K
46, Private, Masters, Never-married, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
33, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Other, Male,3103,0,40, Columbia, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
35, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,50, Cuba, <=50K
63, Private, HS-grad, Separated, Machine-op-inspct, Wife, Other, Male,0,0,40, Dominican-Republic, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,35, Jamaica, >50K
75, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Thailand, <=50K
51, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,1887,78, United-States, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,38, Ireland, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, <=50K
40, Private, Masters, Separated, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,36, England, <=50K
40, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Dominican-Republic, >50K
23, State-gov, Assoc-voc, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,60, Haiti, <=50K
41, Local-gov, Assoc-acdm, Widowed, Exec-managerial, Not-in-family, Other, Female,0,0,40, Puerto-Rico, >50K
46, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,35, Outlying-US(Guam-USVI-etc), >50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Poland, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Ireland, <=50K
66, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,20, Iran, <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Yugoslavia, <=50K
24, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
45, Private, HS-grad, Widowed, Other-service, Wife, Other, Male,0,0,40, Peru, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,41, Peru, >50K
26, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,50, Canada, <=50K
58, Local-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Female,0,0,20, Germany, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,50, Laos, <=50K
32, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
39, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Laos, <=50K
37, Private, HS-grad, Never-married, Tech-support, Wife, Black, Male,0,0,40, Ireland, <=50K
68, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
50, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,1740,30, China, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Poland, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Cuba, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,35, Japan, <=50K
49, Self-emp-not-inc, 7th-8th, Never-married, Exec-managerial, Not-in-family, White, Female,0,1887,40, France, <=50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,40, Cuba, <=50K
44, Private, Masters, Married-civ-spouse, Transport-moving, Other-relative, Black, Female,0,0,50, Cuba, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,24, Laos, <=50K
38, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,40, Cuba, <=50K
36, Private, Masters, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Dominican-Republic, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,32, Outlying-US(Guam-USVI-etc), <=50K
48, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, Asian-Pac-Islander, Female,0,0,40, France, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,43, Columbia, >50K
40, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
69, Self-emp-inc, Some-college, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,80, Scotland, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, Honduras, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, Dominican-Republic, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Japan, <=50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,30, Ecuador, <=50K
32, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,50, Vietnam, <=50K
30, Self-emp-inc, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Vietnam, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,20, Iran, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Jamaica, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
41, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Ireland, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
42, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Canada, <=50K
33, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,83, Trinadad&Tobago, >50K
33, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Male,0,1663,48, Hong, <=50K
35, Federal-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, England, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
55, Private, HS-grad, Widowed, Other-service, Unmarried, Other, Male,0,0,40, Yugoslavia, <=50K
48, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Mexico, <=50K
25, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Vietnam, <=50K
52, State-gov, Bachelors, Widowed, Prof-specialty, Own-child, Black, Female,0,0,20, Germany, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Wife, Black, Male,0,0,45, Nicaragua, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, El-Salvador, <=50K
20, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Italy, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,54, Poland, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,54, India, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,42, Japan, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,45, Portugal, <=50K
43, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,20, United-States, <=50K
65, Private, HS-grad, Widowed, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
48, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,45, Taiwan, <=50K
37, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
43, Private, Assoc-acdm, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Scotland, <=50K
44, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, England, >50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Ireland, <=50K
51, Private, Assoc-voc, Widowed, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,32, South, <=50K
23, Private, HS-grad, Never-married, Protective-serv, Own-child, Other, Female,0,0,40, Laos, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Male,7687,0,54, Nicaragua, >50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Jamaica, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,41, Trinadad&Tobago, <=50K
33, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Scotland, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Jamaica, >50K
22, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,25, Haiti, <=50K
49, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,43, Germany, >50K
31, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,60, Dominican-Republic, >50K
51, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7298,0,45, China, >50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, Other, Female,0,0,15, Italy, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Other-relative, Other, Female,0,0,40, France, <=50K
37, Private, Prof-school, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, France, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,60, El-Salvador, >50K
55, State-gov, 7th-8th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
27, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, Black, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
29, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Hong, <=50K
36, Federal-gov, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,7298,0,40, Philippines, >50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,3451,0,30, Columbia, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Jamaica, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Hong, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Mexico, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Greece, >50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Iran, <=50K
48, Federal-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,20, Poland, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,32, India, <=50K
31, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,35, Trinadad&Tobago, <=50K
46, Self-emp-not-inc, Assoc-acdm, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,40, South, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,25, Iran, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,40, Guatemala, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,35, Philippines, <=50K
27, Private, Some-college, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,30, China, <=50K
31, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,30, Peru, <=50K
29, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,80, Columbia, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Taiwan, >50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Haiti, <=50K
31, Private, 9th, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Germany, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,60, Portugal, <=50K
23, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
20, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Black, Female,0,0,12, South, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,25, Trinadad&Tobago, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
44, State-gov, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,60, Portugal, <=50K
33, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,43, Vietnam, <=50K
57, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,72, Ecuador, <=50K
75, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,16, United-States, <=50K
57, Private, Assoc-voc, Divorced, Sales, Own-child, Other, Female,0,0,40, Japan, <=50K
43, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Hong, >50K
31, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,11950,0,50, Vietnam, >50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
28, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
